สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
เมียนม่า,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
    (2) น้ำส้มชนิดออเร้นจ์,55.7,56.1,52.2,51.2,-30.91,0.58,-1.73,-1.87,0.04,0.04,0.04,0.05
    (3) น้ำผลไม้ผสม,242.3,250.0,233.2,206.4,-7.72,3.17,3.31,-11.47,0.16,0.19,0.19,0.19
    (4) น้ำผลไม้อื่น ๆ,191.2,181.2,172.8,134.8,-2.35,-5.27,-4.51,-21.96,0.13,0.13,0.14,0.13
   2.3.3 ผลไม้แปรรูป,116.0,180.9,165.5,151.8,9.76,55.97,58.00,-8.24,0.08,0.13,0.13,0.14
    (1) สับปะรดแปรรูป,1.1,0.9,0.4,0.8,-66.42,-16.22,-66.11,105.34,0.00,0.00,0.00,0.00
    (2) ส้มแปรรูป,0.2,0.4,0.4,0.1,-51.63,83.17,101.63,-83.30,0.00,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,114.7,179.6,164.7,151.0,12.43,56.60,59.22,-8.32,0.08,0.13,0.13,0.14
  2.4 ผักกระป๋อง และผักแปรรูป,50.5,76.1,64.7,87.1,25.96,50.76,49.05,34.65,0.03,0.06,0.05,0.08
   (1) ข้าวโพดฝักอ่อนกระป๋อง,0.8,2.4,2.4,0.0,,203.05,506.62,-99.12,0.00,0.00,0.00,0.00
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,0.0,0.2,0.2,0.0,-43.15,809.74,902.26,-95.60,0.00,0.00,0.00,0.00
   (3) หน่อไม้กระป๋อง แปรรูป,,,,,,,,,,,,
   (4) มะเขือเทศแปรรูป,2.0,0.6,0.0,0.0,-49.19,-71.77,-99.41,-17.12,0.00,0.00,0.00,0.00
   (5) เห็ดแปรรูป,0.3,0.6,0.6,0.1,-91.41,77.42,105.14,-88.60,0.00,0.00,0.00,0.00
   (6) พืชผักดองด้วยน้ำส้ม,0.1,0.1,0.1,0.0,-84.17,47.49,12.86,-90.73,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,47.2,72.2,61.4,87.0,49.04,52.87,50.77,41.68,0.03,0.05,0.05,0.08
  2.5 ผลิตภัณฑ์ข้าว,700.7,550.4,509.8,481.7,-18.57,-21.45,-23.64,-5.51,0.47,0.41,0.41,0.45
   2.5.1 แป้งข้าวเจ้า,4.4,5.5,4.8,19.0,-21.09,26.10,23.01,299.20,0.00,0.00,0.00,0.02
   2.5.2 แป้งข้าวเหนียว,29.3,38.6,36.4,63.2,-19.54,31.89,35.34,73.60,0.02,0.03,0.03,0.06
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,265.3,177.6,161.0,135.3,69.69,-33.08,-37.72,-15.98,0.18,0.13,0.13,0.13
   2.5.4 ขนมปังกรอบ,401.7,328.7,307.7,264.2,-39.33,-18.17,-18.69,-14.12,0.27,0.24,0.25,0.25
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"4,935.6","4,720.6","4,387.5","4,121.6",-7.70,-4.35,-3.29,-6.06,3.33,3.49,3.55,3.85
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,"3,243.1","2,750.0","2,538.2","2,372.8",-9.09,-15.20,-14.94,-6.51,2.19,2.03,2.05,2.22
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,"1,692.5","1,970.6","1,849.3","1,748.8",-4.91,16.43,19.11,-5.44,1.14,1.46,1.50,1.63
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,177.9,161.3,149.1,124.3,-20.14,-9.31,-8.89,-16.62,0.12,0.12,0.12,0.12
    (2) แป้งสาลี,25.2,17.7,16.0,24.6,-11.38,-29.52,-32.58,53.74,0.02,0.01,0.01,0.02
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,"1,489.4","1,791.5","1,684.2","1,599.8",-2.57,20.28,23.37,-5.01,1.01,1.33,1.36,1.50
  2.7 อาหารสัตว์เลี้ยง,731.0,758.3,684.9,792.4,16.73,3.73,7.12,15.70,0.49,0.56,0.55,0.74
   2.7.1 อาหารสุนัขและแมว,153.9,282.4,255.3,279.3,108.15,83.55,104.71,9.42,0.10,0.21,0.21,0.26
   2.7.2 อาหารสัตว์อื่น ๆ,577.1,475.9,429.7,513.1,4.49,-17.55,-16.53,19.42,0.39,0.35,0.35,0.48
  2.8 สิ่งปรุงรสอาหาร,"1,038.3","1,141.3","1,046.4","1,106.4",1.80,9.93,9.28,5.74,0.70,0.84,0.85,1.03
   2.8.1 ซอส,111.0,128.0,116.7,115.5,3.87,15.31,14.54,-1.05,0.07,0.09,0.09,0.11
    (1) ซอสพริก,47.8,51.0,46.2,45.2,2.81,6.58,3.84,-2.29,0.03,0.04,0.04,0.04
    (2) ซอสถั่วเหลือง,41.8,50.2,45.1,46.4,14.54,20.13,20.54,2.87,0.03,0.04,0.04,0.04
    (3) ซอสมะเขือเทศ,21.4,26.8,25.4,24.0,-10.36,25.39,27.10,-5.73,0.01,0.02,0.02,0.02
   2.8.2 น้ำปลา,197.5,211.2,193.5,183.4,11.70,6.92,7.63,-5.18,0.13,0.16,0.16,0.17
   2.8.3 เครื่องแกงสำเร็จรูป,6.9,3.6,3.5,1.8,-41.13,-48.73,-38.73,-49.34,0.00,0.00,0.00,0.00
   2.8.4 ผงปรุงรส,414.8,469.6,429.6,513.9,119.34,13.20,10.67,19.61,0.28,0.35,0.35,0.48
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),308.0,329.0,303.1,291.8,-42.47,6.83,7.50,-3.72,0.21,0.24,0.25,0.27
  2.9 นมและผลิตภัณฑ์นม,528.4,526.0,486.3,505.7,-14.76,-0.46,1.11,3.99,0.36,0.39,0.39,0.47
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,560.8,492.9,457.7,340.9,-5.73,-12.12,-12.30,-25.52,0.38,0.36,0.37,0.32
  2.11 เครื่องดื่ม,"10,980.4","11,107.4","10,029.3","9,600.5",-5.58,1.16,-0.11,-4.28,7.41,8.22,8.11,8.97
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,"6,461.1","7,121.5","6,505.2","6,645.5",-7.16,10.22,9.51,2.16,4.36,5.27,5.26,6.21
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),578.2,524.8,491.9,509.0,4.41,-9.23,-9.17,3.48,0.39,0.39,0.40,0.48
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),"5,838.5","6,504.6","5,924.7","6,098.3",-7.55,11.41,10.57,2.93,3.94,4.81,4.79,5.70
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),44.4,92.1,88.6,38.2,-50.96,107.41,118.62,-56.85,0.03,0.07,0.07,0.04
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),"4,519.3","3,985.9","3,524.1","2,955.0",-3.23,-11.80,-14.05,-16.15,3.05,2.95,2.85,2.76
    (1) วิสกี้(พันลิตร),"1,652.1","1,161.7","1,038.1","1,028.9",-3.43,-29.69,-30.33,-0.89,1.11,0.86,0.84,0.96
    (2) ไวน์(พันลิตร),758.6,792.3,667.5,573.7,18.30,4.44,-1.64,-14.06,0.51,0.59,0.54,0.54
    (3) เบียร์(พันลิตร),"1,575.6","1,477.3","1,345.1",858.4,-19.60,-6.24,-6.92,-36.18,1.06,1.09,1.09,0.80
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),532.9,554.6,473.3,493.9,48.66,4.07,-2.70,4.35,0.36,0.41,0.38,0.46
  2.12 ซุปและอาหารปรุงแต่ง,238.5,231.4,206.6,249.9,0.56,-2.96,-9.07,20.96,0.16,0.17,0.17,0.23
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,35.9,44.3,40.5,47.9,29.33,23.18,21.12,18.34,0.02,0.03,0.03,0.04
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,202.6,187.2,166.1,202.0,-3.25,-7.60,-14.28,21.60,0.14,0.14,0.13,0.19
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,"1,576.5","1,627.2","1,494.6","1,836.9",-1.70,3.22,4.16,22.90,1.06,1.20,1.21,1.72
   (1) น้ำมันปาล์ม,961.6,968.3,904.3,974.5,-0.15,0.70,5.60,7.77,0.65,0.72,0.73,0.91
   (2) น้ำมันถั่วเหลือง,301.2,342.2,298.8,503.0,-0.58,13.60,4.65,68.37,0.20,0.25,0.24,0.47
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,313.7,316.7,291.6,359.4,-7.13,0.96,-0.49,23.25,0.21,0.23,0.24,0.34
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,146.3,158.1,143.0,124.6,13.17,8.09,4.97,-12.88,0.10,0.12,0.12,0.12
  2.15 โกโก้และของปรุงแต่ง,209.6,209.3,187.4,168.5,2.62,-0.13,-3.45,-10.10,0.14,0.15,0.15,0.16
  2.16 ไอศกรีม,88.0,110.7,103.5,93.3,17.00,25.86,27.01,-9.87,0.06,0.08,0.08,0.09
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,"3,090.7","3,229.8","2,935.4","3,473.6",-16.48,4.50,1.84,18.33,2.09,2.39,2.37,3.25
 3. สินค้าอุตสาหกรรม,"89,997.5","84,842.4","77,839.2","66,959.7",-0.51,-5.73,-6.03,-13.98,60.73,62.78,62.93,62.58
  3.1 สิ่งทอ,"8,891.2","8,802.4","8,154.1","5,503.8",3.28,-1.00,0.10,-32.50,6.00,6.51,6.59,5.14
   3.1.1 เครื่องนุ่งห่ม,823.6,755.3,700.3,385.2,8.16,-8.29,-8.10,-45.00,0.56,0.56,0.57,0.36
    (1) เสื้อผ้าสำเร็จรูป,740.2,648.1,599.1,312.5,5.83,-12.44,-12.71,-47.83,0.50,0.48,0.48,0.29
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,261.2,280.6,264.4,142.2,-12.49,7.42,4.82,-46.20,0.18,0.21,0.21,0.13
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,112.6,74.3,69.8,36.1,25.35,-34.05,-33.17,-48.28,0.08,0.05,0.06,0.03
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),1.6,2.1,2.1,0.0,"1,811.89",35.02,73.40,-98.41,0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,2.3,2.2,2.1,0.2,"5,773.71",-4.54,137.37,-91.91,0.00,0.00,0.00,0.00
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,325.8,267.7,239.9,129.0,8.40,-17.81,-18.74,-46.22,0.22,0.20,0.19,0.12
     (1.6) เสื้อผ้าเด็กอ่อน,36.7,21.2,20.9,5.0,253.37,-42.31,-35.59,-75.99,0.02,0.02,0.02,0.00
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,77.0,99.8,94.7,65.5,46.88,29.67,35.12,-30.82,0.05,0.07,0.08,0.06
    (3) ถุงเท้าและถุงน่อง,1.5,1.2,0.9,0.7,-71.02,-20.85,-19.96,-22.06,0.00,0.00,0.00,0.00
    (4) ถุงมือผ้า,4.9,6.3,5.7,6.4,11.42,27.03,26.13,13.19,0.00,0.00,0.00,0.01
   3.1.2 ผ้าผืนและด้าย,"5,608.1","5,582.7","5,176.3","3,481.5",2.31,-0.45,0.98,-32.74,3.78,4.13,4.18,3.25
    (1) ผ้าผืน,"5,418.8","5,384.1","4,992.4","3,328.9",2.13,-0.64,0.81,-33.32,3.66,3.98,4.04,3.11
     (1.1) ผ้าผืนทำจากฝ้าย,"2,274.9","2,339.6","2,158.2","1,862.5",2.20,2.84,4.48,-13.70,1.54,1.73,1.74,1.74
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,"2,903.4","2,842.9","2,640.3","1,331.1",0.15,-2.08,-1.02,-49.59,1.96,2.10,2.13,1.24
     (1.3) ผ้าผืนทำจากไหม,0.0,0.4,0.4,,,"24,829.41","24,829.41",,0.00,0.00,0.00,
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,240.5,201.1,193.5,135.2,32.91,-16.39,-11.76,-30.11,0.16,0.15,0.16,0.13
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,189.3,198.6,183.9,152.6,7.82,4.95,5.91,-17.02,0.13,0.15,0.15,0.14
     (2.1) ด้ายฝ้าย,21.5,24.1,21.0,12.7,-24.38,11.92,20.32,-39.52,0.01,0.02,0.02,0.01
     (2.2) ด้ายเส้นใยประดิษฐ์,167.7,174.5,162.9,139.9,14.05,4.06,4.30,-14.12,0.11,0.13,0.13,0.13
   3.1.3 เคหะสิ่งทอ,220.7,250.8,232.1,167.1,-5.04,13.64,13.84,-28.01,0.15,0.19,0.19,0.16
   3.1.4 เส้นใยประดิษฐ์,300.1,302.2,287.2,12.7,144.29,0.69,6.20,-95.56,0.20,0.22,0.23,0.01
   3.1.5 ผ้าปักและผ้าลูกไม้,240.4,276.8,252.6,148.5,13.02,15.15,14.17,-41.22,0.16,0.20,0.20,0.14
   3.1.6 ตาข่ายจับปลา,732.0,701.8,644.5,662.2,-12.44,-4.12,-5.35,2.75,0.49,0.52,0.52,0.62
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,2.6,4.5,4.4,0.0,476.45,70.98,70.28,-99.46,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,28.1,25.6,22.9,18.3,-34.95,-9.04,-10.89,-19.95,0.02,0.02,0.02,0.02
   3.1.9 สิ่งทออื่นๆ,935.5,902.7,833.8,628.3,1.85,-3.51,-2.31,-24.65,0.63,0.67,0.67,0.59
  3.2 อัญมณีและเครื่องประดับ,490.9,"1,839.4","1,498.1","1,739.1",-7.49,274.69,281.65,16.08,0.33,1.36,1.21,1.63
   3.2.1 อัญมณี,94.2,68.4,62.2,19.7,-41.04,-27.42,-33.99,-68.30,0.06,0.05,0.05,0.02
    (1) เพชร(พันกะรัต),58.8,57.2,54.0,15.6,-20.86,-2.70,-8.15,-71.16,0.04,0.04,0.04,0.01
    (2) พลอย,35.4,11.1,8.1,4.0,-58.59,-68.67,-77.12,-50.54,0.02,0.01,0.01,0.00
    (3) ไข่มุก(กิโลกรัม),,0.1,0.1,0.1,,,,74.93,,0.00,0.00,0.00
   3.2.2 เครื่องประดับแท้,18.8,31.7,31.7,4.1,23.70,68.54,68.54,-87.07,0.01,0.02,0.03,0.00
    (1) เครื่องประดับแท้ทำด้วยเงิน,4.3,2.2,2.2,1.7,12.35,-48.34,-48.34,-24.21,0.00,0.00,0.00,0.00
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),5.8,7.6,7.6,1.1,-49.09,30.83,30.83,-85.80,0.00,0.01,0.01,0.00
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,8.7,21.9,21.9,1.3,,151.56,151.56,-93.91,0.01,0.02,0.02,0.00
   3.2.3 เครื่องประดับอัญมณีเทียม,8.8,15.4,15.1,1.1,434.62,74.48,73.83,-93.00,0.01,0.01,0.01,0.00
   3.2.4 อัญมณีสังเคราะห์,1.0,,,0.0,,,,,0.00,,,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,355.4,"1,717.0","1,382.2","1,707.5",3.08,383.10,437.48,23.53,0.24,1.27,1.12,1.60
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,12.7,6.9,6.9,6.7,37.75,-45.41,-45.41,-3.33,0.01,0.01,0.01,0.01
  3.3 เครื่องใช้ไฟฟ้า,"7,413.5","6,786.0","6,236.2","5,961.6",-11.08,-8.46,-9.68,-4.40,5.00,5.02,5.04,5.57
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,94.2,94.6,81.4,57.6,-34.16,0.43,-6.50,-29.20,0.06,0.07,0.07,0.05
    (1) เครื่องวิดีโอ,10.7,13.6,13.2,4.0,120.14,27.67,31.34,-70.02,0.01,0.01,0.01,0.00
    (2) เครื่องเสียง,11.2,1.2,1.2,0.3,3.80,-88.91,-89.19,-72.75,0.01,0.00,0.00,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),32.3,40.4,34.8,30.9,-52.27,25.23,30.48,-11.17,0.02,0.03,0.03,0.03
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),40.0,39.3,32.1,22.4,-33.08,-1.76,-18.03,-30.31,0.03,0.03,0.03,0.02
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,"1,211.0",897.9,855.5,758.2,-2.18,-25.86,-26.23,-11.38,0.82,0.66,0.69,0.71
    (1) เครื่องรับวิทยุ,57.5,31.4,30.0,8.0,35.96,-45.41,-45.14,-73.24,0.04,0.02,0.02,0.01
    (2) เครื่องรับโทรทัศน์,954.3,752.4,720.4,605.7,6.89,-21.16,-21.04,-15.93,0.64,0.56,0.58,0.57
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,199.2,114.1,105.1,144.5,-34.24,-42.72,-45.48,37.43,0.13,0.08,0.08,0.14
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),,0.0,0.0,,,,,,,0.00,0.00,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,86.2,60.7,54.1,24.3,12.79,-29.60,-31.93,-54.98,0.06,0.04,0.04,0.02
    (1) ลำโพงขยายเสียง,85.1,58.6,52.0,23.7,11.72,-31.15,-33.68,-54.45,0.06,0.04,0.04,0.02
    (2) ส่วนประกอบของลำโพงขยายเสียง,1.1,2.1,2.1,0.7,293.91,85.55,91.18,-67.92,0.00,0.00,0.00,0.00
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,613.3,593.6,540.8,623.5,-7.44,-3.21,-2.96,15.29,0.41,0.44,0.44,0.58
    (1) เตาอบไมโครเวฟ(พันเครื่อง),9.8,10.2,9.5,6.2,-17.82,3.77,16.82,-34.67,0.01,0.01,0.01,0.01
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,603.4,583.4,531.4,617.3,-7.25,-3.32,-3.25,16.18,0.41,0.43,0.43,0.58
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,332.8,326.4,300.6,389.0,-10.80,-1.91,-1.68,29.41,0.22,0.24,0.24,0.36
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),0.3,0.3,0.3,0.2,-14.58,-10.79,-5.24,-30.24,0.00,0.00,0.00,0.00
     (2.3) เครื่องทำน้ำร้อน,17.0,17.6,15.3,16.7,1.56,3.35,1.53,8.58,0.01,0.01,0.01,0.02
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,253.3,239.1,215.2,211.5,-2.70,-5.61,-5.67,-1.71,0.17,0.18,0.17,0.20
   3.3.6 พัดลม,167.0,199.4,183.9,151.8,-30.81,19.38,19.73,-17.43,0.11,0.15,0.15,0.14
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,570.3,604.5,556.9,607.4,-35.88,5.99,4.72,9.06,0.38,0.45,0.45,0.57
    (1) ตู้เย็นใช้ในบ้านเรือน,399.8,392.3,375.9,460.1,-25.78,-1.86,1.53,22.42,0.27,0.29,0.30,0.43
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,60.4,52.8,43.3,51.6,-66.97,-12.58,-21.36,19.10,0.04,0.04,0.04,0.05
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,110.2,159.4,137.8,95.7,-34.47,44.68,29.32,-30.55,0.07,0.12,0.11,0.09
     (3.1) อีแวโพเรเตอร์,0.3,,,0.1,-91.48,,,,0.00,,,0.00
     (3.2) คอนเดนเซอร์,,,,,,,,,,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,109.8,159.4,137.8,95.5,-33.11,45.12,29.73,-30.64,0.07,0.12,0.11,0.09
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,452.7,635.5,567.9,733.6,-10.56,40.38,33.85,29.17,0.31,0.47,0.46,0.69
    (1) แบบติดหน้าต่างหรือฝาผนัง,388.5,545.2,482.5,645.0,-1.10,40.34,30.11,33.69,0.26,0.40,0.39,0.60
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,7.3,4.9,4.8,7.3,485.73,-33.32,-6.21,51.91,0.00,0.00,0.00,0.01
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,37.2,43.5,41.1,26.9,-41.63,16.91,33.58,-34.52,0.03,0.03,0.03,0.03
    (4) แบบแยกหน่วยทำความเย็น,5.1,5.2,5.2,7.0,121.86,1.09,1.09,35.42,0.00,0.00,0.00,0.01
    (5) ส่วนประกอบของเครื่องปรับอากาศ,14.6,36.7,34.4,47.3,-68.37,152.29,175.54,37.72,0.01,0.03,0.03,0.04
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,37.8,20.4,17.4,15.8,-37.79,-45.94,-51.47,-9.32,0.03,0.02,0.01,0.01
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,991.1,709.1,635.5,679.3,51.29,-28.46,-31.28,6.88,0.67,0.52,0.51,0.63
   3.3.11 หลอดไฟฟ้า,96.2,73.0,67.2,43.6,-50.93,-24.07,-26.21,-35.14,0.06,0.05,0.05,0.04
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,309.2,317.7,284.8,300.6,9.37,2.76,0.21,5.56,0.21,0.24,0.23,0.28
   3.3.13 เครื่องพักกระแสไฟฟ้า,17.5,4.4,4.1,3.5,48.67,-74.88,-76.04,-13.72,0.01,0.00,0.00,0.00
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,316.0,293.4,281.0,230.3,3.10,-7.14,-5.66,-18.01,0.21,0.22,0.23,0.22
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,11.7,19.2,17.9,18.2,-30.18,63.16,75.23,1.57,0.01,0.01,0.01,0.02
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,"1,525.1","1,496.2","1,376.1",989.5,-4.16,-1.89,-3.31,-28.09,1.03,1.11,1.11,0.92
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,317.5,290.8,272.2,266.7,-14.32,-8.43,-0.29,-2.02,0.21,0.22,0.22,0.25
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,7.2,1.5,1.5,0.7,430.70,-79.66,-79.53,-51.11,0.00,0.00,0.00,0.00
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,589.2,474.1,438.0,457.0,-45.77,-19.55,-19.92,4.33,0.40,0.35,0.35,0.43
  3.4 เครื่องอิเล็กทรอนิกส์,"4,522.2","3,919.4","3,610.5","2,147.4",1.88,-13.33,-16.05,-40.52,3.05,2.90,2.92,2.01
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"1,596.2","1,437.7","1,302.5","1,131.6",-11.62,-9.93,-12.41,-13.12,1.08,1.06,1.05,1.06
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"1,480.3","1,326.9","1,200.0","1,060.5",-11.59,-10.36,-13.27,-11.62,1.00,0.98,0.97,0.99
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,66.7,115.6,92.9,52.4,-1.75,73.37,44.47,-43.65,0.04,0.09,0.08,0.05
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,"1,413.6","1,211.3","1,107.1","1,008.2",-12.01,-14.31,-16.08,-8.93,0.95,0.90,0.89,0.94
    (2) ส่วนประกอบคอมพิวเตอร์,82.8,83.3,80.6,41.7,-23.65,0.52,2.95,-48.33,0.06,0.06,0.07,0.04
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),33.1,27.5,21.8,29.4,41.88,-16.79,-12.88,34.64,0.02,0.02,0.02,0.03
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),1.3,0.8,0.8,0.0,-62.09,-36.34,-36.91,-97.40,0.00,0.00,0.00,0.00
   3.4.3 แผงวงจรไฟฟ้า,33.4,10.9,9.9,24.6,-41.45,-67.55,-65.98,148.70,0.02,0.01,0.01,0.02
   3.4.4 วงจรพิมพ์,0.1,0.1,0.1,2.0,15.90,-29.31,1.16,"2,166.97",0.00,0.00,0.00,0.00
   3.4.5 ตลับลูกปืน,110.4,60.3,56.8,40.6,85.10,-45.39,-46.95,-28.55,0.07,0.04,0.05,0.04
   3.4.6 มอเตอร์และเครื่องกำเนิดไฟฟ้า,98.5,147.9,139.3,91.9,-37.37,50.04,83.75,-34.02,0.07,0.11,0.11,0.09
   3.4.7 เครื่องโทรสาร โทรศัพท์ อุปกรณ์และส่วนประกอบ,"2,452.7","1,921.7","1,793.2",663.6,17.05,-21.65,-24.63,-62.99,1.66,1.42,1.45,0.62
    (1) เครื่องโทรสาร,,,,0.3,,,,,,,,0.00
    (2) เครื่องโทรศัพท์และอุปกรณ์,"2,452.7","1,921.7","1,793.2",663.4,17.09,-21.65,-24.63,-63.01,1.66,1.42,1.45,0.62
     (2.1) เครื่องรับโทรศัพท์และอุปกรณ์,"2,357.3","1,850.5","1,725.9",607.2,18.32,-21.50,-24.66,-64.82,1.59,1.37,1.40,0.57
     (2.2) เครื่องตอบรับโทรศัพท์,0.3,0.0,0.0,,98.97,-96.43,-96.11,,0.00,0.00,0.00,
    (3) ส่วนประกอบเครื่องโทรสาร และโทรศัพท์ ,95.0,71.1,67.4,56.1,-7.10,-25.17,-23.61,-16.67,0.06,0.05,0.05,0.05
   3.4.8 เครื่องส่งวิทยุ โทรเลข โทรศัพท์ โทรทัศน์,15.3,22.7,22.7,16.2,262.78,48.88,53.62,-28.53,0.01,0.02,0.02,0.02
   3.4.9 อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด,2.5,14.9,9.9,1.0,61.26,490.47,298.13,-90.06,0.00,0.01,0.01,0.00
    (1) อุปกรณ์กึ่งตัวนำ(พันชิ้น),2.4,14.5,9.5,1.0,115.00,503.26,296.77,-90.00,0.00,0.01,0.01,0.00
    (2) ทรานซิสเตอร์(พันชิ้น),0.1,0.1,0.0,0.0,-41.82,20.23,133.59,-77.93,0.00,0.00,0.00,0.00
    (3) ไดโอด,0.1,0.0,0.0,0.0,52.69,-59.93,-63.76,-10.47,0.00,0.00,0.00,0.00
    (4) อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด อื่น ๆ,0.0,0.3,0.3,0.0,-98.11,"4,378.33","4,378.33",-98.96,0.00,0.00,0.00,0.00
