สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
อินโดนีเซีย,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
   3.6.8 รูปแกะสลัก และเครื่องประดับทำด้วยไม้,2.9,1.3,1.3,1.5,185.18,-55.61,-55.61,17.89,0.00,0.00,0.00,0.00
   3.6.9 ไม้และผลิตภัณฑ์ไม้อื่น ๆ,8.9,1.7,1.7,0.8,-11.50,-80.47,-80.47,-56.57,0.00,0.00,0.00,0.00
  3.7 เหล็ก เหล็กกล้าและผลิตภัณฑ์,"9,653.9","11,469.1","11,469.1","12,254.9",1.03,18.80,18.80,6.85,3.37,3.83,3.83,3.73
   3.7.1 เหล็กและเหล็กกล้า,"2,265.9","3,664.9","3,664.9","4,114.0",-8.31,61.74,61.74,12.25,0.79,1.22,1.22,1.25
    (1) ผลิตภัณฑ์แผ่นรีด,810.3,848.2,848.2,"1,240.9",-18.71,4.68,4.68,46.29,0.28,0.28,0.28,0.38
    (2) มุม รูปทรงและหน้าตัด,46.9,9.5,9.5,817.4,-18.01,-79.68,-79.68,"8,482.89",0.02,0.00,0.00,0.25
    (3) เหล็กและเหล็กกล้าอื่น ๆ,"1,408.8","2,807.2","2,807.2","2,055.7",-0.60,99.26,99.26,-26.77,0.49,0.94,0.94,0.63
   3.7.2 ผลิตภัณฑ์เหล็กและเหล็กกล้า,"7,387.9","7,804.2","7,804.2","8,140.9",4.29,5.63,5.63,4.31,2.58,2.61,2.61,2.48
    (1) ท่อเหล็ก,775.1,639.6,639.6,681.8,9.75,-17.49,-17.49,6.60,0.27,0.21,0.21,0.21
    (2) ข้อต่อท่อเหล็ก,387.8,368.1,368.1,509.6,4.30,-5.09,-5.09,38.46,0.14,0.12,0.12,0.16
    (3) โครงก่อสร้างทำด้วยเหล็ก,83.7,116.1,116.1,113.8,-6.55,38.74,38.74,-2.02,0.03,0.04,0.04,0.03
    (4) ตะปู ตะปูควงสลักเกลียว,"1,288.9","1,547.1","1,547.1","1,680.4",46.16,20.04,20.04,8.62,0.45,0.52,0.52,0.51
    (5) ลวดเกลียว ลวดเคเบิ้ล ลวดสลิง,158.3,148.8,148.8,71.5,140.54,-6.01,-6.01,-51.91,0.06,0.05,0.05,0.02
    (6) ผลิตภัณฑ์เหล็กและเหล็กกล้าอื่นๆ,"4,694.2","4,984.6","4,984.6","5,083.8",-5.53,6.19,6.19,1.99,1.64,1.66,1.66,1.55
  3.8 ผลิตภัณฑ์อลูมิเนียม,"2,063.0","2,452.1","2,452.1","2,144.0",34.25,18.86,18.86,-12.57,0.72,0.82,0.82,0.65
   3.8.1 โครงก่อสร้างและส่วนประกอบ,94.5,77.4,77.4,8.4,940.29,-18.08,-18.08,-89.08,0.03,0.03,0.03,0.00
   3.8.2 ผลิตภัณฑ์อลูมิเนียมที่ใช้ในอุตสาหกรรม,"1,839.7","2,227.1","2,227.1","2,004.9",30.71,21.06,21.06,-9.98,0.64,0.74,0.74,0.61
   3.8.3 ของอื่นๆที่ทำด้วยอลูมิเนียม,128.8,147.6,147.6,130.6,7.21,14.63,14.63,-11.52,0.04,0.05,0.05,0.04
  3.9 ก๊อก วาวล์และส่วนประกอบ,981.8,"1,087.9","1,087.9","1,365.7",11.26,10.81,10.81,25.54,0.34,0.36,0.36,0.42
  3.10 เม็ดพลาสติก,"24,106.8","26,434.3","26,434.3","30,803.0",4.82,9.66,9.66,16.53,8.41,8.83,8.83,9.38
   3.10.1 เอทิลีน,"9,151.7","9,927.7","9,927.7","12,372.3",3.03,8.48,8.48,24.62,3.19,3.31,3.31,3.77
   3.10.2 โพรพิลีน,"7,017.3","7,829.5","7,829.5","9,132.3",12.42,11.57,11.57,16.64,2.45,2.61,2.61,2.78
   3.10.3 สไตรีน,519.7,680.9,680.9,769.3,25.19,31.02,31.02,12.99,0.18,0.23,0.23,0.23
   3.10.4 ไวนิลคลอไรด์,"1,119.8",957.7,957.7,827.2,6.47,-14.48,-14.48,-13.62,0.39,0.32,0.32,0.25
   3.10.5 อะคริลิกโพลิเมอร์,589.3,639.3,639.3,960.0,-15.91,8.48,8.48,50.17,0.21,0.21,0.21,0.29
   3.10.6 โพลิอะซิทัล,"3,684.9","4,106.3","4,106.3","4,016.6",-0.89,11.44,11.44,-2.18,1.29,1.37,1.37,1.22
   3.10.7 โพลิอะไมด์,989.5,"1,168.6","1,168.6","1,287.2",-7.69,18.10,18.10,10.15,0.35,0.39,0.39,0.39
   3.10.8 อะมิโนเรซิน,453.3,430.7,430.7,459.4,18.30,-4.97,-4.97,6.65,0.16,0.14,0.14,0.14
   3.10.9 เม็ดพลาสติกอื่นๆ,581.4,693.7,693.7,978.7,8.80,19.32,19.32,41.08,0.20,0.23,0.23,0.30
  3.11 ผลิตภัณฑ์พลาสติก,"7,498.8","7,660.3","7,660.3","7,864.4",2.26,2.15,2.15,2.66,2.62,2.56,2.56,2.40
   3.11.1 ถุงและกระสอบพลาสติก,154.8,139.0,139.0,167.3,40.85,-10.20,-10.20,20.34,0.05,0.05,0.05,0.05
   3.11.2 แผ่นฟิล์ม ฟอยล์และแถบ,"4,155.2","3,963.1","3,963.1","4,265.2",-2.09,-4.62,-4.62,7.62,1.45,1.32,1.32,1.30
   3.11.3 เครื่องใช้สำนักงานทำด้วยพลาสติก,5.4,4.6,4.6,2.8,1.22,-14.72,-14.72,-38.76,0.00,0.00,0.00,0.00
   3.11.4 เครื่องแต่งกายและของที่ใช้ประกอบกับเครื่องแต่งกาย,1.4,4.8,4.8,5.1,11.97,244.48,244.48,7.07,0.00,0.00,0.00,0.00
   3.11.5 กล่องหีบที่ทำด้วยพลาสติก,313.2,336.4,336.4,380.4,32.92,7.40,7.40,13.10,0.11,0.11,0.11,0.12
   3.11.6 หลอดและท่อพลาสติก,237.5,347.6,347.6,311.9,-28.99,46.34,46.34,-10.27,0.08,0.12,0.12,0.10
   3.11.7 พลาสติกปูพื้นและผนัง,197.4,118.0,118.0,142.2,3.32,-40.23,-40.23,20.59,0.07,0.04,0.04,0.04
   3.11.8 ผลิตภัณฑ์พลาสติกอื่นๆ,"2,434.0","2,746.9","2,746.9","2,589.3",10.04,12.86,12.86,-5.74,0.85,0.92,0.92,0.79
  3.12 เคมีภัณฑ์,"17,583.4","20,052.8","20,052.8","25,978.5",2.04,14.04,14.04,29.55,6.13,6.70,6.70,7.91
   3.12.1 เคมีภัณฑ์อนินทรีย์,"1,905.0","2,150.0","2,150.0","2,251.1",23.73,12.86,12.86,4.70,0.66,0.72,0.72,0.69
    (1) คาร์บอน,408.2,566.3,566.3,467.6,43.31,38.72,38.72,-17.42,0.14,0.19,0.19,0.14
    (2) กรดอนินทรีย์อื่นๆ,49.5,70.2,70.2,69.5,56.49,42.02,42.02,-1.02,0.02,0.02,0.02,0.02
    (3) เคมีภัณฑ์อนินทรีย์อื่นๆ,"1,447.3","1,513.4","1,513.4","1,713.9",18.33,4.57,4.57,13.24,0.50,0.51,0.51,0.52
   3.12.2 เคมีภัณฑ์อินทรีย์,"11,213.6","13,097.9","13,097.9","18,549.8",-5.97,16.80,16.80,41.62,3.91,4.37,4.37,5.65
    (1) อะไซคลิกไฮโดรคาร์บอน,"1,455.1","2,367.4","2,367.4","2,725.1",-67.36,62.70,62.70,15.11,0.51,0.79,0.79,0.83
    (2) ไซคลิกไฮโดรคาร์บอน,"5,032.7","4,412.5","4,412.5","7,626.3",45.94,-12.32,-12.32,72.83,1.76,1.47,1.47,2.32
    (3) กรดเทเรฟทาลิก,161.5,593.2,593.2,668.1,"3,567.40",267.22,267.22,12.64,0.06,0.20,0.20,0.20
    (4) กรดกลูตามิกและโมโนโซเดียมกลูตาเมต,,,,,,,,,,,,
    (5) สารประกอบเฮดเทอโรไซคลิก,296.3,147.4,147.4,225.0,3.12,-50.25,-50.25,52.67,0.10,0.05,0.05,0.07
    (6) ไลซีนและเอสเทอร์ของไลซีน,23.8,84.6,84.6,,-45.22,254.78,254.78,,0.01,0.03,0.03,
    (7) ปฏิชีวนะ,25.9,19.2,19.2,23.4,-50.60,-25.77,-25.77,21.53,0.01,0.01,0.01,0.01
    (8) เคมีภัณฑ์อินทรีย์อื่นๆ,"4,218.3","5,473.7","5,473.7","7,281.8",16.30,29.76,29.76,33.03,1.47,1.83,1.83,2.22
   3.12.3 ปุ๋ย,5.5,12.0,12.0,5.0,5.91,116.64,116.64,-58.17,0.00,0.00,0.00,0.00
    (1) ปุ๋ยเคมีที่มีธาตุไนโตรเเจน ฟอสฟอรัสและโปรตัสเซียม สองหรือสามชนิดผสมกัน ,3.3,4.0,4.0,0.8,-31.58,22.29,22.29,-79.34,0.00,0.00,0.00,0.00
    (2) ปุ๋ยเคมีที่มีธาตุไนโตรเจน,1.7,4.4,4.4,1.5,305.03,153.23,153.23,-66.02,0.00,0.00,0.00,0.00
    (3) ปุ๋ยอื่นๆ,0.5,3.6,3.6,2.7,"34,713.33",588.57,588.57,-24.98,0.00,0.00,0.00,0.00
   3.12.4 สีทาและวาร์นิช และวัตถุแต่งสีอื่นๆ,"1,306.6","1,223.7","1,223.7","1,324.8",21.99,-6.35,-6.35,8.26,0.46,0.41,0.41,0.40
    (1) สีทาและวาร์นิช,668.0,652.0,652.0,802.8,19.81,-2.40,-2.40,23.13,0.23,0.22,0.22,0.24
    (2) หมึกพิมพ์ หมึกเขียนหรือหมึกวาดภาพ,105.6,127.7,127.7,117.5,16.06,20.99,20.99,-7.98,0.04,0.04,0.04,0.04
    (3) สีสำหรับงานวาด,3.2,4.7,4.7,6.5,147.75,48.23,48.23,36.94,0.00,0.00,0.00,0.00
    (4) สารสีและวัตถุแต่งสีอื่นๆ,529.9,439.2,439.2,398.0,25.77,-17.11,-17.11,-9.40,0.18,0.15,0.15,0.12
   3.12.5 สารสกัดใช้ในการฟอกหนังและย้อมสี,858.4,775.8,775.8,930.7,13.12,-9.62,-9.62,19.96,0.30,0.26,0.26,0.28
   3.12.6 สารแอลบูมินอยด์,272.0,506.4,506.4,324.0,-2.55,86.15,86.15,-36.01,0.09,0.17,0.17,0.10
    (1) กาวปรุงแต่งและสารยึดติดอื่นๆ,169.6,435.0,435.0,223.8,22.10,156.45,156.45,-48.54,0.06,0.15,0.15,0.07
    (2) สารแอลบูมินอยด์อื่นๆ,102.4,71.4,71.4,100.2,-26.97,-30.29,-30.29,40.34,0.04,0.02,0.02,0.03
   3.12.7 เคมีภัณฑ์เบ็ดเตล็ด,"2,022.2","2,287.1","2,287.1","2,593.2",22.31,13.10,13.10,13.38,0.71,0.76,0.76,0.79
    (1) สารฆ่าแมลง,277.9,311.2,311.2,329.0,20.03,11.96,11.96,5.73,0.10,0.10,0.10,0.10
    (2) สารที่ใช้เป็นตัวเร่งสำหรับยางและพลาสติก,225.2,208.4,208.4,226.9,14.78,-7.45,-7.45,8.85,0.08,0.07,0.07,0.07
    (3) เคมีภัณฑ์เบ็ดเตล็ดอื่นๆ,"1,519.1","1,767.5","1,767.5","2,037.4",23.94,16.35,16.35,15.27,0.53,0.59,0.59,0.62
  3.13 ดอกไม้ ใบไม้ และต้นไม้ประดิษฐ์,3.1,1.8,1.8,1.4,443.22,-41.17,-41.17,-21.87,0.00,0.00,0.00,0.00
  3.14 รองเท้าและชิ้นส่วน,212.0,230.1,230.1,248.6,2.39,8.57,8.57,8.02,0.07,0.08,0.08,0.08
   3.14.1 รองเท้ากีฬา(พันคู่),1.4,2.7,2.7,0.4,11.99,89.25,89.25,-85.78,0.00,0.00,0.00,0.00
   3.14.2 รองเท้าแตะ,17.1,46.1,46.1,71.9,-41.07,168.68,168.68,56.20,0.01,0.02,0.02,0.02
   3.14.3 รองเท้าหนัง(พันคู่),26.4,28.0,28.0,33.2,46.46,6.27,6.27,18.30,0.01,0.01,0.01,0.01
   3.14.4 รองเท้าอื่นๆ(พันคู่),43.1,43.1,43.1,19.4,55.31,-0.07,-0.07,-54.85,0.02,0.01,0.01,0.01
   3.14.5 ส่วนประกอบของรองเท้า,123.9,110.3,110.3,123.6,-5.33,-11.02,-11.02,12.15,0.04,0.04,0.04,0.04
  3.15 เครื่องใช้สำหรับเดินทาง,54.9,67.0,67.0,30.0,1.15,22.13,22.13,-55.18,0.02,0.02,0.02,0.01
   3.15.1 กระเป๋าเดินทาง(พันชิ้น),28.9,41.3,41.3,9.7,21.59,42.88,42.88,-76.56,0.01,0.01,0.01,0.00
   3.15.2 กระเป๋าถือ(พันชิ้น),14.1,9.8,9.8,11.4,-16.38,-30.77,-30.77,16.80,0.00,0.00,0.00,0.00
   3.15.3 กระเป๋าใส่เศษสตางค์,4.8,3.9,3.9,2.3,-44.53,-18.99,-18.99,-41.03,0.00,0.00,0.00,0.00
   3.15.4 เครื่องเดินทางอื่น ๆ,7.1,12.1,12.1,6.6,42.85,71.11,71.11,-45.09,0.00,0.00,0.00,0.00
  3.16 หนังและผลิตภัณฑ์หนังฟอกและหนังอัด,"1,818.5","1,645.8","1,645.8","1,678.3",-14.02,-9.50,-9.50,1.97,0.63,0.55,0.55,0.51
   3.16.1 หนังโคกระบือฟอก,354.7,413.1,413.1,435.2,-44.08,16.47,16.47,5.36,0.12,0.14,0.14,0.13
   3.16.2 ของเล่นสำหรับสัตว์เลี้ยง,,,,,,,,,,,,
   3.16.3 ถุงมือหนัง(พันคู่),0.3,0.1,0.1,0.2,38.94,-43.79,-43.79,17.28,0.00,0.00,0.00,0.00
   3.16.4 เครื่องแต่งกายและเข็มขัด,0.8,0.5,0.5,0.7,-46.14,-33.46,-33.46,34.36,0.00,0.00,0.00,0.00
   3.16.5 หนังและผลิตภัณฑ์หนังอื่น ๆ,"1,462.8","1,232.0","1,232.0","1,242.1",-1.10,-15.78,-15.78,0.82,0.51,0.41,0.41,0.38
  3.17 ผลิตภัณฑ์ยาง,"5,116.4","6,420.3","6,420.3","7,327.3",2.15,25.48,25.48,14.13,1.78,2.14,2.14,2.23
   (1)  ยางยานพาหนะ,"2,183.6","2,580.8","2,580.8","3,259.2",-0.63,18.19,18.19,26.28,0.76,0.86,0.86,0.99
   (2)  ยางรัดของ,0.6,0.7,0.7,0.2,379.18,30.77,30.77,-72.03,0.00,0.00,0.00,0.00
   (3)  ถุงมือยาง(พันคู่),69.2,90.7,90.7,110.8,10.23,31.12,31.12,22.09,0.02,0.03,0.03,0.03
   (4)  หลอดและท่อ,523.6,596.2,596.2,579.3,9.88,13.87,13.87,-2.84,0.18,0.20,0.20,0.18
   (5)  สายพานลำเลียงและส่งกำลัง,245.9,294.4,294.4,269.5,23.66,19.71,19.71,-8.46,0.09,0.10,0.10,0.08
   (6)  ผลิตภัณฑ์ยางที่ใช้ทางเภสัชกรรม,186.1,195.8,195.8,219.1,3.29,5.20,5.20,11.93,0.06,0.07,0.07,0.07
   (7)  ยางวัลแคไนซ์  ,350.4,386.9,386.9,349.3,14.93,10.42,10.42,-9.72,0.12,0.13,0.13,0.11
   (8) ยางผสม(คอมพาวนด์),281.0,268.9,268.9,266.4,-9.04,-4.30,-4.30,-0.95,0.10,0.09,0.09,0.08
   (9) ผลิตภัณฑ์ยางอื่น ๆ,"1,276.1","2,005.8","2,005.8","2,273.6",-0.22,57.18,57.18,13.35,0.45,0.67,0.67,0.69
  3.18 ผลิตภัณฑ์ปอ,0.3,0.1,0.1,10.8,-92.86,-72.67,-72.67,"12,116.27",0.00,0.00,0.00,0.00
   (1)  กระสอบ,0.3,0.0,0.0,10.8,-92.86,-98.92,-98.92,"308,571.43",0.00,0.00,0.00,0.00
   (2)  ด้ายและเชือก,,0.1,0.1,0.0,,,,-90.71,,0.00,0.00,0.00
   (3)  ผ้าผืนกระสอบ,,,,,,,,,,,,
  3.19 ผลิตภัณฑ์เซรามิก,436.9,636.4,636.4,616.9,-16.25,45.65,45.65,-3.07,0.15,0.21,0.21,0.19
   (1)  กระเบื้องปูพื้น ปิดผนังและโมเสก(พันตรม.),4.7,12.9,12.9,12.3,-6.46,175.14,175.14,-4.04,0.00,0.00,0.00,0.00
   (2)  เครื่องสุขภัณฑ์,66.9,65.9,65.9,56.2,21.58,-1.57,-1.57,-14.61,0.02,0.02,0.02,0.02
   (3)  ลูกถ้วยไฟฟ้า,0.2,0.8,0.8,4.3,71.96,293.50,293.50,406.46,0.00,0.00,0.00,0.00
   (4)  ของชำร่วยและเครื่องประดับ,0.0,0.7,0.7,0.5,10.20,"2,243.42","2,243.42",-29.96,0.00,0.00,0.00,0.00
   (5)  ผลิตภัณฑ์เซรามิกอื่น ๆ,365.1,556.2,556.2,543.5,-20.89,52.34,52.34,-2.27,0.13,0.19,0.19,0.17
  3.20 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว และของใช้ในบ้านเรือน,133.5,164.3,164.3,128.6,6.38,23.10,23.10,-21.76,0.05,0.05,0.05,0.04
   3.20.1 ถ้วยชามทำด้วยเซรามิก,17.6,14.9,14.9,19.9,150.60,-15.44,-15.44,33.14,0.01,0.00,0.00,0.01
   3.20.2 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยพลาสติก,22.7,31.0,31.0,43.8,39.44,36.31,36.31,41.22,0.01,0.01,0.01,0.01
   3.20.3 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยเหล็ก เหล็กกล้า,54.4,34.9,34.9,38.3,-23.26,-35.87,-35.87,9.85,0.02,0.01,0.01,0.01
   3.20.4 เครื่องแก้วใช้บนโต๊ะอาหาร ในครัว,26.2,69.7,69.7,11.5,53.10,166.20,166.20,-83.54,0.01,0.02,0.02,0.00
   3.20.5 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยโลหะมีค่า,6.8,4.7,4.7,5.9,6.31,-30.58,-30.58,24.70,0.00,0.00,0.00,0.00
   3.20.6 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยอลูมิเนียม,5.7,5.6,5.6,5.3,-25.74,-1.80,-1.80,-4.86,0.00,0.00,0.00,0.00
   3.20.7 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว หรือของใช้ตามบ้านเรือน ทำด้วยทองแดง,0.0,3.5,3.5,3.9,-81.49,"23,649.66","23,649.66",11.63,0.00,0.00,0.00,0.00
  3.21 ยานพาหนะ อุปกรณ์และส่วนประกอบ,"74,288.3","75,458.2","75,458.2","73,267.5",11.46,1.57,1.57,-2.90,25.91,25.20,25.20,22.32
   3.21.1 รถยนต์ อุปกรณ์และส่วนประกอบ,"53,357.0","52,475.4","52,475.4","49,414.1",6.15,-1.65,-1.65,-5.83,18.61,17.52,17.52,15.05
    (1) รถยนต์นั่ง,"22,612.1","13,373.4","13,373.4","9,141.7",42.21,-40.86,-40.86,-31.64,7.89,4.47,4.47,2.78
    (2) รถแวน(พันคัน),0.0,,,,-100.00,,,,0.00,,,
    (3) รถปิคอัพ รถบัสและรถบรรทุก(พันคัน),"6,046.5","8,325.3","8,325.3","9,580.8",-21.71,37.69,37.69,15.08,2.11,2.78,2.78,2.92
    (4) ส่วนประกอบและอุปกรณ์รถยนต์,"24,698.3","30,776.7","30,776.7","30,691.6",-3.55,24.61,24.61,-0.28,8.62,10.28,10.28,9.35
     (4.1) ชิ้นส่วนครบชุดรถยนต์นั่ง,3.4,8.9,8.9,4.4,134.25,158.08,158.08,-50.46,0.00,0.00,0.00,0.00
     (4.2) ชิ้นส่วนครบชุดรถแวน,1.0,,,,"1,018,400.00",,,,0.00,,,
     (4.3) ชิ้นส่วนครบชุดรถปิกอัพ รถบัสและรถบรรทุก,3.0,3.3,3.3,,,7.75,7.75,,0.00,0.00,0.00,
     (4.4) ชุดสายไฟรถยนต์,337.8,579.3,579.3,561.4,-20.56,71.51,71.51,-3.10,0.12,0.19,0.19,0.17
     (4.5) ส่วนประกอบและอุปกรณ์อื่น ๆ,"24,353.1","30,185.3","30,185.3","30,125.8",-3.29,23.95,23.95,-0.20,8.49,10.08,10.08,9.18
   3.21.2 รถจักรยานยนต์และส่วนประกอบ,"2,419.1","2,866.3","2,866.3","3,372.2",-30.89,18.48,18.48,17.65,0.84,0.96,0.96,1.03
    (1) รถจักรยานยนต์(พันคัน),461.1,682.6,682.6,411.9,-71.87,48.04,48.04,-39.65,0.16,0.23,0.23,0.13
    (2) ส่วนประกอบรถจักรยานยนต์,"1,958.1","2,183.7","2,183.7","2,960.3",5.18,11.52,11.52,35.56,0.68,0.73,0.73,0.90
     (2.1) ชิ้นส่วนครบชุดสมบูรณ์,3.8,0.0,0.0,0.4,100.35,-99.97,-99.97,"31,423.08",0.00,0.00,0.00,0.00
     (2.2) ส่วนประกอบรถจักรยานยนต์อื่น ๆ,"1,954.2","2,183.7","2,183.7","2,959.9",5.09,11.74,11.74,35.55,0.68,0.73,0.73,0.90
   3.21.3 รถจักรยานและส่วนประกอบ,79.1,53.3,53.3,41.1,19.49,-32.63,-32.63,-22.77,0.03,0.02,0.02,0.01
    (1) รถจักรยาน(พันคัน),0.0,0.0,0.0,0.9,-86.33,4.05,4.05,"3,325.29",0.00,0.00,0.00,0.00
    (2) ส่วนประกอบรถจักรยาน,79.0,53.2,53.2,40.3,19.78,-32.64,-32.64,-24.39,0.03,0.02,0.02,0.01
   3.21.4 เครื่องยนต์สันดาปภายในแบบลูกสูบและส่วนประกอบ,"15,555.2","17,615.9","17,615.9","17,385.4",52.40,13.25,13.25,-1.31,5.43,5.88,5.88,5.30
   3.21.5 เครื่องอุปกรณ์ไฟฟ้าสำหรับจุดระเบิดเครื่องยนต์ และส่วนประกอบ,"1,719.7","1,776.6","1,776.6","2,237.9",23.27,3.31,3.31,25.96,0.60,0.59,0.59,0.68
   3.21.6 ยานพาหนะอื่น ๆ และส่วนประกอบ,"1,158.2",670.7,670.7,816.7,-4.73,-42.09,-42.09,21.77,0.40,0.22,0.22,0.25
  3.22 ของเล่น,55.5,52.3,52.3,73.0,35.46,-5.74,-5.74,39.52,0.02,0.02,0.02,0.02
   3.22.1 ของเล่นที่มีล้อ,0.0,0.0,0.0,0.2,,"1,200.00","1,200.00","4,348.72",0.00,0.00,0.00,0.00
   3.22.2 ตุ๊กตารูปคนและสัตว์,8.5,8.0,8.0,4.0,836.42,-5.59,-5.59,-50.16,0.00,0.00,0.00,0.00
   3.22.3 ของเล่นอื่น ๆ,47.0,44.3,44.3,68.8,17.36,-5.77,-5.77,55.34,0.02,0.01,0.01,0.02
  3.23 เครื่องกีฬาและเครื่องเล่มเกม,44.6,55.3,55.3,103.9,-13.25,24.00,24.00,88.03,0.02,0.02,0.02,0.03
   3.23.1 เครื่องกีฬาและเครื่องเล่นเกมสำหรับเล่นในห้อง (บิลเลียด วิดีโอเกม ไพ่ ฯลฯ),0.0,1.4,1.4,1.0,,"55,446.15","55,446.15",-29.85,0.00,0.00,0.00,0.00
   3.23.2 เครื่องกีฬาสำหรับเล่นกลางแจ้ง (สกี แบดมินตัน กอล์ฟ  เทนนิส ฯลฯ),44.2,52.3,52.3,99.9,-13.42,18.30,18.30,90.96,0.02,0.02,0.02,0.03
   3.23.3 อุปกรณ์สำหรับตกปลาและล่าสัตว์อื่น ๆ,0.3,1.5,1.5,3.0,16.46,360.97,360.97,99.29,0.00,0.00,0.00,0.00
  3.24 ประทีปโคมไฟ,70.9,67.5,67.5,54.8,-32.33,-4.79,-4.79,-18.81,0.02,0.02,0.02,0.02
  3.25 ของใช้ในเทศกาลและงานรื่นเริง,0.8,2.8,2.8,0.5,-55.39,238.66,238.66,-80.79,0.00,0.00,0.00,0.00
   3.25.1 ของใช้ในเทศกาลคริสต์มาส,0.8,2.7,2.7,0.5,-53.33,237.53,237.53,-82.91,0.00,0.00,0.00,0.00
   3.25.2 ของใช้ในเทศกาลอี่น ๆ,0.0,0.0,0.0,0.1,-93.43,387.10,387.10,112.25,0.00,0.00,0.00,0.00
  3.26 นาฬิกาและส่วนประกอบ,13.2,16.2,16.2,10.3,-1.89,22.94,22.94,-36.28,0.00,0.01,0.01,0.00
   3.26.1 นาฬิกา,13.2,16.2,16.2,10.3,-1.61,22.88,22.88,-36.56,0.00,0.01,0.01,0.00
   3.26.2 ส่วนประกอบนาฬิกา,0.0,0.0,0.0,0.1,-97.26,754.55,754.55,437.23,0.00,0.00,0.00,0.00
  3.27 เลนซ์,216.2,249.1,249.1,188.9,30.32,15.24,15.24,-24.16,0.08,0.08,0.08,0.06
   3.27.1 เลนซ์แว่นตา,97.1,95.7,95.7,76.7,50.68,-1.42,-1.42,-19.89,0.03,0.03,0.03,0.02
    (1) เลนซ์ที่ทำด้วยกระจก,0.0,0.1,0.1,,,299.65,299.65,,0.00,0.00,0.00,
    (2) เลนซ์ที่ทำด้วยวัสดุอื่นๆ(เมตริกตัน),97.1,95.6,95.6,76.7,50.64,-1.51,-1.51,-19.79,0.03,0.03,0.03,0.02
   3.27.2 เลนซ์สำหรับกล้องถ่ายรูปและเครื่องฉาย,114.0,132.8,132.8,112.1,13.18,16.43,16.43,-15.59,0.04,0.04,0.04,0.03
   3.27.3 เลนซ์อื่นๆ,5.0,20.6,20.6,0.2,667.31,311.86,311.86,-99.27,0.00,0.01,0.01,0.00
  3.28 กล้องถ่ายรูปและอุปกรณ์,63.0,107.1,107.1,212.6,163.34,69.89,69.89,98.45,0.02,0.04,0.04,0.06
   3.28.1 กล้องถ่ายรูป(พันชิ้น),6.4,20.3,20.3,25.3,-72.97,219.58,219.58,24.81,0.00,0.01,0.01,0.01
   3.28.2 เครื่องไฟแฟลชและหลอดไฟแฟลช(พันชิ้น),,0.2,0.2,98.5,,,,"65,579.20",,0.00,0.00,0.03
   3.28.3 ส่วนประกอบและอุปกรณ์กล้องถ่ายรูป,56.7,86.7,86.7,88.7,"14,436.72",52.86,52.86,2.36,0.02,0.03,0.03,0.03
  3.29 เครื่องสำอาง สบู่ และผลิตภัณฑ์รักษาผิว,"5,163.9","3,107.1","3,107.1","3,519.3",-6.49,-39.83,-39.83,13.26,1.80,1.04,1.04,1.07
   3.29.1 เครื่องสำอาง เครื่องหอมและสบู่,"4,442.5","2,340.4","2,340.4","2,483.9",-6.05,-47.32,-47.32,6.13,1.55,0.78,0.78,0.76
    (1) สิ่งปรุงแต่งที่ใช้แต่งหน้า หรือบำรุงผิว,484.3,329.1,329.1,593.0,-9.05,-32.04,-32.04,80.17,0.17,0.11,0.11,0.18
    (2) สิ่งปรุงแต่งสำหรับใช้กับผม,"2,902.4","1,072.6","1,072.6","1,002.1",-8.08,-63.04,-63.04,-6.58,1.01,0.36,0.36,0.31
    (3) สิ่งปรุงแต่งเพื่ออนามัยในช่องปากและฟัน,287.1,315.2,315.2,282.5,-38.04,9.79,9.79,-10.38,0.10,0.11,0.11,0.09
    (4) สิ่งปรุงแต่งที่ใช้โกนหนวด อาบน้ำและดับกลิ่นตัว,457.1,319.9,319.9,235.6,110.44,-30.01,-30.01,-26.36,0.16,0.11,0.11,0.07
    (5) สบู่,310.4,302.3,302.3,355.2,-13.31,-2.62,-2.62,17.50,0.11,0.10,0.10,0.11
    (6) หัวน้ำหอมและน้ำหอม,1.2,1.3,1.3,15.6,"1,253.69",4.19,4.19,"1,119.00",0.00,0.00,0.00,0.00
   3.29.2 วัตถุดิบเพื่อใช้ทำเครื่องสำอาง,721.4,766.7,766.7,"1,035.4",-9.06,6.28,6.28,35.04,0.25,0.26,0.26,0.32
    (1) เอสเซนเชียลออยล์,0.7,0.1,0.1,21.6,-25.30,-83.26,-83.26,"17,789.13",0.00,0.00,0.00,0.01
    (2) ของผสมของสารที่มีกลิ่นหอม,88.6,77.5,77.5,172.5,8.54,-12.51,-12.51,122.40,0.03,0.03,0.03,0.05
