สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
เกาหลีใต้,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
  2.3 ผลไม้กระป๋องและแปรรูป,"1,411.7","1,162.9","1,077.1","1,149.4",7.17,-17.63,-20.04,6.71,0.89,0.79,0.80,0.96
   2.3.1 ผลไม้กระป๋อง,180.6,151.6,142.6,136.6,70.91,-16.05,-16.87,-4.21,0.11,0.10,0.11,0.11
    (1) สับปะรดกระป๋อง,59.9,51.8,49.5,28.4,87.84,-13.52,-10.75,-42.66,0.04,0.04,0.04,0.02
    (2) เงาะและเงาะสอดไส้สับปะรด,14.5,8.6,7.8,13.4,28.62,-40.72,-44.80,73.36,0.01,0.01,0.01,0.01
    (3) ลิ้นจี่กระป๋อง,3.0,1.1,1.1,0.9,99.89,-61.45,-61.45,-24.91,0.00,0.00,0.00,0.00
    (4) ลำไยกระป๋อง,3.6,3.1,2.8,3.7,17.32,-14.74,-15.91,29.97,0.00,0.00,0.00,0.00
    (5) มะม่วงกระป๋อง,85.4,72.3,67.4,71.4,91.60,-15.34,-18.87,5.86,0.05,0.05,0.05,0.06
    (6) ผลไม้รวมกระป๋อง,4.0,3.5,3.5,6.1,-55.22,-12.52,-0.98,74.09,0.00,0.00,0.00,0.01
    (7) ผลไม้กระป๋องอื่น ๆ,10.2,11.1,10.5,12.8,129.61,9.57,15.32,22.05,0.01,0.01,0.01,0.01
   2.3.2 น้ำผลไม้,486.5,511.5,475.9,486.2,-22.08,5.14,3.89,2.16,0.31,0.35,0.35,0.40
    (1) น้ำสับปะรด,39.0,44.2,40.6,45.9,-60.47,13.19,9.38,12.96,0.02,0.03,0.03,0.04
    (2) น้ำส้มชนิดออเร้นจ์,17.8,40.3,39.6,28.8,-23.29,126.67,132.70,-27.23,0.01,0.03,0.03,0.02
    (3) น้ำผลไม้ผสม,62.8,59.2,58.0,63.9,21.65,-5.59,-1.43,10.14,0.04,0.04,0.04,0.05
    (4) น้ำผลไม้อื่น ๆ,366.9,367.7,337.7,347.6,-18.61,0.22,-2.14,2.93,0.23,0.25,0.25,0.29
   2.3.3 ผลไม้แปรรูป,744.7,499.8,458.6,526.6,26.79,-32.88,-36.07,14.83,0.47,0.34,0.34,0.44
    (1) สับปะรดแปรรูป,69.8,44.4,41.8,23.8,-19.15,-36.38,-36.83,-43.09,0.04,0.03,0.03,0.02
    (2) ส้มแปรรูป,1.9,0.4,0.3,0.2,-25.02,-76.59,-81.45,-32.07,0.00,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,673.0,455.0,416.4,502.6,35.00,-32.40,-35.88,20.69,0.43,0.31,0.31,0.42
  2.4 ผักกระป๋อง และผักแปรรูป,930.5,849.0,789.7,"1,001.9",11.98,-8.75,-8.17,26.87,0.59,0.58,0.58,0.83
   (1) ข้าวโพดฝักอ่อนกระป๋อง,0.9,0.2,0.2,0.6,51.30,-79.29,-79.29,226.22,0.00,0.00,0.00,0.00
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,809.7,714.2,666.7,863.9,8.22,-11.80,-10.74,29.56,0.51,0.49,0.49,0.72
   (3) หน่อไม้กระป๋อง แปรรูป,43.4,42.0,36.5,55.6,72.50,-3.18,-1.27,52.06,0.03,0.03,0.03,0.05
   (4) มะเขือเทศแปรรูป,0.1,,,,-81.43,,,,0.00,,,
   (5) เห็ดแปรรูป,,0.1,0.1,0.7,,,,941.48,,0.00,0.00,0.00
   (6) พืชผักดองด้วยน้ำส้ม,1.1,0.4,0.4,3.2,-6.92,-66.46,-66.03,795.18,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,75.2,92.2,85.8,77.9,40.78,22.50,16.00,-9.25,0.05,0.06,0.06,0.06
  2.5 ผลิตภัณฑ์ข้าว,207.2,167.2,152.2,128.6,16.46,-19.28,-21.42,-15.53,0.13,0.11,0.11,0.11
   2.5.1 แป้งข้าวเจ้า,0.0,0.2,0.2,0.1,-97.28,"15,533.33","15,533.33",-56.46,0.00,0.00,0.00,0.00
   2.5.2 แป้งข้าวเหนียว,,0.8,0.8,0.8,,,,1.05,,0.00,0.00,0.00
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,192.3,155.1,141.4,122.2,27.08,-19.36,-21.59,-13.62,0.12,0.11,0.10,0.10
   2.5.4 ขนมปังกรอบ,14.9,11.1,9.8,5.5,-43.50,-25.39,-26.96,-43.63,0.01,0.01,0.01,0.00
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"1,197.6","1,185.5","1,100.3","1,112.3",16.75,-1.01,0.84,1.09,0.76,0.81,0.81,0.92
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,629.0,700.3,648.2,724.9,-0.29,11.34,12.83,11.83,0.40,0.48,0.48,0.60
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,568.6,485.2,452.1,387.4,43.96,-14.68,-12.50,-14.33,0.36,0.33,0.33,0.32
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,62.7,108.3,99.4,142.8,-6.29,72.78,104.02,43.62,0.04,0.07,0.07,0.12
    (2) แป้งสาลี,0.3,0.0,0.0,0.3,"20,537.50",-96.79,-96.79,"2,324.53",0.00,0.00,0.00,0.00
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,505.6,376.8,352.7,244.3,54.11,-25.47,-24.58,-30.73,0.32,0.26,0.26,0.20
  2.7 อาหารสัตว์เลี้ยง,844.5,974.3,875.3,"1,062.2",0.32,15.37,18.38,21.35,0.53,0.66,0.65,0.88
   2.7.1 อาหารสุนัขและแมว,673.9,764.1,681.6,819.9,7.57,13.39,15.44,20.29,0.43,0.52,0.50,0.68
   2.7.2 อาหารสัตว์อื่น ๆ,170.6,210.2,193.7,242.3,-20.78,23.20,30.04,25.08,0.11,0.14,0.14,0.20
  2.8 สิ่งปรุงรสอาหาร,609.4,576.7,528.3,573.8,26.23,-5.36,-5.47,8.62,0.39,0.39,0.39,0.48
   2.8.1 ซอส,190.6,173.5,160.0,165.9,16.66,-8.96,-10.44,3.71,0.12,0.12,0.12,0.14
    (1) ซอสพริก,170.6,146.6,133.9,142.0,15.96,-14.08,-16.30,6.01,0.11,0.10,0.10,0.12
    (2) ซอสถั่วเหลือง,20.0,26.9,26.1,24.0,23.35,34.70,39.77,-8.09,0.01,0.02,0.02,0.02
    (3) ซอสมะเขือเทศ,,,,,,,,,,,,
   2.8.2 น้ำปลา,38.3,42.9,40.9,48.5,66.29,11.90,14.91,18.50,0.02,0.03,0.03,0.04
   2.8.3 เครื่องแกงสำเร็จรูป,52.6,46.9,42.0,29.8,99.99,-10.84,-13.59,-29.02,0.03,0.03,0.03,0.02
   2.8.4 ผงปรุงรส,90.5,91.1,82.1,83.7,94.17,0.63,-1.40,2.00,0.06,0.06,0.06,0.07
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),237.3,222.3,203.3,245.9,6.24,-6.34,-4.46,20.95,0.15,0.15,0.15,0.20
  2.9 นมและผลิตภัณฑ์นม,4.7,16.2,15.6,10.1,63.34,241.91,267.64,-35.19,0.00,0.01,0.01,0.01
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,140.7,165.3,148.8,108.9,21.91,17.49,13.74,-26.84,0.09,0.11,0.11,0.09
  2.11 เครื่องดื่ม,627.3,914.0,827.3,387.8,156.58,45.71,39.36,-53.13,0.40,0.62,0.61,0.32
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,380.1,415.5,360.6,287.0,90.23,9.32,2.95,-20.41,0.24,0.28,0.27,0.24
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),5.3,6.1,5.7,5.2,61.98,16.34,11.79,-7.76,0.00,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),362.9,392.2,338.7,261.3,93.19,8.06,1.58,-22.85,0.23,0.27,0.25,0.22
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),11.9,17.2,16.2,20.5,36.68,44.86,38.13,26.28,0.01,0.01,0.01,0.02
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),247.2,498.4,466.7,100.8,453.44,101.65,91.77,-78.41,0.16,0.34,0.34,0.08
    (1) วิสกี้(พันลิตร),72.5,157.7,143.8,10.9,,117.43,98.23,-92.42,0.05,0.11,0.11,0.01
    (2) ไวน์(พันลิตร),28.7,33.4,30.6,5.9,488.45,16.53,8.41,-80.80,0.02,0.02,0.02,0.00
    (3) เบียร์(พันลิตร),26.9,26.1,22.1,60.6,6.58,-2.96,-13.21,174.77,0.02,0.02,0.02,0.05
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),119.0,281.2,270.4,23.4,720.04,136.20,130.56,-91.34,0.08,0.19,0.20,0.02
  2.12 ซุปและอาหารปรุงแต่ง,29.7,43.1,39.3,40.4,136.86,45.13,55.02,2.85,0.02,0.03,0.03,0.03
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,13.3,6.9,6.4,13.5,9.79,-48.06,-47.39,110.68,0.01,0.00,0.00,0.01
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,16.4,36.2,32.9,26.9,"3,611.56",120.51,149.30,-18.10,0.01,0.02,0.02,0.02
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,645.7,624.4,575.3,573.9,1.56,-3.29,-4.85,-0.25,0.41,0.43,0.42,0.48
   (1) น้ำมันปาล์ม,4.4,,,,"54,916.25",,,,0.00,,,
   (2) น้ำมันถั่วเหลือง,32.1,27.5,26.9,17.3,12.75,-14.46,-6.32,-35.52,0.02,0.02,0.02,0.01
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,609.2,597.0,548.5,556.5,0.31,-2.00,-4.04,1.48,0.39,0.41,0.40,0.46
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,18.0,20.5,20.5,4.1,9.70,14.44,25.23,-80.12,0.01,0.01,0.02,0.00
  2.15 โกโก้และของปรุงแต่ง,71.9,113.3,102.8,32.0,193.61,57.42,48.24,-68.89,0.05,0.08,0.08,0.03
  2.16 ไอศกรีม,27.1,47.8,42.7,165.9,238.75,76.05,64.97,288.79,0.02,0.03,0.03,0.14
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,315.5,385.0,358.3,397.6,39.10,22.01,22.99,10.97,0.20,0.26,0.26,0.33
 3. สินค้าอุตสาหกรรม,"116,669.5","105,391.1","97,331.6","90,842.0",-4.38,-9.67,-10.27,-6.67,73.78,71.88,71.84,75.54
  3.1 สิ่งทอ,"5,325.2","4,295.4","3,971.2","2,993.1",-12.02,-19.34,-18.59,-24.63,3.37,2.93,2.93,2.49
   3.1.1 เครื่องนุ่งห่ม,"1,073.0","1,143.6","1,050.6",955.0,-10.91,6.59,11.53,-9.09,0.68,0.78,0.78,0.79
    (1) เสื้อผ้าสำเร็จรูป,921.4,"1,003.9",921.5,858.2,-9.92,8.95,14.95,-6.87,0.58,0.68,0.68,0.71
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,316.4,254.3,231.5,189.8,6.25,-19.64,-15.42,-18.00,0.20,0.17,0.17,0.16
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,358.9,424.7,385.8,429.0,-29.56,18.35,27.69,11.17,0.23,0.29,0.28,0.36
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),4.8,0.8,0.8,3.4,"1,179.41",-82.66,70.68,303.25,0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,29.5,27.2,26.6,14.8,102.22,-7.76,-7.32,-44.58,0.02,0.02,0.02,0.01
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,207.9,288.9,269.2,219.5,6.86,38.97,39.57,-18.44,0.13,0.20,0.20,0.18
     (1.6) เสื้อผ้าเด็กอ่อน,4.0,8.0,7.6,1.8,-35.56,101.92,103.15,-76.23,0.00,0.01,0.01,0.00
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,75.3,62.6,55.9,46.1,-17.03,-16.92,-16.65,-17.62,0.05,0.04,0.04,0.04
    (3) ถุงเท้าและถุงน่อง,68.3,64.7,62.2,45.3,-15.18,-5.26,-7.39,-27.18,0.04,0.04,0.05,0.04
    (4) ถุงมือผ้า,7.9,12.4,11.0,5.5,-22.46,57.14,79.25,-49.80,0.00,0.01,0.01,0.00
   3.1.2 ผ้าผืนและด้าย,"2,623.1","1,883.7","1,784.3","1,142.3",-14.33,-28.19,-27.40,-35.98,1.66,1.28,1.32,0.95
    (1) ผ้าผืน,307.0,315.0,291.8,257.6,0.59,2.61,1.02,-11.72,0.19,0.21,0.22,0.21
     (1.1) ผ้าผืนทำจากฝ้าย,171.3,195.1,180.0,173.5,28.35,13.89,13.38,-3.65,0.11,0.13,0.13,0.14
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,129.8,113.4,105.3,75.4,-21.09,-12.62,-15.38,-28.33,0.08,0.08,0.08,0.06
     (1.3) ผ้าผืนทำจากไหม,0.3,0.4,0.4,0.0,9.42,42.84,42.84,-89.86,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,5.6,6.0,6.0,8.6,-20.06,8.20,13.47,42.85,0.00,0.00,0.00,0.01
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,"2,316.1","1,568.7","1,492.5",884.8,-15.98,-32.27,-31.19,-40.72,1.46,1.07,1.10,0.74
     (2.1) ด้ายฝ้าย,"1,208.5",796.9,762.7,278.3,11.54,-34.05,-31.26,-63.51,0.76,0.54,0.56,0.23
     (2.2) ด้ายเส้นใยประดิษฐ์,"1,107.6",771.8,729.9,606.5,-33.80,-30.32,-31.12,-16.91,0.70,0.53,0.54,0.50
   3.1.3 เคหะสิ่งทอ,105.6,76.7,72.8,36.2,-45.12,-27.41,-28.41,-50.29,0.07,0.05,0.05,0.03
   3.1.4 เส้นใยประดิษฐ์,504.5,288.7,264.0,142.8,2.13,-42.78,-43.41,-45.92,0.32,0.20,0.19,0.12
   3.1.5 ผ้าปักและผ้าลูกไม้,10.8,13.0,9.8,13.6,-35.21,20.15,-0.56,38.45,0.01,0.01,0.01,0.01
   3.1.6 ตาข่ายจับปลา,8.3,4.5,4.5,6.9,43.47,-46.20,-46.20,54.56,0.01,0.00,0.00,0.01
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,7.0,25.6,23.7,3.2,443.10,264.92,238.74,-86.49,0.00,0.02,0.02,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,65.1,54.2,50.1,35.2,-8.78,-16.67,-15.15,-29.87,0.04,0.04,0.04,0.03
   3.1.9 สิ่งทออื่นๆ,927.7,805.4,711.4,657.9,-7.70,-13.19,-13.82,-7.52,0.59,0.55,0.53,0.55
  3.2 อัญมณีและเครื่องประดับ,"2,642.7","2,144.5","2,029.8",850.8,-54.52,-18.85,-19.38,-58.09,1.67,1.46,1.50,0.71
   3.2.1 อัญมณี,37.9,44.0,41.1,44.3,20.06,16.14,19.45,7.72,0.02,0.03,0.03,0.04
    (1) เพชร(พันกะรัต),0.6,2.2,2.1,8.6,304.73,288.01,414.87,312.61,0.00,0.00,0.00,0.01
    (2) พลอย,37.3,41.8,39.0,35.7,18.85,11.96,14.73,-8.59,0.02,0.03,0.03,0.03
    (3) ไข่มุก(กิโลกรัม),,0.0,0.0,0.0,,,,,,0.00,0.00,0.00
   3.2.2 เครื่องประดับแท้,"1,182.5",924.9,841.1,334.5,26.73,-21.78,-27.16,-60.24,0.75,0.63,0.62,0.28
    (1) เครื่องประดับแท้ทำด้วยเงิน,"1,149.6",865.1,785.5,316.9,27.67,-24.75,-30.02,-59.65,0.73,0.59,0.58,0.26
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),13.2,4.6,4.1,12.0,-50.47,-65.59,-67.16,189.90,0.01,0.00,0.00,0.01
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,19.7,55.2,51.5,5.5,234.03,180.76,161.90,-89.27,0.01,0.04,0.04,0.00
   3.2.3 เครื่องประดับอัญมณีเทียม,34.0,67.9,63.7,27.3,57.75,99.86,95.16,-57.11,0.02,0.05,0.05,0.02
   3.2.4 อัญมณีสังเคราะห์,6.0,1.7,1.6,0.6,-53.84,-71.34,-69.60,-61.34,0.00,0.00,0.00,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,"1,278.7",423.3,413.6,180.8,-73.17,-66.90,-65.49,-56.28,0.81,0.29,0.31,0.15
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,103.6,682.7,668.7,263.3,121.60,558.84,624.67,-60.62,0.07,0.47,0.49,0.22
  3.3 เครื่องใช้ไฟฟ้า,"18,003.1","17,583.2","16,241.4","15,394.3",-12.10,-2.33,-4.26,-5.22,11.38,11.99,11.99,12.80
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,206.7,72.8,70.9,39.1,-64.43,-64.76,-63.29,-44.78,0.13,0.05,0.05,0.03
    (1) เครื่องวิดีโอ,0.3,0.1,0.1,2.5,-75.94,-58.29,-58.42,"2,074.47",0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,34.4,16.3,16.3,0.4,-21.56,-52.66,-46.38,-97.82,0.02,0.01,0.01,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),166.1,48.1,46.4,33.1,-68.66,-71.05,-70.39,-28.72,0.11,0.03,0.03,0.03
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),5.9,8.3,8.1,3.2,1.30,42.27,39.43,-60.00,0.00,0.01,0.01,0.00
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,637.2,789.8,768.7,419.6,110.46,23.95,30.74,-45.42,0.40,0.54,0.57,0.35
    (1) เครื่องรับวิทยุ,16.1,12.1,9.3,11.7,-35.98,-24.83,-37.96,25.43,0.01,0.01,0.01,0.01
    (2) เครื่องรับโทรทัศน์,514.1,685.2,672.0,236.2,178.48,33.30,38.94,-64.86,0.33,0.47,0.50,0.20
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,107.0,92.5,87.4,171.7,15.08,-13.59,-2.09,96.53,0.07,0.06,0.06,0.14
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),,0.8,0.8,,,,,,,0.00,0.00,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,89.0,79.3,68.0,97.5,-60.28,-10.83,-16.34,43.24,0.06,0.05,0.05,0.08
    (1) ลำโพงขยายเสียง,83.9,73.8,63.7,86.4,-61.52,-11.96,-16.49,35.54,0.05,0.05,0.05,0.07
    (2) ส่วนประกอบของลำโพงขยายเสียง,5.1,5.5,4.3,11.1,-15.61,7.71,-14.14,157.07,0.00,0.00,0.00,0.01
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,54.2,45.3,39.4,32.3,-38.11,-16.44,-19.63,-18.00,0.03,0.03,0.03,0.03
    (1) เตาอบไมโครเวฟ(พันเครื่อง),0.6,1.2,1.1,1.3,-60.69,110.16,94.97,16.92,0.00,0.00,0.00,0.00
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,53.7,44.1,38.3,31.0,-37.72,-17.84,-20.94,-18.99,0.03,0.03,0.03,0.03
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,5.6,7.3,3.8,9.6,-86.06,30.47,-20.10,151.97,0.00,0.00,0.00,0.01
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),22.2,21.9,20.9,13.2,-13.80,-1.40,1.23,-37.11,0.01,0.01,0.02,0.01
     (2.3) เครื่องทำน้ำร้อน,11.1,8.2,7.0,5.4,57.66,-26.16,-20.57,-22.90,0.01,0.01,0.01,0.00
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,14.8,6.7,6.6,2.9,9.96,-54.43,-53.72,-56.23,0.01,0.00,0.00,0.00
   3.3.6 พัดลม,205.0,163.9,151.2,139.5,-3.59,-20.03,-21.44,-7.71,0.13,0.11,0.11,0.12
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"1,601.5","1,116.2","1,059.7","1,165.9",1.12,-30.31,-30.69,10.02,1.01,0.76,0.78,0.97
    (1) ตู้เย็นใช้ในบ้านเรือน,"1,228.8","1,017.8",970.0,999.4,-2.97,-17.17,-17.33,3.04,0.78,0.69,0.72,0.83
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,71.6,53.9,47.4,40.7,74.33,-24.68,-26.32,-14.04,0.05,0.04,0.03,0.03
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,301.1,44.4,42.3,125.8,8.97,-85.25,-85.46,196.98,0.19,0.03,0.03,0.10
     (3.1) อีแวโพเรเตอร์,,,,0.0,,,,,,,,0.00
     (3.2) คอนเดนเซอร์,,,,,,,,,,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,301.1,44.4,42.3,125.7,8.97,-85.25,-85.46,196.97,0.19,0.03,0.03,0.10
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"4,367.7","5,280.6","4,812.1","3,751.8",-5.39,20.90,13.02,-22.03,2.76,3.60,3.55,3.12
    (1) แบบติดหน้าต่างหรือฝาผนัง,"3,854.2","4,602.7","4,158.1","2,998.9",-2.04,19.42,10.15,-27.88,2.44,3.14,3.07,2.49
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,,,,0.0,,,,,,,,0.00
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,20.3,76.4,75.2,25.6,-91.08,276.49,270.99,-66.00,0.01,0.05,0.06,0.02
    (4) แบบแยกหน่วยทำความเย็น,12.9,10.4,10.4,2.5,650.02,-19.44,-19.44,-76.40,0.01,0.01,0.01,0.00
    (5) ส่วนประกอบของเครื่องปรับอากาศ,480.3,591.0,568.3,724.8,6.09,23.06,26.44,27.54,0.30,0.40,0.42,0.60
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,"1,270.1","1,066.6","1,006.0",649.2,-5.56,-16.02,-13.59,-35.47,0.80,0.73,0.74,0.54
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,28.9,77.6,70.9,51.0,29.52,168.48,178.92,-27.99,0.02,0.05,0.05,0.04
   3.3.11 หลอดไฟฟ้า,8.5,5.5,3.6,3.3,-34.40,-34.73,-55.04,-9.08,0.01,0.00,0.00,0.00
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,"1,341.1","1,239.5","1,155.4","1,279.2",-13.55,-7.58,-6.35,10.71,0.85,0.85,0.85,1.06
   3.3.13 เครื่องพักกระแสไฟฟ้า,589.1,628.6,584.5,623.7,-11.30,6.72,6.46,6.71,0.37,0.43,0.43,0.52
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,"4,718.5","3,706.3","3,408.4","3,729.2",35.20,-21.45,-23.17,9.41,2.98,2.53,2.52,3.10
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,346.7,432.1,395.0,480.1,-8.84,24.63,29.98,21.55,0.22,0.29,0.29,0.40
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,69.9,106.8,96.3,102.9,-56.97,52.91,56.16,6.87,0.04,0.07,0.07,0.09
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,871.9,"1,208.5","1,136.8","1,471.4",-43.76,38.61,38.23,29.43,0.55,0.82,0.84,1.22
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,68.8,80.5,73.2,72.3,-5.23,16.98,14.56,-1.30,0.04,0.05,0.05,0.06
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,"1,528.2","1,482.2","1,340.5","1,286.3",-57.79,-3.01,-4.62,-4.04,0.97,1.01,0.99,1.07
  3.4 เครื่องอิเล็กทรอนิกส์,"20,516.7","19,012.0","17,449.3","18,176.9",-22.34,-7.33,-7.86,4.17,12.97,12.97,12.88,15.12
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"7,380.5","7,116.8","6,520.3","6,621.5",3.34,-3.57,-2.88,1.55,4.67,4.85,4.81,5.51
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"7,025.4","6,731.8","6,165.1","6,280.7",1.68,-4.18,-3.53,1.87,4.44,4.59,4.55,5.22
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,"3,678.8","3,153.1","2,878.3","2,668.3",-5.73,-14.29,-12.64,-7.30,2.33,2.15,2.12,2.22
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,"3,346.5","3,578.8","3,286.8","3,612.4",11.29,6.94,6.17,9.91,2.12,2.44,2.43,3.00
    (2) ส่วนประกอบคอมพิวเตอร์,253.7,252.6,240.7,229.8,36.27,-0.43,3.60,-4.53,0.16,0.17,0.18,0.19
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),101.5,132.4,114.5,111.0,116.25,30.50,25.49,-3.06,0.06,0.09,0.08,0.09
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),0.0,0.9,0.9,,-80.17,"38,858.33","38,858.33",,0.00,0.00,0.00,
   3.4.3 แผงวงจรไฟฟ้า,"7,352.3","6,347.2","5,834.9","5,583.9",-42.88,-13.67,-14.43,-4.30,4.65,4.33,4.31,4.64
   3.4.4 วงจรพิมพ์,"1,060.8","1,344.6","1,216.5","2,147.0",-13.48,26.75,26.90,76.49,0.67,0.92,0.90,1.79
   3.4.5 ตลับลูกปืน,373.6,451.7,417.9,311.6,7.95,20.90,21.02,-25.46,0.24,0.31,0.31,0.26
   3.4.6 มอเตอร์และเครื่องกำเนิดไฟฟ้า,360.1,178.3,166.1,275.7,-43.09,-50.48,-51.27,66.03,0.23,0.12,0.12,0.23
   3.4.7 เครื่องโทรสาร โทรศัพท์ อุปกรณ์และส่วนประกอบ,"1,358.8","1,382.0","1,280.6","1,247.8",29.58,1.71,-1.72,-2.56,0.86,0.94,0.95,1.04
    (1) เครื่องโทรสาร,0.1,0.0,0.0,,"3,050.00",-41.47,-1.99,,0.00,0.00,0.00,
    (2) เครื่องโทรศัพท์และอุปกรณ์,"1,358.7","1,382.0","1,280.6","1,247.8",29.57,1.71,-1.72,-2.56,0.86,0.94,0.95,1.04
     (2.1) เครื่องรับโทรศัพท์และอุปกรณ์,446.1,287.8,276.1,218.7,6.73,-35.48,-36.90,-20.78,0.28,0.20,0.20,0.18
     (2.2) เครื่องตอบรับโทรศัพท์,,,,,,,,,,,,
