สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
สิงคโปร์,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
    (7)  อาหารทะเลแปรรูปอื่น ๆ,1.0,0.4,0.4,0.3,325.51,-64.65,-64.65,-15.26,0.00,0.00,0.00,0.00
  2.2 น้ำตาลทรายและกากน้ำตาล,"1,665.5","1,731.5","1,731.5","1,639.6",-8.85,3.96,3.96,-5.31,0.58,0.62,0.62,0.55
   2.2.1 น้ำตาลทราย,"1,665.5","1,731.2","1,731.2","1,639.6",-8.85,3.94,3.94,-5.30,0.58,0.62,0.62,0.55
    (1) น้ำตาลทรายดิบ,14.0,13.8,13.8,20.9,-64.00,-0.90,-0.90,50.69,0.00,0.00,0.00,0.01
    (2) น้ำตาลทรายขาว,"1,651.6","1,717.4","1,717.4","1,618.7",-7.66,3.99,3.99,-5.75,0.57,0.61,0.61,0.54
    (3) น้ำตาลอื่น ๆ(เมตริกตัน),,,,,,,,,,,,
   2.2.2 กากน้ำตาล,0.0,0.3,0.3,0.0,,"144,250.00","144,250.00",-99.17,0.00,0.00,0.00,0.00
  2.3 ผลไม้กระป๋องและแปรรูป,904.9,730.9,730.9,645.8,15.29,-19.23,-19.23,-11.65,0.31,0.26,0.26,0.22
   2.3.1 ผลไม้กระป๋อง,279.6,191.6,191.6,159.9,2.58,-31.47,-31.47,-16.55,0.10,0.07,0.07,0.05
    (1) สับปะรดกระป๋อง,34.4,24.1,24.1,12.9,-17.70,-30.04,-30.04,-46.43,0.01,0.01,0.01,0.00
    (2) เงาะและเงาะสอดไส้สับปะรด,34.0,27.2,27.2,21.4,47.38,-20.03,-20.03,-21.26,0.01,0.01,0.01,0.01
    (3) ลิ้นจี่กระป๋อง,8.6,5.2,5.2,0.5,85.21,-40.22,-40.22,-90.73,0.00,0.00,0.00,0.00
    (4) ลำไยกระป๋อง,127.8,87.4,87.4,83.7,30.31,-31.62,-31.62,-4.18,0.04,0.03,0.03,0.03
    (5) มะม่วงกระป๋อง,5.9,3.3,3.3,1.0,-57.10,-44.52,-44.52,-69.75,0.00,0.00,0.00,0.00
    (6) ผลไม้รวมกระป๋อง,12.2,12.9,12.9,14.8,-20.37,6.33,6.33,14.06,0.00,0.00,0.00,0.00
    (7) ผลไม้กระป๋องอื่น ๆ,56.7,31.6,31.6,25.6,-25.34,-44.30,-44.30,-18.86,0.02,0.01,0.01,0.01
   2.3.2 น้ำผลไม้,497.1,410.8,410.8,357.9,24.28,-17.36,-17.36,-12.87,0.17,0.15,0.15,0.12
    (1) น้ำสับปะรด,51.5,20.1,20.1,6.0,225.34,-61.03,-61.03,-70.31,0.02,0.01,0.01,0.00
    (2) น้ำส้มชนิดออเร้นจ์,2.9,2.3,2.3,1.3,-25.89,-21.30,-21.30,-41.84,0.00,0.00,0.00,0.00
    (3) น้ำผลไม้ผสม,34.4,42.2,42.2,32.0,19.71,22.63,22.63,-24.07,0.01,0.01,0.01,0.01
    (4) น้ำผลไม้อื่น ๆ,408.3,346.3,346.3,318.6,16.15,-15.18,-15.18,-7.98,0.14,0.12,0.12,0.11
   2.3.3 ผลไม้แปรรูป,128.3,128.5,128.5,127.9,14.17,0.22,0.22,-0.45,0.04,0.05,0.05,0.04
    (1) สับปะรดแปรรูป,0.5,7.7,7.7,4.6,-44.93,"1,526.66","1,526.66",-40.76,0.00,0.00,0.00,0.00
    (2) ส้มแปรรูป,,0.3,0.3,0.7,,,,155.94,,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,127.8,120.5,120.5,122.7,15.05,-5.66,-5.66,1.77,0.04,0.04,0.04,0.04
  2.4 ผักกระป๋อง และผักแปรรูป,169.6,178.5,178.5,217.1,17.68,5.23,5.23,21.63,0.06,0.06,0.06,0.07
   (1) ข้าวโพดฝักอ่อนกระป๋อง,12.0,7.8,7.8,11.3,14.70,-35.25,-35.25,45.24,0.00,0.00,0.00,0.00
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,93.1,96.3,96.3,92.8,8.27,3.44,3.44,-3.64,0.03,0.03,0.03,0.03
   (3) หน่อไม้กระป๋อง แปรรูป,0.1,0.3,0.3,0.3,-84.78,227.02,227.02,30.89,0.00,0.00,0.00,0.00
   (4) มะเขือเทศแปรรูป,0.2,,,0.0,439.44,,,,0.00,,,0.00
   (5) เห็ดแปรรูป,2.6,2.8,2.8,4.3,-2.72,5.72,5.72,53.31,0.00,0.00,0.00,0.00
   (6) พืชผักดองด้วยน้ำส้ม,0.6,1.1,1.1,1.5,-76.88,87.12,87.12,30.49,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,61.0,70.3,70.3,106.9,45.87,15.21,15.21,52.20,0.02,0.02,0.02,0.04
  2.5 ผลิตภัณฑ์ข้าว,277.9,265.5,265.5,270.5,-2.32,-4.47,-4.47,1.91,0.10,0.09,0.09,0.09
   2.5.1 แป้งข้าวเจ้า,101.7,90.2,90.2,95.6,5.39,-11.31,-11.31,5.96,0.04,0.03,0.03,0.03
   2.5.2 แป้งข้าวเหนียว,60.6,56.1,56.1,60.4,4.58,-7.35,-7.35,7.64,0.02,0.02,0.02,0.02
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,16.6,20.5,20.5,17.6,14.81,23.56,23.56,-14.00,0.01,0.01,0.01,0.01
   2.5.4 ขนมปังกรอบ,99.0,98.6,98.6,96.9,-14.35,-0.37,-0.37,-1.75,0.03,0.04,0.04,0.03
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,897.5,"1,198.7","1,198.7","1,145.1",15.32,33.56,33.56,-4.48,0.31,0.43,0.43,0.38
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,606.7,614.1,614.1,584.1,15.14,1.21,1.21,-4.87,0.21,0.22,0.22,0.20
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,290.8,584.7,584.7,560.9,15.72,101.06,101.06,-4.06,0.10,0.21,0.21,0.19
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,92.0,92.2,92.2,97.2,3.24,0.31,0.31,5.39,0.03,0.03,0.03,0.03
    (2) แป้งสาลี,68.6,64.8,64.8,54.5,-6.52,-5.56,-5.56,-15.99,0.02,0.02,0.02,0.02
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,130.2,427.6,427.6,409.3,46.60,228.39,228.39,-4.30,0.05,0.15,0.15,0.14
  2.7 อาหารสัตว์เลี้ยง,420.3,423.7,423.7,459.5,14.59,0.81,0.81,8.44,0.15,0.15,0.15,0.15
   2.7.1 อาหารสุนัขและแมว,345.4,362.6,362.6,414.5,17.99,4.99,4.99,14.30,0.12,0.13,0.13,0.14
   2.7.2 อาหารสัตว์อื่น ๆ,74.9,61.1,61.1,45.0,1.13,-18.44,-18.44,-26.33,0.03,0.02,0.02,0.02
  2.8 สิ่งปรุงรสอาหาร,361.9,381.7,381.7,418.1,-3.54,5.47,5.47,9.53,0.13,0.14,0.14,0.14
   2.8.1 ซอส,73.6,99.0,99.0,96.2,-9.18,34.47,34.47,-2.83,0.03,0.04,0.04,0.03
    (1) ซอสพริก,37.6,56.2,56.2,56.3,-4.86,49.31,49.31,0.12,0.01,0.02,0.02,0.02
    (2) ซอสถั่วเหลือง,20.3,27.0,27.0,25.9,-26.10,33.35,33.35,-4.15,0.01,0.01,0.01,0.01
    (3) ซอสมะเขือเทศ,15.7,15.8,15.8,14.0,11.63,0.35,0.35,-11.08,0.01,0.01,0.01,0.00
   2.8.2 น้ำปลา,38.6,37.4,37.4,37.6,9.72,-3.14,-3.14,0.50,0.01,0.01,0.01,0.01
   2.8.3 เครื่องแกงสำเร็จรูป,32.9,28.0,28.0,33.3,16.23,-15.03,-15.03,19.22,0.01,0.01,0.01,0.01
   2.8.4 ผงปรุงรส,6.3,37.6,37.6,57.2,46.32,494.74,494.74,52.00,0.00,0.01,0.01,0.02
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),210.5,179.7,179.7,193.8,-7.01,-14.61,-14.61,7.82,0.07,0.06,0.06,0.06
  2.9 นมและผลิตภัณฑ์นม,"1,212.8","1,238.0","1,238.0","1,273.3",5.28,2.08,2.08,2.85,0.42,0.44,0.44,0.43
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,96.3,80.0,80.0,114.0,12.38,-16.94,-16.94,42.51,0.03,0.03,0.03,0.04
  2.11 เครื่องดื่ม,"1,014.8",826.2,826.2,"1,296.4",8.94,-18.59,-18.59,56.90,0.35,0.29,0.29,0.43
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,476.0,441.9,441.9,545.5,-4.71,-7.17,-7.17,23.44,0.16,0.16,0.16,0.18
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),5.7,2.6,2.6,10.0,41.46,-54.09,-54.09,282.14,0.00,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),463.9,434.6,434.6,529.6,-5.28,-6.32,-6.32,21.85,0.16,0.15,0.15,0.18
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),6.4,4.7,4.7,5.9,12.32,-27.06,-27.06,26.38,0.00,0.00,0.00,0.00
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),538.8,384.3,384.3,750.9,24.73,-28.68,-28.68,95.39,0.19,0.14,0.14,0.25
    (1) วิสกี้(พันลิตร),227.9,137.6,137.6,217.2,8.23,-39.62,-39.62,57.82,0.08,0.05,0.05,0.07
    (2) ไวน์(พันลิตร),17.0,6.2,6.2,99.5,223.53,-63.29,-63.29,"1,496.61",0.01,0.00,0.00,0.03
    (3) เบียร์(พันลิตร),170.0,155.9,155.9,100.2,-4.23,-8.26,-8.26,-35.75,0.06,0.06,0.06,0.03
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),123.9,84.5,84.5,334.0,220.55,-31.81,-31.81,295.12,0.04,0.03,0.03,0.11
  2.12 ซุปและอาหารปรุงแต่ง,94.0,98.1,98.1,114.0,-9.30,4.40,4.40,16.25,0.03,0.03,0.03,0.04
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,16.5,22.5,22.5,21.2,41.72,35.95,35.95,-5.57,0.01,0.01,0.01,0.01
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,77.4,75.6,75.6,92.8,-15.78,-2.34,-2.34,22.74,0.03,0.03,0.03,0.03
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,109.2,104.1,104.1,98.4,-15.95,-4.63,-4.63,-5.50,0.04,0.04,0.04,0.03
   (1) น้ำมันปาล์ม,0.0,0.2,0.2,3.5,-95.79,"5,466.67","5,466.67","2,197.87",0.00,0.00,0.00,0.00
   (2) น้ำมันถั่วเหลือง,51.3,40.2,40.2,24.5,17.42,-21.51,-21.51,-39.17,0.02,0.01,0.01,0.01
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,57.9,63.7,63.7,70.5,-32.80,10.07,10.07,10.56,0.02,0.02,0.02,0.02
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,50.6,45.0,45.0,63.0,-12.41,-11.03,-11.03,40.06,0.02,0.02,0.02,0.02
  2.15 โกโก้และของปรุงแต่ง,18.9,12.4,12.4,20.1,-6.24,-34.47,-34.47,62.13,0.01,0.00,0.00,0.01
  2.16 ไอศกรีม,207.0,228.7,228.7,257.7,1.73,10.49,10.49,12.66,0.07,0.08,0.08,0.09
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,800.2,593.3,593.3,572.2,-18.41,-25.85,-25.85,-3.57,0.28,0.21,0.21,0.19
 3. สินค้าอุตสาหกรรม,"218,244.2","202,295.9","202,295.9","199,374.6",4.17,-7.31,-7.31,-1.44,75.57,71.96,71.96,66.80
  3.1 สิ่งทอ,"3,041.2","2,957.8","2,957.8","2,661.8",-7.68,-2.74,-2.74,-10.01,1.05,1.05,1.05,0.89
   3.1.1 เครื่องนุ่งห่ม,"1,287.9","1,090.3","1,090.3","1,103.0",-20.68,-15.35,-15.35,1.17,0.45,0.39,0.39,0.37
    (1) เสื้อผ้าสำเร็จรูป,"1,144.4",953.4,953.4,978.8,-20.53,-16.69,-16.69,2.66,0.40,0.34,0.34,0.33
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,487.0,359.7,359.7,394.4,-10.45,-26.14,-26.14,9.65,0.17,0.13,0.13,0.13
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,243.6,224.9,224.9,213.7,-39.76,-7.68,-7.68,-4.97,0.08,0.08,0.08,0.07
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),3.4,4.5,4.5,1.5,61.28,33.29,33.29,-66.80,0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,19.0,17.1,17.1,23.5,-21.32,-10.18,-10.18,37.80,0.01,0.01,0.01,0.01
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,343.1,312.7,312.7,318.7,-14.69,-8.85,-8.85,1.91,0.12,0.11,0.11,0.11
     (1.6) เสื้อผ้าเด็กอ่อน,48.4,34.6,34.6,27.0,-23.89,-28.46,-28.46,-21.91,0.02,0.01,0.01,0.01
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,111.4,103.9,103.9,91.2,-17.62,-6.71,-6.71,-12.26,0.04,0.04,0.04,0.03
    (3) ถุงเท้าและถุงน่อง,21.6,23.8,23.8,23.6,-49.42,10.47,10.47,-1.20,0.01,0.01,0.01,0.01
    (4) ถุงมือผ้า,10.6,9.1,9.1,9.4,87.09,-13.96,-13.96,4.02,0.00,0.00,0.00,0.00
   3.1.2 ผ้าผืนและด้าย,588.4,554.7,554.7,711.8,1.73,-5.72,-5.72,28.31,0.20,0.20,0.20,0.24
    (1) ผ้าผืน,555.3,536.0,536.0,699.1,3.19,-3.47,-3.47,30.42,0.19,0.19,0.19,0.23
     (1.1) ผ้าผืนทำจากฝ้าย,194.9,131.2,131.2,152.2,-38.68,-32.65,-32.65,15.95,0.07,0.05,0.05,0.05
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,342.4,388.7,388.7,538.3,68.48,13.52,13.52,38.51,0.12,0.14,0.14,0.18
     (1.3) ผ้าผืนทำจากไหม,8.3,5.6,5.6,1.7,5.30,-32.16,-32.16,-69.34,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,9.8,10.5,10.5,6.9,5.58,7.48,7.48,-34.67,0.00,0.00,0.00,0.00
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,33.1,18.7,18.7,12.7,-17.78,-43.51,-43.51,-32.07,0.01,0.01,0.01,0.00
     (2.1) ด้ายฝ้าย,0.6,0.3,0.3,0.3,-45.03,-52.85,-52.85,8.20,0.00,0.00,0.00,0.00
     (2.2) ด้ายเส้นใยประดิษฐ์,32.5,18.4,18.4,12.4,-17.01,-43.34,-43.34,-32.70,0.01,0.01,0.01,0.00
   3.1.3 เคหะสิ่งทอ,218.1,244.9,244.9,195.2,-0.82,12.32,12.32,-20.30,0.08,0.09,0.09,0.07
   3.1.4 เส้นใยประดิษฐ์,29.4,9.9,9.9,11.4,33.51,-66.34,-66.34,15.59,0.01,0.00,0.00,0.00
   3.1.5 ผ้าปักและผ้าลูกไม้,22.4,11.9,11.9,8.8,14.25,-46.71,-46.71,-25.84,0.01,0.00,0.00,0.00
   3.1.6 ตาข่ายจับปลา,125.8,94.4,94.4,94.9,47.56,-24.97,-24.97,0.52,0.04,0.03,0.03,0.03
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,24.1,11.7,11.7,12.9,135.57,-51.22,-51.22,10.03,0.01,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,286.3,631.6,631.6,222.4,-6.43,120.62,120.62,-64.78,0.10,0.22,0.22,0.07
   3.1.9 สิ่งทออื่นๆ,458.9,308.3,308.3,301.3,6.91,-32.81,-32.81,-2.27,0.16,0.11,0.11,0.10
  3.2 อัญมณีและเครื่องประดับ,"40,248.1","22,698.4","22,698.4","25,583.9",106.43,-43.60,-43.60,12.71,13.94,8.07,8.07,8.57
   3.2.1 อัญมณี,505.3,473.9,473.9,489.7,26.09,-6.20,-6.20,3.34,0.17,0.17,0.17,0.16
    (1) เพชร(พันกะรัต),91.0,136.3,136.3,56.6,-23.31,49.88,49.88,-58.52,0.03,0.05,0.05,0.02
    (2) พลอย,413.3,334.5,334.5,430.9,46.60,-19.05,-19.05,28.79,0.14,0.12,0.12,0.14
    (3) ไข่มุก(กิโลกรัม),1.0,3.0,3.0,2.3,445.55,201.57,201.57,-23.36,0.00,0.00,0.00,0.00
   3.2.2 เครื่องประดับแท้,"1,290.7","1,412.5","1,412.5","1,412.8",-23.77,9.44,9.44,0.02,0.45,0.50,0.50,0.47
    (1) เครื่องประดับแท้ทำด้วยเงิน,511.7,535.6,535.6,542.4,-28.90,4.67,4.67,1.27,0.18,0.19,0.19,0.18
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),678.5,718.1,718.1,775.8,0.72,5.84,5.84,8.03,0.23,0.26,0.26,0.26
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,100.5,158.8,158.8,94.6,-66.48,58.01,58.01,-40.42,0.03,0.06,0.06,0.03
   3.2.3 เครื่องประดับอัญมณีเทียม,"1,841.2","1,643.2","1,643.2","2,369.7",6.90,-10.75,-10.75,44.21,0.64,0.58,0.58,0.79
   3.2.4 อัญมณีสังเคราะห์,1.5,1.5,1.5,3.4,-28.76,3.93,3.93,121.84,0.00,0.00,0.00,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,"36,428.7","19,146.6","19,146.6","20,877.9",135.99,-47.44,-47.44,9.04,12.61,6.81,6.81,6.99
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,180.8,20.6,20.6,430.4,-25.48,-88.59,-88.59,"1,987.39",0.06,0.01,0.01,0.14
  3.3 เครื่องใช้ไฟฟ้า,"28,301.0","26,492.5","26,492.5","27,519.2",-0.76,-6.39,-6.39,3.88,9.80,9.42,9.42,9.22
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,"1,313.8",665.7,665.7,"1,405.4",-28.59,-49.33,-49.33,111.12,0.45,0.24,0.24,0.47
    (1) เครื่องวิดีโอ,1.1,1.5,1.5,3.0,-83.92,39.69,39.69,99.91,0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,0.4,3.9,3.9,7.1,-17.72,889.11,889.11,79.94,0.00,0.00,0.00,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),127.5,203.3,203.3,121.9,-16.15,59.39,59.39,-40.04,0.04,0.07,0.07,0.04
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),"1,184.8",457.0,457.0,"1,273.5",-29.49,-61.42,-61.42,178.66,0.41,0.16,0.16,0.43
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,"1,695.0",942.7,942.7,897.2,-1.15,-44.39,-44.39,-4.82,0.59,0.34,0.34,0.30
    (1) เครื่องรับวิทยุ,624.4,303.6,303.6,202.5,4.77,-51.37,-51.37,-33.30,0.22,0.11,0.11,0.07
    (2) เครื่องรับโทรทัศน์,724.3,501.3,501.3,386.9,11.17,-30.79,-30.79,-22.83,0.25,0.18,0.18,0.13
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,346.3,137.7,137.7,307.9,-25.88,-60.23,-60.23,123.53,0.12,0.05,0.05,0.10
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),,,,0.0,,,,,,,,0.00
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,35.3,90.0,90.0,70.6,2.72,155.01,155.01,-21.59,0.01,0.03,0.03,0.02
    (1) ลำโพงขยายเสียง,23.8,85.5,85.5,69.0,13.77,259.86,259.86,-19.33,0.01,0.03,0.03,0.02
    (2) ส่วนประกอบของลำโพงขยายเสียง,11.5,4.5,4.5,1.6,-14.39,-60.78,-60.78,-64.32,0.00,0.00,0.00,0.00
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,241.1,160.8,160.8,176.1,-12.55,-33.30,-33.30,9.51,0.08,0.06,0.06,0.06
    (1) เตาอบไมโครเวฟ(พันเครื่อง),22.6,19.1,19.1,14.6,0.55,-15.48,-15.48,-23.47,0.01,0.01,0.01,0.00
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,218.5,141.7,141.7,161.5,-13.71,-35.14,-35.14,13.96,0.08,0.05,0.05,0.05
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,43.1,35.9,35.9,56.7,-43.16,-16.67,-16.67,57.82,0.01,0.01,0.01,0.02
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),69.2,41.5,41.5,42.5,-7.49,-40.02,-40.02,2.51,0.02,0.01,0.01,0.01
     (2.3) เครื่องทำน้ำร้อน,6.9,6.3,6.3,4.4,81.67,-8.90,-8.90,-29.85,0.00,0.00,0.00,0.00
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,99.4,58.1,58.1,57.9,0.53,-41.57,-41.57,-0.27,0.03,0.02,0.02,0.02
   3.3.6 พัดลม,221.2,219.4,219.4,216.2,38.77,-0.82,-0.82,-1.46,0.08,0.08,0.08,0.07
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"1,305.6","1,174.3","1,174.3","1,211.3",-2.00,-10.06,-10.06,3.15,0.45,0.42,0.42,0.41
    (1) ตู้เย็นใช้ในบ้านเรือน,"1,150.2",993.3,993.3,"1,077.1",-3.61,-13.64,-13.64,8.43,0.40,0.35,0.35,0.36
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,65.6,78.4,78.4,62.3,8.98,19.56,19.56,-20.59,0.02,0.03,0.03,0.02
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,89.8,102.6,102.6,72.0,13.98,14.18,14.18,-29.82,0.03,0.04,0.04,0.02
     (3.1) อีแวโพเรเตอร์,8.8,1.9,1.9,0.2,62.16,-78.64,-78.64,-91.54,0.00,0.00,0.00,0.00
     (3.2) คอนเดนเซอร์,81.1,,,,10.43,,,,0.03,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,,100.7,100.7,71.8,,,,-28.67,,0.04,0.04,0.02
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"9,143.4","7,647.5","7,647.5","7,543.1",-2.45,-16.36,-16.36,-1.36,3.17,2.72,2.72,2.53
    (1) แบบติดหน้าต่างหรือฝาผนัง,"4,869.3","6,106.0","6,106.0","6,538.0",3.72,25.40,25.40,7.07,1.69,2.17,2.17,2.19
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,30.3,14.3,14.3,5.6,38.23,-52.73,-52.73,-60.52,0.01,0.01,0.01,0.00
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,"1,981.0",234.4,234.4,16.1,-12.91,-88.17,-88.17,-93.13,0.69,0.08,0.08,0.01
    (4) แบบแยกหน่วยทำความเย็น,928.6,42.7,42.7,46.6,-28.38,-95.40,-95.40,9.09,0.32,0.02,0.02,0.02
    (5) ส่วนประกอบของเครื่องปรับอากาศ,"1,334.3","1,250.1","1,250.1",936.8,22.99,-6.31,-6.31,-25.06,0.46,0.44,0.44,0.31
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,"1,301.2","1,293.9","1,293.9","1,584.5",-19.55,-0.56,-0.56,22.45,0.45,0.46,0.46,0.53
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,596.7,585.5,585.5,"1,052.8",11.33,-1.88,-1.88,79.82,0.21,0.21,0.21,0.35
   3.3.11 หลอดไฟฟ้า,55.4,40.4,40.4,34.4,23.51,-27.00,-27.00,-14.96,0.02,0.01,0.01,0.01
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,"3,542.9","4,138.4","4,138.4","3,893.6",11.45,16.81,16.81,-5.91,1.23,1.47,1.47,1.30
   3.3.13 เครื่องพักกระแสไฟฟ้า,832.3,861.2,861.2,"1,002.0",15.91,3.48,3.48,16.34,0.29,0.31,0.31,0.34
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,734.7,698.9,698.9,579.2,-6.56,-4.87,-4.87,-17.12,0.25,0.25,0.25,0.19
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,567.6,557.2,557.2,639.5,-5.78,-1.84,-1.84,14.78,0.20,0.20,0.20,0.21
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,709.9,485.8,485.8,850.7,-42.68,-31.57,-31.57,75.11,0.25,0.17,0.17,0.28
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,"2,763.4","2,916.2","2,916.2","2,745.0",107.12,5.53,5.53,-5.87,0.96,1.04,1.04,0.92
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,163.7,8.1,8.1,2.5,"1,069.39",-95.05,-95.05,-68.82,0.06,0.00,0.00,0.00
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,"3,077.8","4,006.3","4,006.3","3,614.9",-17.23,30.17,30.17,-9.77,1.07,1.43,1.43,1.21
  3.4 เครื่องอิเล็กทรอนิกส์,"49,540.5","51,734.3","51,734.3","47,708.4",-10.49,4.43,4.43,-7.78,17.15,18.40,18.40,15.98
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"17,736.0","17,458.0","17,458.0","11,116.0",-24.63,-1.57,-1.57,-36.33,6.14,6.21,6.21,3.72
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"11,943.8","12,158.1","12,158.1","6,824.1",-37.82,1.79,1.79,-43.87,4.14,4.32,4.32,2.29
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,"6,516.9","7,929.1","7,929.1","4,350.6",-43.16,21.67,21.67,-45.13,2.26,2.82,2.82,1.46
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,,"4,229.1","4,229.1","2,473.4",,,,-41.51,,1.50,1.50,0.83
    (2) ส่วนประกอบคอมพิวเตอร์,"4,617.4","4,243.0","4,243.0","3,325.5",19.52,-8.11,-8.11,-21.62,1.60,1.51,1.51,1.11
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),"1,174.8","1,056.9","1,056.9",966.4,156.40,-10.04,-10.04,-8.56,0.41,0.38,0.38,0.32
