สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
ฮ่องกง,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
สินค้า,2559,2560,2560,2561,2559,2560,2560,2561,2559,2560,2560,2561
,,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.),,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.),,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.)
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,492.5,261.2,261.2,365.8,36.65,-46.95,-46.95,40.02,0.12,0.06,0.06,0.09
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,244.4,249.9,249.9,192.1,-51.95,2.24,2.24,-23.13,0.06,0.06,0.06,0.05
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,"2,823.6","4,618.1","4,618.1","5,260.4",147.25,63.55,63.55,13.91,0.70,1.11,1.11,1.31
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,45.9,39.9,39.9,47.9,27.61,-13.12,-13.12,20.07,0.01,0.01,0.01,0.01
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,"12,937.6","10,196.9","10,196.9","7,662.4",62.56,-21.18,-21.18,-24.86,3.22,2.45,2.45,1.91
  3.4 เครื่องอิเล็กทรอนิกส์,"198,477.7","200,447.3","200,447.3","204,569.4",-0.57,0.99,0.99,2.06,49.34,48.15,48.15,50.92
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"101,590.9","103,793.7","103,793.7","116,887.0",-2.41,2.17,2.17,12.61,25.25,24.93,24.93,29.09
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"83,287.0","94,900.8","94,900.8","110,225.0",4.67,13.94,13.94,16.15,20.70,22.80,22.80,27.43
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,"54,332.0","86,698.3","86,698.3","97,070.1",30.68,59.57,59.57,11.96,13.51,20.83,20.83,24.16
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,,"8,202.5","8,202.5","13,154.9",,,,60.38,,1.97,1.97,3.27
    (2) ส่วนประกอบคอมพิวเตอร์,"17,885.7","8,593.0","8,593.0","6,430.2",-26.53,-51.96,-51.96,-25.17,4.45,2.06,2.06,1.60
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),418.1,299.9,299.9,231.8,135.85,-28.28,-28.28,-22.69,0.10,0.07,0.07,0.06
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),838.8,678.1,678.1,733.6,8.70,-19.15,-19.15,8.17,0.21,0.16,0.16,0.18
   3.4.3 แผงวงจรไฟฟ้า,"71,062.0","69,909.4","69,909.4","61,474.3",0.40,-1.62,-1.62,-12.07,17.66,16.79,16.79,15.30
   3.4.4 วงจรพิมพ์,"1,988.8","2,443.2","2,443.2","1,510.3",-33.25,22.85,22.85,-38.18,0.49,0.59,0.59,0.38
   3.4.5 ตลับลูกปืน,"1,564.8","1,712.5","1,712.5","1,644.8",22.47,9.44,9.44,-3.95,0.39,0.41,0.41,0.41
   3.4.6 มอเตอร์และเครื่องกำเนิดไฟฟ้า,"2,657.8","2,176.8","2,176.8","1,674.2",-10.85,-18.10,-18.10,-23.09,0.66,0.52,0.52,0.42
   3.4.7 เครื่องโทรสาร โทรศัพท์ อุปกรณ์และส่วนประกอบ,"5,200.4","6,105.1","6,105.1","7,709.5",42.15,17.40,17.40,26.28,1.29,1.47,1.47,1.92
    (1) เครื่องโทรสาร,3.3,,,0.0,-78.86,,,,0.00,,,0.00
    (2) เครื่องโทรศัพท์และอุปกรณ์,"5,197.1","6,105.1","6,105.1","7,709.5",42.67,17.47,17.47,26.28,1.29,1.47,1.47,1.92
     (2.1) เครื่องรับโทรศัพท์และอุปกรณ์,847.5,"1,794.3","1,794.3","2,823.2",-41.31,111.71,111.71,57.34,0.21,0.43,0.43,0.70
     (2.2) เครื่องตอบรับโทรศัพท์,3.0,,,0.2,15.90,,,,0.00,,,0.00
    (3) ส่วนประกอบเครื่องโทรสาร และโทรศัพท์ ,"4,346.6","4,310.8","4,310.8","4,886.1",97.93,-0.82,-0.82,13.35,1.08,1.04,1.04,1.22
   3.4.8 เครื่องส่งวิทยุ โทรเลข โทรศัพท์ โทรทัศน์,598.7,272.0,272.0,613.3,53.22,-54.56,-54.56,125.48,0.15,0.07,0.07,0.15
   3.4.9 อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด,"9,278.9","9,759.4","9,759.4","8,979.6",22.91,5.18,5.18,-7.99,2.31,2.34,2.34,2.24
    (1) อุปกรณ์กึ่งตัวนำ(พันชิ้น),"3,821.5","3,748.1","3,748.1","2,352.9",34.40,-1.92,-1.92,-37.22,0.95,0.90,0.90,0.59
    (2) ทรานซิสเตอร์(พันชิ้น),"3,415.0","3,743.8","3,743.8","4,134.1",7.70,9.63,9.63,10.43,0.85,0.90,0.90,1.03
    (3) ไดโอด,"1,141.4","1,242.9","1,242.9","1,061.1",11.87,8.89,8.89,-14.63,0.28,0.30,0.30,0.26
    (4) อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด อื่น ๆ,900.9,"1,024.6","1,024.6","1,431.5",75.01,13.73,13.73,39.71,0.22,0.25,0.25,0.36
   3.4.10 หม้อแปลงไฟฟ้าและส่วนประกอบ,"3,696.6","3,596.9","3,596.9","3,342.8",-28.03,-2.70,-2.70,-7.07,0.92,0.86,0.86,0.83
  3.5 เฟอร์นิเจอร์และชิ้นส่วน,449.1,359.6,359.6,412.6,41.24,-19.93,-19.93,14.74,0.11,0.09,0.09,0.10
   3.5.1 เฟอร์นิเจอร์ไม้(พันชิ้น),117.2,91.1,91.1,107.6,73.76,-22.28,-22.28,18.16,0.03,0.02,0.02,0.03
   3.5.2 เฟอร์นิเจอร์โลหะ,73.0,25.1,25.1,22.7,322.52,-65.64,-65.64,-9.41,0.02,0.01,0.01,0.01
   3.5.3 ที่นอนหมอนฟูก,202.4,180.5,180.5,202.3,2.47,-10.83,-10.83,12.09,0.05,0.04,0.04,0.05
   3.5.4 เฟอร์นิเจอร์อื่น ๆ,31.3,26.6,26.6,51.1,36.08,-14.89,-14.89,91.81,0.01,0.01,0.01,0.01
   3.5.5 ชิ้นส่วนเฟอร์นิเจอร์,25.1,36.2,36.2,28.8,98.25,44.36,44.36,-20.60,0.01,0.01,0.01,0.01
  3.6 ไม้และผลิตภัณฑ์ไม้,121.2,159.7,159.7,78.6,18.35,31.70,31.70,-50.78,0.03,0.04,0.04,0.02
   3.6.1 ไม้แปรรูป(ลบ.เมตร),16.7,12.9,12.9,6.9,5.94,-22.95,-22.95,-46.56,0.00,0.00,0.00,0.00
   3.6.2 แผ่นไม้วีเนียร์,0.0,0.0,0.0,0.0,-100.00,,,"29,700.00",0.00,0.00,0.00,0.00
   3.6.3 ไม้อัด,9.4,13.4,13.4,3.7,248.64,41.50,41.50,-72.28,0.00,0.00,0.00,0.00
   3.6.4 ไฟเบอร์บอร์ด,4.1,1.5,1.5,11.7,78.02,-64.17,-64.17,696.71,0.00,0.00,0.00,0.00
   3.6.5 เครื่องใช้ทำด้วยไม้,14.5,25.1,25.1,16.2,-20.05,73.63,73.63,-35.60,0.00,0.01,0.01,0.00
   3.6.6 อุปกรณ์ก่อสร้างทำด้วยไม้,1.3,2.2,2.2,8.7,209.53,66.32,66.32,293.57,0.00,0.00,0.00,0.00
   3.6.7 กรอบรูปไม้,1.5,5.0,5.0,5.0,-58.94,223.12,223.12,0.21,0.00,0.00,0.00,0.00
   3.6.8 รูปแกะสลัก และเครื่องประดับทำด้วยไม้,54.3,90.2,90.2,10.6,55.50,66.05,66.05,-88.27,0.01,0.02,0.02,0.00
   3.6.9 ไม้และผลิตภัณฑ์ไม้อื่น ๆ,19.3,9.4,9.4,15.8,-20.60,-51.19,-51.19,68.13,0.00,0.00,0.00,0.00
  3.7 เหล็ก เหล็กกล้าและผลิตภัณฑ์,"1,913.3","1,793.5","1,793.5","1,428.8",-8.33,-6.26,-6.26,-20.33,0.48,0.43,0.43,0.36
   3.7.1 เหล็กและเหล็กกล้า,682.4,493.9,493.9,373.1,-33.33,-27.63,-27.63,-24.46,0.17,0.12,0.12,0.09
    (1) ผลิตภัณฑ์แผ่นรีด,82.6,75.0,75.0,74.2,53.43,-9.20,-9.20,-1.13,0.02,0.02,0.02,0.02
    (2) มุม รูปทรงและหน้าตัด,387.0,270.7,270.7,168.1,-35.59,-30.05,-30.05,-37.91,0.10,0.07,0.07,0.04
    (3) เหล็กและเหล็กกล้าอื่น ๆ,212.8,148.1,148.1,130.8,-42.32,-30.39,-30.39,-11.69,0.05,0.04,0.04,0.03
   3.7.2 ผลิตภัณฑ์เหล็กและเหล็กกล้า,"1,230.8","1,299.6","1,299.6","1,055.8",15.72,5.59,5.59,-18.76,0.31,0.31,0.31,0.26
    (1) ท่อเหล็ก,63.3,75.6,75.6,64.3,34.57,19.57,19.57,-15.04,0.02,0.02,0.02,0.02
    (2) ข้อต่อท่อเหล็ก,94.0,96.5,96.5,56.7,10.11,2.67,2.67,-41.28,0.02,0.02,0.02,0.01
    (3) โครงก่อสร้างทำด้วยเหล็ก,146.5,81.1,81.1,42.6,-28.33,-44.66,-44.66,-47.45,0.04,0.02,0.02,0.01
    (4) ตะปู ตะปูควงสลักเกลียว,291.9,205.8,205.8,94.3,45.81,-29.49,-29.49,-54.21,0.07,0.05,0.05,0.02
    (5) ลวดเกลียว ลวดเคเบิ้ล ลวดสลิง,34.0,56.9,56.9,34.0,33.91,67.38,67.38,-40.21,0.01,0.01,0.01,0.01
    (6) ผลิตภัณฑ์เหล็กและเหล็กกล้าอื่นๆ,601.2,783.7,783.7,764.0,19.92,30.36,30.36,-2.51,0.15,0.19,0.19,0.19
  3.8 ผลิตภัณฑ์อลูมิเนียม,707.1,710.1,710.1,738.4,20.19,0.44,0.44,3.97,0.18,0.17,0.17,0.18
   3.8.1 โครงก่อสร้างและส่วนประกอบ,26.0,4.7,4.7,1.1,-67.04,-82.06,-82.06,-76.40,0.01,0.00,0.00,0.00
   3.8.2 ผลิตภัณฑ์อลูมิเนียมที่ใช้ในอุตสาหกรรม,560.5,642.4,642.4,691.2,58.91,14.61,14.61,7.60,0.14,0.15,0.15,0.17
   3.8.3 ของอื่นๆที่ทำด้วยอลูมิเนียม,120.6,63.1,63.1,46.1,-23.08,-47.69,-47.69,-26.98,0.03,0.02,0.02,0.01
  3.9 ก๊อก วาวล์และส่วนประกอบ,221.4,248.1,248.1,210.1,-19.19,12.05,12.05,-15.30,0.06,0.06,0.06,0.05
  3.10 เม็ดพลาสติก,"6,552.3","6,252.5","6,252.5","5,051.7",-13.79,-4.57,-4.57,-19.21,1.63,1.50,1.50,1.26
   3.10.1 เอทิลีน,599.9,632.7,632.7,296.6,-37.45,5.47,5.47,-53.11,0.15,0.15,0.15,0.07
   3.10.2 โพรพิลีน,"1,098.0",998.6,998.6,966.0,-11.20,-9.05,-9.05,-3.27,0.27,0.24,0.24,0.24
   3.10.3 สไตรีน,"2,047.5","1,940.8","1,940.8","1,558.0",-19.92,-5.22,-5.22,-19.72,0.51,0.47,0.47,0.39
   3.10.4 ไวนิลคลอไรด์,65.1,80.6,80.6,72.2,3.08,23.83,23.83,-10.36,0.02,0.02,0.02,0.02
   3.10.5 อะคริลิกโพลิเมอร์,25.6,19.4,19.4,23.3,24.30,-24.24,-24.24,20.01,0.01,0.00,0.00,0.01
   3.10.6 โพลิอะซิทัล,"1,696.4","1,816.3","1,816.3","1,681.3",-14.84,7.07,7.07,-7.43,0.42,0.44,0.44,0.42
   3.10.7 โพลิอะไมด์,187.1,177.5,177.5,165.6,11.36,-5.16,-5.16,-6.66,0.05,0.04,0.04,0.04
   3.10.8 อะมิโนเรซิน,8.1,6.0,6.0,3.3,-33.51,-26.78,-26.78,-44.96,0.00,0.00,0.00,0.00
   3.10.9 เม็ดพลาสติกอื่นๆ,824.6,580.8,580.8,285.3,39.32,-29.57,-29.57,-50.88,0.20,0.14,0.14,0.07
  3.11 ผลิตภัณฑ์พลาสติก,"1,848.6","1,813.1","1,813.1","1,550.0",-8.46,-1.92,-1.92,-14.51,0.46,0.44,0.44,0.39
   3.11.1 ถุงและกระสอบพลาสติก,61.9,85.0,85.0,87.5,-5.73,37.30,37.30,2.90,0.02,0.02,0.02,0.02
   3.11.2 แผ่นฟิล์ม ฟอยล์และแถบ,773.6,691.1,691.1,485.3,-5.22,-10.66,-10.66,-29.77,0.19,0.17,0.17,0.12
   3.11.3 เครื่องใช้สำนักงานทำด้วยพลาสติก,9.3,8.8,8.8,8.2,23.25,-5.89,-5.89,-6.40,0.00,0.00,0.00,0.00
   3.11.4 เครื่องแต่งกายและของที่ใช้ประกอบกับเครื่องแต่งกาย,3.1,12.7,12.7,2.0,-66.26,308.16,308.16,-84.15,0.00,0.00,0.00,0.00
   3.11.5 กล่องหีบที่ทำด้วยพลาสติก,37.4,26.9,26.9,25.0,-12.63,-27.91,-27.91,-7.26,0.01,0.01,0.01,0.01
   3.11.6 หลอดและท่อพลาสติก,99.8,83.8,83.8,74.5,18.81,-15.99,-15.99,-11.16,0.02,0.02,0.02,0.02
   3.11.7 พลาสติกปูพื้นและผนัง,2.8,2.0,2.0,2.5,-65.12,-27.95,-27.95,24.14,0.00,0.00,0.00,0.00
   3.11.8 ผลิตภัณฑ์พลาสติกอื่นๆ,860.6,902.6,902.6,864.9,-12.71,4.88,4.88,-4.18,0.21,0.22,0.22,0.22
  3.12 เคมีภัณฑ์,685.1,651.5,651.5,768.0,-34.78,-4.91,-4.91,17.89,0.17,0.16,0.16,0.19
   3.12.1 เคมีภัณฑ์อนินทรีย์,73.7,90.2,90.2,122.8,88.24,22.47,22.47,36.11,0.02,0.02,0.02,0.03
    (1) คาร์บอน,0.0,0.1,0.1,0.0,-97.18,548.84,548.84,-72.67,0.00,0.00,0.00,0.00
    (2) กรดอนินทรีย์อื่นๆ,0.0,1.0,1.0,0.1,-99.98,"259,300.00","259,300.00",-92.74,0.00,0.00,0.00,0.00
    (3) เคมีภัณฑ์อนินทรีย์อื่นๆ,73.6,89.1,89.1,122.7,105.25,20.94,20.94,37.75,0.02,0.02,0.02,0.03
   3.12.2 เคมีภัณฑ์อินทรีย์,40.1,55.3,55.3,47.4,-89.38,37.97,37.97,-14.24,0.01,0.01,0.01,0.01
    (1) อะไซคลิกไฮโดรคาร์บอน,2.2,1.2,1.2,3.1,53.81,-43.15,-43.15,151.16,0.00,0.00,0.00,0.00
    (2) ไซคลิกไฮโดรคาร์บอน,0.5,0.5,0.5,0.5,-99.17,-4.45,-4.45,3.40,0.00,0.00,0.00,0.00
    (3) กรดเทเรฟทาลิก,,,,,,,,,,,,
    (4) กรดกลูตามิกและโมโนโซเดียมกลูตาเมต,0.0,0.0,0.0,0.1,,-43.49,-43.49,203.14,0.00,0.00,0.00,0.00
    (5) สารประกอบเฮดเทอโรไซคลิก,0.5,14.0,14.0,0.3,33.34,"2,865.80","2,865.80",-98.13,0.00,0.00,0.00,0.00
    (6) ไลซีนและเอสเทอร์ของไลซีน,5.0,,,,,,,,0.00,,,
    (7) ปฏิชีวนะ,0.2,1.5,1.5,0.1,-78.10,590.18,590.18,-93.84,0.00,0.00,0.00,0.00
    (8) เคมีภัณฑ์อินทรีย์อื่นๆ,31.7,38.0,38.0,43.4,-89.77,19.91,19.91,14.20,0.01,0.01,0.01,0.01
   3.12.3 ปุ๋ย,0.0,0.9,0.9,0.0,700.00,"109,375.00","109,375.00",-97.05,0.00,0.00,0.00,0.00
    (1) ปุ๋ยเคมีที่มีธาตุไนโตรเเจน ฟอสฟอรัสและโปรตัสเซียม สองหรือสามชนิดผสมกัน ,,0.0,0.0,0.0,,,,,,0.00,0.00,0.00
    (2) ปุ๋ยเคมีที่มีธาตุไนโตรเจน,0.0,0.9,0.9,0.0,,"868,600.00","868,600.00",-99.94,0.00,0.00,0.00,0.00
    (3) ปุ๋ยอื่นๆ,0.0,0.0,0.0,0.0,600.00,914.29,914.29,21.13,0.00,0.00,0.00,0.00
   3.12.4 สีทาและวาร์นิช และวัตถุแต่งสีอื่นๆ,230.5,152.2,152.2,184.2,21.03,-33.96,-33.96,21.04,0.06,0.04,0.04,0.05
    (1) สีทาและวาร์นิช,35.9,9.0,9.0,25.0,230.66,-75.01,-75.01,177.81,0.01,0.00,0.00,0.01
    (2) หมึกพิมพ์ หมึกเขียนหรือหมึกวาดภาพ,75.5,40.5,40.5,22.9,54.44,-46.36,-46.36,-43.53,0.02,0.01,0.01,0.01
    (3) สีสำหรับงานวาด,0.0,0.1,0.1,0.1,-65.67,218.39,218.39,33.64,0.00,0.00,0.00,0.00
    (4) สารสีและวัตถุแต่งสีอื่นๆ,119.0,102.6,102.6,136.3,-8.86,-13.78,-13.78,32.77,0.03,0.02,0.02,0.03
   3.12.5 สารสกัดใช้ในการฟอกหนังและย้อมสี,179.8,153.8,153.8,185.7,-28.65,-14.50,-14.50,20.75,0.04,0.04,0.04,0.05
   3.12.6 สารแอลบูมินอยด์,5.9,7.3,7.3,21.2,5.85,23.85,23.85,192.15,0.00,0.00,0.00,0.01
    (1) กาวปรุงแต่งและสารยึดติดอื่นๆ,4.6,6.7,6.7,13.9,5.99,45.26,45.26,107.60,0.00,0.00,0.00,0.00
    (2) สารแอลบูมินอยด์อื่นๆ,1.3,0.6,0.6,7.3,5.33,-54.23,-54.23,"1,170.75",0.00,0.00,0.00,0.00
   3.12.7 เคมีภัณฑ์เบ็ดเตล็ด,155.2,191.9,191.9,206.7,-16.60,23.62,23.62,7.70,0.04,0.05,0.05,0.05
    (1) สารฆ่าแมลง,33.7,31.1,31.1,28.1,17.21,-7.83,-7.83,-9.45,0.01,0.01,0.01,0.01
    (2) สารที่ใช้เป็นตัวเร่งสำหรับยางและพลาสติก,4.3,4.6,4.6,5.0,35.02,8.86,8.86,7.87,0.00,0.00,0.00,0.00
    (3) เคมีภัณฑ์เบ็ดเตล็ดอื่นๆ,117.3,156.2,156.2,173.6,-23.95,33.19,33.19,11.10,0.03,0.04,0.04,0.04
  3.13 ดอกไม้ ใบไม้ และต้นไม้ประดิษฐ์,17.1,16.6,16.6,9.9,-19.34,-2.95,-2.95,-39.92,0.00,0.00,0.00,0.00
  3.14 รองเท้าและชิ้นส่วน,249.1,336.9,336.9,302.8,2.83,35.23,35.23,-10.11,0.06,0.08,0.08,0.08
   3.14.1 รองเท้ากีฬา(พันคู่),12.0,11.6,11.6,14.4,58.17,-2.85,-2.85,23.93,0.00,0.00,0.00,0.00
   3.14.2 รองเท้าแตะ,12.9,13.5,13.5,20.8,-22.71,3.93,3.93,54.47,0.00,0.00,0.00,0.01
   3.14.3 รองเท้าหนัง(พันคู่),144.1,176.7,176.7,152.9,-0.65,22.61,22.61,-13.46,0.04,0.04,0.04,0.04
   3.14.4 รองเท้าอื่นๆ(พันคู่),74.7,118.6,118.6,93.7,10.37,58.84,58.84,-21.03,0.02,0.03,0.03,0.02
   3.14.5 ส่วนประกอบของรองเท้า,5.4,16.5,16.5,21.0,3.28,205.41,205.41,27.64,0.00,0.00,0.00,0.01
  3.15 เครื่องใช้สำหรับเดินทาง,430.5,507.3,507.3,501.5,-0.62,17.84,17.84,-1.13,0.11,0.12,0.12,0.12
   3.15.1 กระเป๋าเดินทาง(พันชิ้น),192.8,183.1,183.1,93.3,5.80,-5.03,-5.03,-49.07,0.05,0.04,0.04,0.02
   3.15.2 กระเป๋าถือ(พันชิ้น),125.9,153.5,153.5,102.4,11.65,21.99,21.99,-33.31,0.03,0.04,0.04,0.03
   3.15.3 กระเป๋าใส่เศษสตางค์,22.5,28.0,28.0,159.3,7.65,24.23,24.23,469.25,0.01,0.01,0.01,0.04
   3.15.4 เครื่องเดินทางอื่น ๆ,89.3,142.6,142.6,146.5,-23.88,59.79,59.79,2.75,0.02,0.03,0.03,0.04
  3.16 หนังและผลิตภัณฑ์หนังฟอกและหนังอัด,"4,035.4","2,788.9","2,788.9","2,833.3",-0.19,-30.89,-30.89,1.59,1.00,0.67,0.67,0.71
   3.16.1 หนังโคกระบือฟอก,18.0,40.2,40.2,13.6,-97.11,122.71,122.71,-66.14,0.00,0.01,0.01,0.00
   3.16.2 ของเล่นสำหรับสัตว์เลี้ยง,3.2,1.3,1.3,1.0,123.67,-59.71,-59.71,-23.09,0.00,0.00,0.00,0.00
   3.16.3 ถุงมือหนัง(พันคู่),29.8,40.0,40.0,36.0,8.68,34.47,34.47,-10.15,0.01,0.01,0.01,0.01
   3.16.4 เครื่องแต่งกายและเข็มขัด,4.8,10.0,10.0,13.5,-0.59,108.49,108.49,35.44,0.00,0.00,0.00,0.00
   3.16.5 หนังและผลิตภัณฑ์หนังอื่น ๆ,"3,979.6","2,697.4","2,697.4","2,769.2",17.53,-32.22,-32.22,2.66,0.99,0.65,0.65,0.69
  3.17 ผลิตภัณฑ์ยาง,"1,499.9","1,551.9","1,551.9","1,569.4",-4.19,3.46,3.46,1.13,0.37,0.37,0.37,0.39
   (1)  ยางยานพาหนะ,735.0,687.7,687.7,628.8,-13.65,-6.43,-6.43,-8.56,0.18,0.17,0.17,0.16
   (2)  ยางรัดของ,7.4,7.3,7.3,4.6,-26.87,-0.43,-0.43,-37.51,0.00,0.00,0.00,0.00
   (3)  ถุงมือยาง(พันคู่),10.7,12.4,12.4,16.0,13.55,16.18,16.18,28.88,0.00,0.00,0.00,0.00
   (4)  หลอดและท่อ,17.4,19.7,19.7,16.0,-22.75,12.99,12.99,-18.59,0.00,0.00,0.00,0.00
   (5)  สายพานลำเลียงและส่งกำลัง,3.2,2.0,2.0,20.8,38.76,-37.15,-37.15,932.20,0.00,0.00,0.00,0.01
   (6)  ผลิตภัณฑ์ยางที่ใช้ทางเภสัชกรรม,246.4,288.1,288.1,404.2,29.47,16.92,16.92,40.29,0.06,0.07,0.07,0.10
   (7)  ยางวัลแคไนซ์  ,87.6,99.6,99.6,81.4,-23.39,13.64,13.64,-18.26,0.02,0.02,0.02,0.02
   (8) ยางผสม(คอมพาวนด์),21.9,88.3,88.3,0.5,-5.58,302.16,302.16,-99.38,0.01,0.02,0.02,0.00
   (9) ผลิตภัณฑ์ยางอื่น ๆ,370.2,346.7,346.7,397.0,8.25,-6.36,-6.36,14.50,0.09,0.08,0.08,0.10
  3.18 ผลิตภัณฑ์ปอ,,0.0,0.0,0.1,,,,"12,271.43",,0.00,0.00,0.00
   (1)  กระสอบ,,0.0,0.0,0.1,,,,"12,271.43",,0.00,0.00,0.00
   (2)  ด้ายและเชือก,,,,,,,,,,,,
   (3)  ผ้าผืนกระสอบ,,,,,,,,,,,,
  3.19 ผลิตภัณฑ์เซรามิก,388.3,322.7,322.7,246.3,-61.96,-16.89,-16.89,-23.67,0.10,0.08,0.08,0.06
   (1)  กระเบื้องปูพื้น ปิดผนังและโมเสก(พันตรม.),5.1,10.5,10.5,8.4,72.93,106.08,106.08,-20.36,0.00,0.00,0.00,0.00
   (2)  เครื่องสุขภัณฑ์,111.0,119.1,119.1,111.3,6.33,7.27,7.27,-6.53,0.03,0.03,0.03,0.03
   (3)  ลูกถ้วยไฟฟ้า,36.8,35.1,35.1,58.6,269.04,-4.74,-4.74,67.04,0.01,0.01,0.01,0.01
   (4)  ของชำร่วยและเครื่องประดับ,2.5,2.4,2.4,1.5,50.47,-2.85,-2.85,-36.45,0.00,0.00,0.00,0.00
   (5)  ผลิตภัณฑ์เซรามิกอื่น ๆ,232.8,155.5,155.5,66.4,-74.18,-33.18,-33.18,-57.29,0.06,0.04,0.04,0.02
  3.20 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว และของใช้ในบ้านเรือน,408.2,370.7,370.7,419.6,15.82,-9.19,-9.19,13.18,0.10,0.09,0.09,0.10
   3.20.1 ถ้วยชามทำด้วยเซรามิก,50.3,45.1,45.1,40.4,-3.42,-10.33,-10.33,-10.40,0.01,0.01,0.01,0.01
   3.20.2 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยพลาสติก,146.4,135.5,135.5,147.4,73.92,-7.50,-7.50,8.78,0.04,0.03,0.03,0.04
   3.20.3 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยเหล็ก เหล็กกล้า,28.7,31.9,31.9,24.5,16.31,11.14,11.14,-23.13,0.01,0.01,0.01,0.01
   3.20.4 เครื่องแก้วใช้บนโต๊ะอาหาร ในครัว,66.4,48.4,48.4,52.6,2.22,-27.10,-27.10,8.68,0.02,0.01,0.01,0.01
   3.20.5 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยโลหะมีค่า,34.5,16.7,16.7,52.1,-66.22,-51.70,-51.70,212.45,0.01,0.00,0.00,0.01
   3.20.6 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยอลูมิเนียม,81.7,93.0,93.0,102.2,235.69,13.83,13.83,9.91,0.02,0.02,0.02,0.03
   3.20.7 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว หรือของใช้ตามบ้านเรือน ทำด้วยทองแดง,0.2,0.2,0.2,0.4,359.18,4.22,4.22,123.35,0.00,0.00,0.00,0.00
  3.21 ยานพาหนะ อุปกรณ์และส่วนประกอบ,"1,727.6","9,791.9","9,791.9","12,970.4",19.09,466.78,466.78,32.46,0.43,2.35,2.35,3.23
   3.21.1 รถยนต์ อุปกรณ์และส่วนประกอบ,797.7,761.2,761.2,777.7,-14.38,-4.58,-4.58,2.17,0.20,0.18,0.18,0.19
    (1) รถยนต์นั่ง,118.3,105.9,105.9,241.5,-41.46,-10.46,-10.46,127.97,0.03,0.03,0.03,0.06
    (2) รถแวน(พันคัน),,,,,,,,,,,,
    (3) รถปิคอัพ รถบัสและรถบรรทุก(พันคัน),201.1,206.7,206.7,88.2,-26.36,2.80,2.80,-57.34,0.05,0.05,0.05,0.02
    (4) ส่วนประกอบและอุปกรณ์รถยนต์,478.3,448.5,448.5,448.0,11.19,-6.23,-6.23,-0.10,0.12,0.11,0.11,0.11
     (4.1) ชิ้นส่วนครบชุดรถยนต์นั่ง,6.5,10.5,10.5,8.6,804.32,61.63,61.63,-17.93,0.00,0.00,0.00,0.00
     (4.2) ชิ้นส่วนครบชุดรถแวน,,,,,,,,,,,,
     (4.3) ชิ้นส่วนครบชุดรถปิกอัพ รถบัสและรถบรรทุก,,19.0,19.0,20.7,,,,9.13,,0.00,0.00,0.01
     (4.4) ชุดสายไฟรถยนต์,114.2,96.8,96.8,128.6,15.23,-15.25,-15.25,32.85,0.03,0.02,0.02,0.03
     (4.5) ส่วนประกอบและอุปกรณ์อื่น ๆ,357.6,322.2,322.2,290.0,8.25,-9.90,-9.90,-9.97,0.09,0.08,0.08,0.07
   3.21.2 รถจักรยานยนต์และส่วนประกอบ,117.9,89.4,89.4,98.8,-6.70,-24.12,-24.12,10.46,0.03,0.02,0.02,0.02
    (1) รถจักรยานยนต์(พันคัน),88.0,60.0,60.0,69.9,-21.07,-31.77,-31.77,16.42,0.02,0.01,0.01,0.02
    (2) ส่วนประกอบรถจักรยานยนต์,29.9,29.4,29.4,28.9,100.73,-1.63,-1.63,-1.69,0.01,0.01,0.01,0.01
     (2.1) ชิ้นส่วนครบชุดสมบูรณ์,18.7,10.0,10.0,7.1,393.34,-46.62,-46.62,-28.70,0.00,0.00,0.00,0.00
