สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
มาเลเซีย,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
   2.2.1 น้ำตาลทราย,"2,250.1","2,514.6","2,514.6","5,187.9",-56.74,11.75,11.75,106.31,0.67,0.72,0.72,1.39
    (1) น้ำตาลทรายดิบ,519.2,"1,183.6","1,183.6","3,261.9",-75.40,127.96,127.96,175.59,0.15,0.34,0.34,0.87
    (2) น้ำตาลทรายขาว,"1,730.9","1,331.0","1,331.0","1,926.0",-44.01,-23.10,-23.10,44.70,0.51,0.38,0.38,0.52
    (3) น้ำตาลอื่น ๆ(เมตริกตัน),,,,,,,,,,,,
   2.2.2 กากน้ำตาล,70.3,62.7,62.7,59.9,7.14,-10.83,-10.83,-4.36,0.02,0.02,0.02,0.02
  2.3 ผลไม้กระป๋องและแปรรูป,962.5,793.0,793.0,804.8,4.51,-17.60,-17.60,1.48,0.29,0.23,0.23,0.22
   2.3.1 ผลไม้กระป๋อง,506.3,346.6,346.6,324.2,1.89,-31.54,-31.54,-6.45,0.15,0.10,0.10,0.09
    (1) สับปะรดกระป๋อง,49.2,65.3,65.3,34.2,68.55,32.77,32.77,-47.63,0.01,0.02,0.02,0.01
    (2) เงาะและเงาะสอดไส้สับปะรด,38.1,19.5,19.5,24.6,105.91,-48.84,-48.84,26.18,0.01,0.01,0.01,0.01
    (3) ลิ้นจี่กระป๋อง,38.6,26.5,26.5,23.7,2.71,-31.22,-31.22,-10.79,0.01,0.01,0.01,0.01
    (4) ลำไยกระป๋อง,233.7,186.1,186.1,187.8,-9.64,-20.37,-20.37,0.89,0.07,0.05,0.05,0.05
    (5) มะม่วงกระป๋อง,14.3,11.1,11.1,11.2,34.62,-22.14,-22.14,0.37,0.00,0.00,0.00,0.00
    (6) ผลไม้รวมกระป๋อง,20.5,10.9,10.9,15.6,-10.90,-47.16,-47.16,44.02,0.01,0.00,0.00,0.00
    (7) ผลไม้กระป๋องอื่น ๆ,111.8,27.1,27.1,27.2,-6.28,-75.74,-75.74,0.17,0.03,0.01,0.01,0.01
   2.3.2 น้ำผลไม้,254.7,193.5,193.5,186.7,24.84,-24.04,-24.04,-3.49,0.08,0.06,0.06,0.05
    (1) น้ำสับปะรด,6.9,7.2,7.2,5.7,41.21,4.33,4.33,-21.24,0.00,0.00,0.00,0.00
    (2) น้ำส้มชนิดออเร้นจ์,1.1,1.4,1.4,1.9,-52.45,30.87,30.87,32.70,0.00,0.00,0.00,0.00
    (3) น้ำผลไม้ผสม,51.6,35.1,35.1,30.7,-25.89,-32.10,-32.10,-12.40,0.02,0.01,0.01,0.01
    (4) น้ำผลไม้อื่น ๆ,195.1,149.8,149.8,148.5,53.37,-23.21,-23.21,-0.89,0.06,0.04,0.04,0.04
   2.3.3 ผลไม้แปรรูป,201.5,253.0,253.0,293.8,-8.42,25.57,25.57,16.15,0.06,0.07,0.07,0.08
    (1) สับปะรดแปรรูป,2.3,10.0,10.0,10.2,89.76,326.26,326.26,2.55,0.00,0.00,0.00,0.00
    (2) ส้มแปรรูป,0.8,1.1,1.1,0.8,381.43,36.85,36.85,-24.60,0.00,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,198.3,241.9,241.9,282.8,-9.27,21.98,21.98,16.89,0.06,0.07,0.07,0.08
  2.4 ผักกระป๋อง และผักแปรรูป,224.1,178.5,178.5,279.1,13.17,-20.35,-20.35,56.37,0.07,0.05,0.05,0.07
   (1) ข้าวโพดฝักอ่อนกระป๋อง,2.0,1.1,1.1,1.2,-60.27,-42.08,-42.08,4.85,0.00,0.00,0.00,0.00
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,135.3,113.0,113.0,108.2,-2.20,-16.49,-16.49,-4.25,0.04,0.03,0.03,0.03
   (3) หน่อไม้กระป๋อง แปรรูป,0.0,0.4,0.4,0.5,-60.90,"1,338.93","1,338.93",41.14,0.00,0.00,0.00,0.00
   (4) มะเขือเทศแปรรูป,,0.0,0.0,2.9,,,,"22,165.63",,0.00,0.00,0.00
   (5) เห็ดแปรรูป,,0.4,0.4,0.3,,,,-25.94,,0.00,0.00,0.00
   (6) พืชผักดองด้วยน้ำส้ม,5.1,1.6,1.6,0.0,116.58,-68.12,-68.12,-99.76,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,81.6,61.9,61.9,166.0,59.18,-24.20,-24.20,168.23,0.02,0.02,0.02,0.04
  2.5 ผลิตภัณฑ์ข้าว,"1,085.9","1,035.7","1,035.7","1,072.1",1.43,-4.62,-4.62,3.51,0.32,0.30,0.30,0.29
   2.5.1 แป้งข้าวเจ้า,112.9,116.2,116.2,121.0,2.80,2.85,2.85,4.20,0.03,0.03,0.03,0.03
   2.5.2 แป้งข้าวเหนียว,515.0,469.7,469.7,529.0,2.19,-8.78,-8.78,12.61,0.15,0.13,0.13,0.14
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,310.7,279.0,279.0,245.5,0.92,-10.21,-10.21,-11.99,0.09,0.08,0.08,0.07
   2.5.4 ขนมปังกรอบ,147.3,170.8,170.8,176.5,-1.14,15.97,15.97,3.36,0.04,0.05,0.05,0.05
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,922.0,"1,316.9","1,316.9","1,052.1",-1.91,42.83,42.83,-20.10,0.27,0.38,0.38,0.28
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,484.0,709.4,709.4,500.8,-15.64,46.57,46.57,-29.40,0.14,0.20,0.20,0.13
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,438.0,607.5,607.5,551.3,19.62,38.69,38.69,-9.25,0.13,0.17,0.17,0.15
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,376.5,350.6,350.6,276.7,34.14,-6.88,-6.88,-21.07,0.11,0.10,0.10,0.07
    (2) แป้งสาลี,0.3,0.4,0.4,8.4,-90.84,59.68,59.68,"1,890.67",0.00,0.00,0.00,0.00
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,61.2,256.4,256.4,266.2,-25.86,318.88,318.88,3.80,0.02,0.07,0.07,0.07
  2.7 อาหารสัตว์เลี้ยง,"3,333.4","3,376.2","3,376.2","3,479.1",8.46,1.28,1.28,3.05,0.99,0.97,0.97,0.93
   2.7.1 อาหารสุนัขและแมว,"2,476.1","2,563.2","2,563.2","2,940.4",9.06,3.52,3.52,14.72,0.73,0.73,0.73,0.79
   2.7.2 อาหารสัตว์อื่น ๆ,857.3,813.0,813.0,538.7,6.77,-5.17,-5.17,-33.74,0.25,0.23,0.23,0.14
  2.8 สิ่งปรุงรสอาหาร,856.8,"1,061.5","1,061.5","1,272.9",-7.14,23.89,23.89,19.91,0.25,0.30,0.30,0.34
   2.8.1 ซอส,57.5,110.5,110.5,112.3,-4.30,92.30,92.30,1.65,0.02,0.03,0.03,0.03
    (1) ซอสพริก,21.6,65.4,65.4,65.8,9.59,203.35,203.35,0.58,0.01,0.02,0.02,0.02
    (2) ซอสถั่วเหลือง,29.0,28.7,28.7,31.6,-18.03,-0.82,-0.82,10.04,0.01,0.01,0.01,0.01
    (3) ซอสมะเขือเทศ,7.0,16.4,16.4,15.0,37.52,135.59,135.59,-8.80,0.00,0.00,0.00,0.00
   2.8.2 น้ำปลา,77.6,78.7,78.7,81.1,11.56,1.33,1.33,3.09,0.02,0.02,0.02,0.02
   2.8.3 เครื่องแกงสำเร็จรูป,41.7,14.4,14.4,93.9,-33.38,-65.48,-65.48,552.68,0.01,0.00,0.00,0.03
   2.8.4 ผงปรุงรส,4.5,263.0,263.0,259.9,92.22,"5,748.16","5,748.16",-1.18,0.00,0.08,0.08,0.07
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),675.6,595.0,595.0,725.7,-7.23,-11.93,-11.93,21.97,0.20,0.17,0.17,0.19
  2.9 นมและผลิตภัณฑ์นม,20.0,27.6,27.6,22.0,-1.46,37.91,37.91,-20.22,0.01,0.01,0.01,0.01
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,332.6,325.8,325.8,323.3,3.16,-2.05,-2.05,-0.76,0.10,0.09,0.09,0.09
  2.11 เครื่องดื่ม,"1,595.5","1,458.9","1,458.9","1,669.6",-12.77,-8.56,-8.56,14.44,0.47,0.42,0.42,0.45
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,"1,366.6","1,242.8","1,242.8","1,400.9",-6.54,-9.06,-9.06,12.72,0.40,0.36,0.36,0.37
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),5.0,5.9,5.9,2.8,-65.93,17.44,17.44,-53.29,0.00,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),"1,356.7","1,236.5","1,236.5","1,385.1",-3.99,-8.86,-8.86,12.02,0.40,0.35,0.35,0.37
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),4.9,0.4,0.4,13.1,-85.86,-91.47,-91.47,"3,046.26",0.00,0.00,0.00,0.00
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),228.9,216.1,216.1,268.7,-37.59,-5.59,-5.59,24.31,0.07,0.06,0.06,0.07
    (1) วิสกี้(พันลิตร),6.3,10.7,10.7,35.6,-79.43,71.55,71.55,232.23,0.00,0.00,0.00,0.01
    (2) ไวน์(พันลิตร),4.7,2.7,2.7,10.0,-58.75,-42.67,-42.67,273.21,0.00,0.00,0.00,0.00
    (3) เบียร์(พันลิตร),126.5,172.8,172.8,178.5,-40.09,36.59,36.59,3.29,0.04,0.05,0.05,0.05
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),91.5,29.9,29.9,44.6,-19.69,-67.31,-67.31,49.01,0.03,0.01,0.01,0.01
  2.12 ซุปและอาหารปรุงแต่ง,38.5,48.7,48.7,72.5,-20.28,26.64,26.64,48.95,0.01,0.01,0.01,0.02
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,33.6,42.4,42.4,64.3,-17.80,26.23,26.23,51.55,0.01,0.01,0.01,0.02
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,4.9,6.3,6.3,8.3,-34.01,29.51,29.51,31.45,0.00,0.00,0.00,0.00
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,"3,095.0","4,516.2","4,516.2","3,383.5",78.33,45.92,45.92,-25.08,0.92,1.29,1.29,0.91
   (1) น้ำมันปาล์ม,"2,999.9","4,380.8","4,380.8","3,300.8",92.54,46.03,46.03,-24.65,0.89,1.25,1.25,0.88
   (2) น้ำมันถั่วเหลือง,6.6,,,0.0,-42.59,,,,0.00,,,0.00
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,88.6,135.5,135.5,82.7,-46.64,52.85,52.85,-38.95,0.03,0.04,0.04,0.02
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,5.3,5.5,5.5,4.4,-32.27,1.97,1.97,-19.17,0.00,0.00,0.00,0.00
  2.15 โกโก้และของปรุงแต่ง,99.1,58.8,58.8,68.1,-57.11,-40.63,-40.63,15.86,0.03,0.02,0.02,0.02
  2.16 ไอศกรีม,733.4,811.8,811.8,823.0,-8.57,10.69,10.69,1.38,0.22,0.23,0.23,0.22
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,"4,203.1","3,238.3","3,238.3","3,273.1",-11.84,-22.96,-22.96,1.08,1.25,0.93,0.93,0.88
 3. สินค้าอุตสาหกรรม,"259,728.8","258,959.5","258,959.5","277,400.2",1.09,-0.30,-0.30,7.12,76.96,74.02,74.02,74.25
  3.1 สิ่งทอ,"3,551.2","3,480.7","3,480.7","3,685.3",5.11,-1.99,-1.99,5.88,1.05,0.99,0.99,0.99
   3.1.1 เครื่องนุ่งห่ม,541.8,657.7,657.7,621.0,20.81,21.40,21.40,-5.58,0.16,0.19,0.19,0.17
    (1) เสื้อผ้าสำเร็จรูป,492.3,614.9,614.9,563.5,20.51,24.88,24.88,-8.35,0.15,0.18,0.18,0.15
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,154.3,140.7,140.7,171.9,22.35,-8.79,-8.79,22.15,0.05,0.04,0.04,0.05
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,132.9,198.4,198.4,137.8,10.51,49.33,49.33,-30.58,0.04,0.06,0.06,0.04
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),0.8,1.7,1.7,0.4,129.40,115.79,115.79,-77.05,0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,0.6,0.7,0.7,2.2,227.72,26.00,26.00,203.26,0.00,0.00,0.00,0.00
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,169.3,206.4,206.4,192.3,16.82,21.88,21.88,-6.83,0.05,0.06,0.06,0.05
     (1.6) เสื้อผ้าเด็กอ่อน,34.4,66.8,66.8,59.0,106.02,93.99,93.99,-11.69,0.01,0.02,0.02,0.02
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,16.1,15.6,15.6,25.8,-10.65,-2.85,-2.85,65.14,0.00,0.00,0.00,0.01
    (3) ถุงเท้าและถุงน่อง,30.4,26.0,26.0,30.9,53.19,-14.62,-14.62,18.79,0.01,0.01,0.01,0.01
    (4) ถุงมือผ้า,3.0,1.3,1.3,0.9,41.95,-55.72,-55.72,-34.09,0.00,0.00,0.00,0.00
   3.1.2 ผ้าผืนและด้าย,"1,188.2","1,051.5","1,051.5","1,147.9",2.50,-11.51,-11.51,9.17,0.35,0.30,0.30,0.31
    (1) ผ้าผืน,580.7,518.1,518.1,538.5,-11.39,-10.78,-10.78,3.95,0.17,0.15,0.15,0.14
     (1.1) ผ้าผืนทำจากฝ้าย,160.1,123.1,123.1,126.4,37.68,-23.14,-23.14,2.76,0.05,0.04,0.04,0.03
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,356.5,361.8,361.8,384.8,-31.28,1.49,1.49,6.35,0.11,0.10,0.10,0.10
     (1.3) ผ้าผืนทำจากไหม,0.1,0.5,0.5,0.4,-81.95,376.49,376.49,-27.51,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,64.0,32.8,32.8,27.0,224.37,-48.83,-48.83,-17.59,0.02,0.01,0.01,0.01
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,607.5,533.4,533.4,609.4,20.57,-12.20,-12.20,14.25,0.18,0.15,0.15,0.16
     (2.1) ด้ายฝ้าย,75.5,129.0,129.0,155.7,108.75,70.99,70.99,20.71,0.02,0.04,0.04,0.04
     (2.2) ด้ายเส้นใยประดิษฐ์,532.0,404.3,404.3,453.6,13.75,-24.00,-24.00,12.19,0.16,0.12,0.12,0.12
   3.1.3 เคหะสิ่งทอ,288.6,232.6,232.6,241.6,14.42,-19.42,-19.42,3.87,0.09,0.07,0.07,0.06
   3.1.4 เส้นใยประดิษฐ์,202.5,259.0,259.0,310.6,23.99,27.88,27.88,19.92,0.06,0.07,0.07,0.08
   3.1.5 ผ้าปักและผ้าลูกไม้,8.6,7.9,7.9,5.1,32.37,-8.19,-8.19,-35.39,0.00,0.00,0.00,0.00
   3.1.6 ตาข่ายจับปลา,375.3,470.9,470.9,488.6,-2.11,25.46,25.46,3.75,0.11,0.13,0.13,0.13
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,1.1,2.3,2.3,2.9,32.31,113.10,113.10,28.91,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,85.6,33.8,33.8,34.2,22.35,-60.57,-60.57,1.21,0.03,0.01,0.01,0.01
   3.1.9 สิ่งทออื่นๆ,859.4,765.0,765.0,833.4,-3.91,-10.98,-10.98,8.94,0.25,0.22,0.22,0.22
  3.2 อัญมณีและเครื่องประดับ,858.1,"1,428.7","1,428.7",991.7,-52.28,66.50,66.50,-30.59,0.25,0.41,0.41,0.27
   3.2.1 อัญมณี,77.7,97.6,97.6,172.8,8.43,25.63,25.63,77.03,0.02,0.03,0.03,0.05
    (1) เพชร(พันกะรัต),22.3,26.9,26.9,74.1,27.29,20.64,20.64,175.40,0.01,0.01,0.01,0.02
    (2) พลอย,55.4,70.7,70.7,96.7,5.45,27.66,27.66,36.68,0.02,0.02,0.02,0.03
    (3) ไข่มุก(กิโลกรัม),0.0,0.0,0.0,2.1,-98.93,-64.37,-64.37,"33,112.90",0.00,0.00,0.00,0.00
   3.2.2 เครื่องประดับแท้,617.7,"1,038.8","1,038.8",707.8,-31.07,68.17,68.17,-31.87,0.18,0.30,0.30,0.19
    (1) เครื่องประดับแท้ทำด้วยเงิน,435.5,732.7,732.7,481.6,-16.04,68.23,68.23,-34.27,0.13,0.21,0.21,0.13
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),177.6,305.3,305.3,172.2,-52.55,71.90,71.90,-43.60,0.05,0.09,0.09,0.05
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,4.6,0.9,0.9,54.0,47.48,-81.45,-81.45,"6,241.54",0.00,0.00,0.00,0.01
   3.2.3 เครื่องประดับอัญมณีเทียม,29.9,24.8,24.8,30.1,88.37,-17.02,-17.02,21.32,0.01,0.01,0.01,0.01
   3.2.4 อัญมณีสังเคราะห์,5.2,4.9,4.9,5.9,-39.25,-5.49,-5.49,20.33,0.00,0.00,0.00,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,8.5,17.7,17.7,0.4,-98.92,108.25,108.25,-97.63,0.00,0.01,0.01,0.00
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,119.0,244.8,244.8,74.6,631.32,105.63,105.63,-69.51,0.04,0.07,0.07,0.02
  3.3 เครื่องใช้ไฟฟ้า,"29,295.6","30,145.4","30,145.4","32,880.0",1.05,2.90,2.90,9.07,8.68,8.62,8.62,8.80
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,"1,420.6","2,180.7","2,180.7","1,591.6",-3.93,53.51,53.51,-27.01,0.42,0.62,0.62,0.43
    (1) เครื่องวิดีโอ,0.2,0.1,0.1,0.3,-67.86,-76.34,-76.34,381.60,0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,0.0,76.1,76.1,0.3,-67.74,"1,902,005.00","1,902,005.00",-99.58,0.00,0.02,0.02,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),323.4,339.7,339.7,332.5,41.10,5.04,5.04,-2.12,0.10,0.10,0.10,0.09
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),"1,097.0","1,764.9","1,764.9","1,258.6",-12.16,60.89,60.89,-28.69,0.33,0.50,0.50,0.34
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,"2,184.5","2,145.9","2,145.9","2,534.9",1.53,-1.77,-1.77,18.13,0.65,0.61,0.61,0.68
    (1) เครื่องรับวิทยุ,"1,152.8","1,083.2","1,083.2","1,173.3",2.94,-6.04,-6.04,8.32,0.34,0.31,0.31,0.31
    (2) เครื่องรับโทรทัศน์,500.7,461.6,461.6,742.8,41.87,-7.82,-7.82,60.94,0.15,0.13,0.13,0.20
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,531.0,601.1,601.1,618.8,-21.78,13.21,13.21,2.94,0.16,0.17,0.17,0.17
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),0.0,1.1,1.1,0.1,466.67,"66,417.65","66,417.65",-91.33,0.00,0.00,0.00,0.00
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,250.5,560.7,560.7,"1,056.3",86.04,123.80,123.80,88.38,0.07,0.16,0.16,0.28
    (1) ลำโพงขยายเสียง,40.7,56.5,56.5,56.4,-42.05,38.82,38.82,-0.11,0.01,0.02,0.02,0.02
    (2) ส่วนประกอบของลำโพงขยายเสียง,209.8,504.2,504.2,999.8,225.68,140.29,140.29,98.30,0.06,0.14,0.14,0.27
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,369.4,665.1,665.1,769.1,-1.52,80.04,80.04,15.65,0.11,0.19,0.19,0.21
    (1) เตาอบไมโครเวฟ(พันเครื่อง),1.6,2.8,2.8,1.0,-27.86,78.62,78.62,-63.56,0.00,0.00,0.00,0.00
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,367.8,662.2,662.2,768.1,-1.36,80.05,80.05,15.98,0.11,0.19,0.19,0.21
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,83.9,89.6,89.6,342.9,-17.71,6.80,6.80,282.86,0.02,0.03,0.03,0.09
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),56.1,51.3,51.3,57.9,14.20,-8.55,-8.55,12.81,0.02,0.01,0.01,0.02
     (2.3) เครื่องทำน้ำร้อน,10.9,13.7,13.7,11.1,43.46,25.93,25.93,-19.03,0.00,0.00,0.00,0.00
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,217.0,507.7,507.7,356.2,1.26,133.99,133.99,-29.84,0.06,0.15,0.15,0.10
   3.3.6 พัดลม,427.2,348.4,348.4,366.9,-13.65,-18.44,-18.44,5.29,0.13,0.10,0.10,0.10
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"3,450.8","2,967.8","2,967.8","3,418.8",-14.87,-14.00,-14.00,15.20,1.02,0.85,0.85,0.92
    (1) ตู้เย็นใช้ในบ้านเรือน,"2,989.5","2,652.5","2,652.5","3,031.2",-15.67,-11.27,-11.27,14.27,0.89,0.76,0.76,0.81
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,215.7,113.9,113.9,102.5,-15.44,-47.18,-47.18,-10.03,0.06,0.03,0.03,0.03
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,245.6,201.3,201.3,285.1,-3.15,-18.03,-18.03,41.65,0.07,0.06,0.06,0.08
     (3.1) อีแวโพเรเตอร์,13.8,3.6,3.6,7.4,-20.35,-73.98,-73.98,105.56,0.00,0.00,0.00,0.00
     (3.2) คอนเดนเซอร์,231.8,,,,-1.89,,,,0.07,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,,197.7,197.7,277.7,,,,40.49,,0.06,0.06,0.07
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"4,132.3","2,766.9","2,766.9","2,990.8",5.74,-33.04,-33.04,8.09,1.22,0.79,0.79,0.80
    (1) แบบติดหน้าต่างหรือฝาผนัง,"2,282.0","1,474.5","1,474.5","1,759.2",11.46,-35.38,-35.38,19.31,0.68,0.42,0.42,0.47
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,1.8,5.9,5.9,5.6,38.44,218.10,218.10,-4.19,0.00,0.00,0.00,0.00
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,408.5,164.9,164.9,97.3,-18.64,-59.64,-59.64,-41.01,0.12,0.05,0.05,0.03
    (4) แบบแยกหน่วยทำความเย็น,187.4,138.8,138.8,40.7,-28.56,-25.92,-25.92,-70.69,0.06,0.04,0.04,0.01
    (5) ส่วนประกอบของเครื่องปรับอากาศ,"1,252.6",982.8,982.8,"1,087.9",14.39,-21.54,-21.54,10.70,0.37,0.28,0.28,0.29
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,"1,731.4","1,399.6","1,399.6","1,446.0",12.92,-19.16,-19.16,3.32,0.51,0.40,0.40,0.39
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,515.2,619.8,619.8,668.8,46.17,20.30,20.30,7.92,0.15,0.18,0.18,0.18
   3.3.11 หลอดไฟฟ้า,61.9,60.7,60.7,46.9,-67.77,-1.94,-1.94,-22.65,0.02,0.02,0.02,0.01
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,"4,526.4","5,475.3","5,475.3","5,159.0",27.93,20.96,20.96,-5.78,1.34,1.57,1.57,1.38
   3.3.13 เครื่องพักกระแสไฟฟ้า,163.6,220.0,220.0,402.1,63.42,34.46,34.46,82.75,0.05,0.06,0.06,0.11
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,"1,731.2","1,719.5","1,719.5","1,856.6",-12.54,-0.68,-0.68,7.97,0.51,0.49,0.49,0.50
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,85.5,167.6,167.6,460.3,-33.95,96.04,96.04,174.71,0.03,0.05,0.05,0.12
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,"3,169.9","3,053.7","3,053.7","3,137.6",16.15,-3.66,-3.66,2.75,0.94,0.87,0.87,0.84
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,"1,416.4","2,061.1","2,061.1","2,332.9",26.27,45.51,45.51,13.19,0.42,0.59,0.59,0.62
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,28.3,11.3,11.3,19.0,-88.52,-60.01,-60.01,67.42,0.01,0.00,0.00,0.01
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,"3,630.3","3,720.2","3,720.2","4,622.3",-18.80,2.48,2.48,24.25,1.08,1.06,1.06,1.24
  3.4 เครื่องอิเล็กทรอนิกส์,"63,059.1","69,151.7","69,151.7","74,133.3",1.94,9.66,9.66,7.20,18.69,19.77,19.77,19.84
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"36,723.4","44,477.5","44,477.5","45,006.7",15.94,21.11,21.11,1.19,10.88,12.71,12.71,12.05
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"13,126.1","19,480.9","19,480.9","21,726.7",89.85,48.41,48.41,11.53,3.89,5.57,5.57,5.82
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,"8,556.9","12,686.0","12,686.0","14,787.8",514.04,48.25,48.25,16.57,2.54,3.63,3.63,3.96
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,,"6,794.9","6,794.9","6,938.9",,,,2.12,,1.94,1.94,1.86
    (2) ส่วนประกอบคอมพิวเตอร์,"23,435.1","24,882.8","24,882.8","23,029.7",-4.92,6.18,6.18,-7.45,6.94,7.11,7.11,6.16
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),162.2,113.7,113.7,250.3,43.23,-29.87,-29.87,120.04,0.05,0.03,0.03,0.07
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),2.5,105.0,105.0,6.0,"18,323.88","4,154.00","4,154.00",-94.33,0.00,0.03,0.03,0.00
   3.4.3 แผงวงจรไฟฟ้า,"11,780.0","12,537.5","12,537.5","17,241.2",-1.79,6.43,6.43,37.52,3.49,3.58,3.58,4.61
