สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
นิวซีแลนด์,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
   3.6.1 ไม้แปรรูป(ลบ.เมตร),0.0,,,,,,,,0.00,,,
   3.6.2 แผ่นไม้วีเนียร์,0.7,,,,"56,392.31",,,,0.00,,,
   3.6.3 ไม้อัด,2.6,1.2,1.2,5.2,297.15,-55.03,-33.26,339.61,0.00,0.00,0.00,0.02
   3.6.4 ไฟเบอร์บอร์ด,1.4,30.3,30.3,8.2,-22.20,"2,059.13","2,059.13",-72.81,0.00,0.06,0.07,0.02
   3.6.5 เครื่องใช้ทำด้วยไม้,2.8,1.5,1.4,0.8,36.30,-47.41,-49.81,-42.77,0.01,0.00,0.00,0.00
   3.6.6 อุปกรณ์ก่อสร้างทำด้วยไม้,1.6,1.0,1.0,0.3,-32.26,-37.26,-37.26,-72.37,0.00,0.00,0.00,0.00
   3.6.7 กรอบรูปไม้,0.1,0.0,0.0,0.2,125.20,-68.85,-66.03,326.61,0.00,0.00,0.00,0.00
   3.6.8 รูปแกะสลัก และเครื่องประดับทำด้วยไม้,4.5,0.5,0.4,0.1,395.11,-89.11,-91.90,-73.00,0.01,0.00,0.00,0.00
   3.6.9 ไม้และผลิตภัณฑ์ไม้อื่น ๆ,1.0,0.4,0.4,1.3,-42.77,-63.49,-65.41,274.82,0.00,0.00,0.00,0.00
  3.7 เหล็ก เหล็กกล้าและผลิตภัณฑ์,"1,426.3","1,195.1","1,086.0",920.7,-1.73,-16.22,-13.24,-15.23,2.67,2.49,2.45,2.66
   3.7.1 เหล็กและเหล็กกล้า,692.6,566.3,515.5,444.7,13.17,-18.24,-18.02,-13.74,1.30,1.18,1.16,1.28
    (1) ผลิตภัณฑ์แผ่นรีด,1.3,0.9,0.9,0.1,-42.18,-26.69,-26.69,-91.07,0.00,0.00,0.00,0.00
    (2) มุม รูปทรงและหน้าตัด,668.6,544.8,499.0,395.7,16.36,-18.52,-17.55,-20.69,1.25,1.14,1.12,1.14
    (3) เหล็กและเหล็กกล้าอื่น ๆ,22.7,20.6,15.6,48.9,-35.43,-9.53,-30.32,213.65,0.04,0.04,0.04,0.14
   3.7.2 ผลิตภัณฑ์เหล็กและเหล็กกล้า,733.7,628.8,570.5,476.0,-12.60,-14.31,-8.41,-16.57,1.37,1.31,1.29,1.37
    (1) ท่อเหล็ก,9.0,13.8,12.8,6.7,142.51,52.60,55.74,-47.90,0.02,0.03,0.03,0.02
    (2) ข้อต่อท่อเหล็ก,10.1,15.6,12.9,4.9,-8.16,54.71,30.64,-61.89,0.02,0.03,0.03,0.01
    (3) โครงก่อสร้างทำด้วยเหล็ก,395.0,180.6,162.8,30.6,-28.80,-54.27,-47.89,-81.23,0.74,0.38,0.37,0.09
    (4) ตะปู ตะปูควงสลักเกลียว,19.6,75.0,68.8,63.7,76.15,282.51,260.17,-7.35,0.04,0.16,0.15,0.18
    (5) ลวดเกลียว ลวดเคเบิ้ล ลวดสลิง,37.0,39.5,38.0,56.4,-14.82,6.86,9.41,48.24,0.07,0.08,0.09,0.16
    (6) ผลิตภัณฑ์เหล็กและเหล็กกล้าอื่นๆ,263.0,304.3,275.3,313.8,22.10,15.69,15.39,13.99,0.49,0.64,0.62,0.90
  3.8 ผลิตภัณฑ์อลูมิเนียม,102.5,404.8,334.9,613.6,-5.77,294.87,271.92,83.23,0.19,0.85,0.75,1.77
   3.8.1 โครงก่อสร้างและส่วนประกอบ,22.8,15.0,14.5,11.3,62.50,-34.47,-21.07,-21.90,0.04,0.03,0.03,0.03
   3.8.2 ผลิตภัณฑ์อลูมิเนียมที่ใช้ในอุตสาหกรรม,72.2,386.3,316.8,601.4,-18.80,435.23,388.16,89.83,0.14,0.81,0.71,1.73
   3.8.3 ของอื่นๆที่ทำด้วยอลูมิเนียม,7.5,3.6,3.6,0.9,28.04,-52.13,-47.47,-75.74,0.01,0.01,0.01,0.00
  3.9 ก๊อก วาวล์และส่วนประกอบ,26.0,22.5,22.2,23.4,52.58,-13.43,-12.35,5.42,0.05,0.05,0.05,0.07
  3.10 เม็ดพลาสติก,"2,102.7","1,599.0","1,481.6","1,350.9",-22.38,-23.96,-23.72,-8.82,3.94,3.34,3.34,3.90
   3.10.1 เอทิลีน,"1,538.4","1,224.9","1,139.5",914.3,-23.69,-20.38,-20.10,-19.76,2.88,2.56,2.57,2.64
   3.10.2 โพรพิลีน,72.5,49.7,44.1,120.7,-21.14,-31.45,-28.54,173.70,0.14,0.10,0.10,0.35
   3.10.3 สไตรีน,149.2,96.4,87.1,70.9,15.91,-35.37,-39.17,-18.63,0.28,0.20,0.20,0.20
   3.10.4 ไวนิลคลอไรด์,47.2,29.1,25.2,76.3,-66.84,-38.26,-43.60,202.64,0.09,0.06,0.06,0.22
   3.10.5 อะคริลิกโพลิเมอร์,53.8,25.5,21.8,6.2,-10.35,-52.56,-55.22,-71.51,0.10,0.05,0.05,0.02
   3.10.6 โพลิอะซิทัล,174.8,114.1,106.3,119.3,-26.24,-34.71,-33.19,12.25,0.33,0.24,0.24,0.34
   3.10.7 โพลิอะไมด์,0.2,5.4,5.4,1.0,-72.43,"2,536.81","2,536.81",-82.21,0.00,0.01,0.01,0.00
   3.10.8 อะมิโนเรซิน,3.2,1.9,1.9,1.5,276.79,-40.67,-40.28,-19.51,0.01,0.00,0.00,0.00
   3.10.9 เม็ดพลาสติกอื่นๆ,63.5,51.9,50.3,40.8,102.64,-18.29,-8.98,-18.91,0.12,0.11,0.11,0.12
  3.11 ผลิตภัณฑ์พลาสติก,"1,374.7","1,150.9","1,030.7","1,013.9",-11.49,-16.28,-18.76,-1.63,2.57,2.40,2.32,2.92
   3.11.1 ถุงและกระสอบพลาสติก,652.9,368.6,333.2,356.1,-9.40,-43.55,-44.32,6.85,1.22,0.77,0.75,1.03
   3.11.2 แผ่นฟิล์ม ฟอยล์และแถบ,397.6,374.6,345.8,323.5,-20.36,-5.79,-7.33,-6.44,0.74,0.78,0.78,0.93
   3.11.3 เครื่องใช้สำนักงานทำด้วยพลาสติก,0.1,0.3,0.3,0.1,12.66,139.56,91.80,-72.96,0.00,0.00,0.00,0.00
   3.11.4 เครื่องแต่งกายและของที่ใช้ประกอบกับเครื่องแต่งกาย,2.9,1.3,1.3,1.3,-40.63,-54.99,-54.98,1.28,0.01,0.00,0.00,0.00
   3.11.5 กล่องหีบที่ทำด้วยพลาสติก,25.9,21.0,18.9,19.6,30.25,-18.96,-24.30,3.93,0.05,0.04,0.04,0.06
   3.11.6 หลอดและท่อพลาสติก,8.3,91.7,65.3,47.5,25.24,998.58,716.95,-27.28,0.02,0.19,0.15,0.14
   3.11.7 พลาสติกปูพื้นและผนัง,0.1,0.0,0.0,0.1,455.04,-91.76,-88.61,"2,244.07",0.00,0.00,0.00,0.00
   3.11.8 ผลิตภัณฑ์พลาสติกอื่นๆ,286.9,293.5,265.9,265.7,-4.90,2.29,1.83,-0.09,0.54,0.61,0.60,0.77
  3.12 เคมีภัณฑ์,531.7,464.8,419.8,403.2,-1.32,-12.58,-13.44,-3.95,1.00,0.97,0.95,1.16
   3.12.1 เคมีภัณฑ์อนินทรีย์,219.5,184.0,158.1,138.4,-11.48,-16.15,-19.15,-12.42,0.41,0.38,0.36,0.40
    (1) คาร์บอน,0.3,0.5,0.3,0.3,-9.24,46.24,58.73,-16.51,0.00,0.00,0.00,0.00
    (2) กรดอนินทรีย์อื่นๆ,,,,,,,,,,,,
    (3) เคมีภัณฑ์อนินทรีย์อื่นๆ,219.2,183.6,157.7,138.2,-11.48,-16.24,-19.23,-12.41,0.41,0.38,0.36,0.40
   3.12.2 เคมีภัณฑ์อินทรีย์,168.4,131.7,121.6,123.4,5.82,-21.83,-22.64,1.50,0.32,0.27,0.27,0.36
    (1) อะไซคลิกไฮโดรคาร์บอน,,,,,,,,,,,,
    (2) ไซคลิกไฮโดรคาร์บอน,,,,,,,,,,,,
    (3) กรดเทเรฟทาลิก,,,,,,,,,,,,
    (4) กรดกลูตามิกและโมโนโซเดียมกลูตาเมต,2.6,2.8,2.4,3.0,-13.32,7.06,-2.04,23.46,0.00,0.01,0.01,0.01
    (5) สารประกอบเฮดเทอโรไซคลิก,2.8,1.1,1.1,0.6,33.43,-58.60,-58.60,-48.41,0.01,0.00,0.00,0.00
    (6) ไลซีนและเอสเทอร์ของไลซีน,,,,,,,,,,,,
    (7) ปฏิชีวนะ,,,,,,,,,,,,
    (8) เคมีภัณฑ์อินทรีย์อื่นๆ,163.1,127.8,118.0,119.8,5.82,-21.66,-22.32,1.54,0.31,0.27,0.27,0.35
   3.12.3 ปุ๋ย,4.2,27.0,24.5,38.2,47.78,546.36,669.87,55.87,0.01,0.06,0.06,0.11
    (1) ปุ๋ยเคมีที่มีธาตุไนโตรเเจน ฟอสฟอรัสและโปรตัสเซียม สองหรือสามชนิดผสมกัน ,1.6,8.6,8.4,9.6,,437.37,"1,284.34",14.67,0.00,0.02,0.02,0.03
    (2) ปุ๋ยเคมีที่มีธาตุไนโตรเจน,2.6,18.4,16.1,28.6,-8.71,613.80,525.71,77.25,0.00,0.04,0.04,0.08
    (3) ปุ๋ยอื่นๆ,,,,,,,,,,,,
   3.12.4 สีทาและวาร์นิช และวัตถุแต่งสีอื่นๆ,33.6,32.4,30.0,27.5,-19.18,-3.55,2.66,-8.44,0.06,0.07,0.07,0.08
    (1) สีทาและวาร์นิช,14.6,11.4,10.8,12.8,-14.41,-21.66,-22.47,18.91,0.03,0.02,0.02,0.04
    (2) หมึกพิมพ์ หมึกเขียนหรือหมึกวาดภาพ,0.2,0.2,0.1,0.1,-93.56,3.59,-60.10,38.56,0.00,0.00,0.00,0.00
    (3) สีสำหรับงานวาด,,0.0,0.0,0.0,,,,-99.15,,0.00,0.00,0.00
    (4) สารสีและวัตถุแต่งสีอื่นๆ,18.8,20.7,19.1,14.5,-9.98,10.16,26.50,-23.89,0.04,0.04,0.04,0.04
   3.12.5 สารสกัดใช้ในการฟอกหนังและย้อมสี,26.5,21.3,20.7,14.9,2.68,-19.86,-21.25,-27.66,0.05,0.04,0.05,0.04
   3.12.6 สารแอลบูมินอยด์,14.3,19.3,18.5,8.7,139.85,34.94,37.64,-53.18,0.03,0.04,0.04,0.02
    (1) กาวปรุงแต่งและสารยึดติดอื่นๆ,1.8,9.9,9.8,0.4,205.65,436.85,435.27,-95.74,0.00,0.02,0.02,0.00
    (2) สารแอลบูมินอยด์อื่นๆ,12.5,9.4,8.6,8.2,132.47,-24.37,-25.44,-4.71,0.02,0.02,0.02,0.02
   3.12.7 เคมีภัณฑ์เบ็ดเตล็ด,65.2,49.1,46.5,52.1,17.45,-24.57,-22.82,12.07,0.12,0.10,0.10,0.15
    (1) สารฆ่าแมลง,40.0,30.3,28.1,27.6,17.26,-24.21,-21.81,-1.80,0.07,0.06,0.06,0.08
    (2) สารที่ใช้เป็นตัวเร่งสำหรับยางและพลาสติก,,,,,,,,,,,,
    (3) เคมีภัณฑ์เบ็ดเตล็ดอื่นๆ,25.2,18.8,18.4,24.5,17.76,-25.15,-24.32,33.31,0.05,0.04,0.04,0.07
  3.13 ดอกไม้ ใบไม้ และต้นไม้ประดิษฐ์,0.4,0.4,0.4,0.0,"1,906.53",-2.43,-4.51,-91.77,0.00,0.00,0.00,0.00
  3.14 รองเท้าและชิ้นส่วน,50.1,38.4,35.6,19.5,74.41,-23.40,-22.71,-45.34,0.09,0.08,0.08,0.06
   3.14.1 รองเท้ากีฬา(พันคู่),14.2,4.4,4.0,1.8,309.60,-69.29,-69.60,-54.61,0.03,0.01,0.01,0.01
   3.14.2 รองเท้าแตะ,0.2,0.3,0.3,0.0,63.94,29.52,29.52,-84.50,0.00,0.00,0.00,0.00
   3.14.3 รองเท้าหนัง(พันคู่),27.2,23.1,21.1,12.2,56.95,-15.22,-17.23,-42.17,0.05,0.05,0.05,0.04
   3.14.4 รองเท้าอื่นๆ(พันคู่),7.2,9.1,8.7,4.3,5.20,26.08,46.81,-50.24,0.01,0.02,0.02,0.01
   3.14.5 ส่วนประกอบของรองเท้า,1.2,1.5,1.5,1.1,31.68,27.99,27.99,-28.56,0.00,0.00,0.00,0.00
  3.15 เครื่องใช้สำหรับเดินทาง,6.8,29.1,18.2,17.5,12.83,327.21,182.78,-3.78,0.01,0.06,0.04,0.05
   3.15.1 กระเป๋าเดินทาง(พันชิ้น),1.0,1.9,1.4,1.6,11.27,87.47,95.88,11.11,0.00,0.00,0.00,0.00
   3.15.2 กระเป๋าถือ(พันชิ้น),2.5,18.9,11.1,11.9,101.80,662.09,348.30,7.08,0.00,0.04,0.03,0.03
   3.15.3 กระเป๋าใส่เศษสตางค์,0.6,2.4,1.8,1.3,-49.95,326.80,229.37,-27.86,0.00,0.01,0.00,0.00
   3.15.4 เครื่องเดินทางอื่น ๆ,2.7,5.8,3.9,2.8,-0.52,111.89,44.55,-28.81,0.01,0.01,0.01,0.01
  3.16 หนังและผลิตภัณฑ์หนังฟอกและหนังอัด,5.9,3.3,2.7,3.1,-52.08,-44.46,-50.82,12.02,0.01,0.01,0.01,0.01
   3.16.1 หนังโคกระบือฟอก,0.0,0.2,0.2,0.2,-95.01,"1,068.62",967.02,1.94,0.00,0.00,0.00,0.00
   3.16.2 ของเล่นสำหรับสัตว์เลี้ยง,3.4,0.3,0.3,0.3,-62.89,-92.51,-92.51,25.35,0.01,0.00,0.00,0.00
   3.16.3 ถุงมือหนัง(พันคู่),1.7,1.3,1.3,2.1,-4.94,-27.84,-11.31,70.49,0.00,0.00,0.00,0.01
   3.16.4 เครื่องแต่งกายและเข็มขัด,0.3,1.1,0.6,0.0,"38,485.71",318.96,133.51,-95.50,0.00,0.00,0.00,0.00
   3.16.5 หนังและผลิตภัณฑ์หนังอื่น ๆ,0.4,0.4,0.4,0.4,-49.42,-5.46,-8.54,-7.08,0.00,0.00,0.00,0.00
  3.17 ผลิตภัณฑ์ยาง,"1,454.1","1,347.2","1,228.5","1,135.5",11.72,-7.35,-7.72,-7.57,2.72,2.81,2.77,3.28
   (1)  ยางยานพาหนะ,"1,270.2","1,203.7","1,095.7",973.1,11.72,-5.23,-5.99,-11.19,2.38,2.51,2.47,2.81
   (2)  ยางรัดของ,1.3,0.4,0.3,0.8,-27.10,-72.96,-59.85,139.52,0.00,0.00,0.00,0.00
   (3)  ถุงมือยาง(พันคู่),97.3,74.3,69.2,108.5,21.05,-23.65,-20.00,56.82,0.18,0.16,0.16,0.31
   (4)  หลอดและท่อ,34.0,23.5,21.2,17.6,22.94,-31.09,-32.06,-17.21,0.06,0.05,0.05,0.05
   (5)  สายพานลำเลียงและส่งกำลัง,4.2,4.8,4.2,5.3,-50.67,14.11,11.64,25.73,0.01,0.01,0.01,0.02
   (6)  ผลิตภัณฑ์ยางที่ใช้ทางเภสัชกรรม,18.6,12.6,11.6,6.2,1.96,-32.67,-36.31,-46.77,0.03,0.03,0.03,0.02
   (7)  ยางวัลแคไนซ์  ,4.9,6.1,5.2,5.9,-42.01,25.93,19.68,13.51,0.01,0.01,0.01,0.02
   (8) ยางผสม(คอมพาวนด์),1.1,,,0.9,,,,,0.00,,,0.00
   (9) ผลิตภัณฑ์ยางอื่น ๆ,22.4,22.0,21.0,17.3,14.79,-2.12,5.10,-18.01,0.04,0.05,0.05,0.05
  3.18 ผลิตภัณฑ์ปอ,0.0,,,,,,,,0.00,,,
   (1)  กระสอบ,0.0,,,,,,,,0.00,,,
   (2)  ด้ายและเชือก,,,,,,,,,,,,
   (3)  ผ้าผืนกระสอบ,,,,,,,,,,,,
  3.19 ผลิตภัณฑ์เซรามิก,96.7,104.3,93.6,52.8,-3.15,7.90,9.27,-43.60,0.18,0.22,0.21,0.15
   (1)  กระเบื้องปูพื้น ปิดผนังและโมเสก(พันตรม.),5.6,4.1,3.8,2.0,-12.95,-26.51,-23.07,-47.37,0.01,0.01,0.01,0.01
   (2)  เครื่องสุขภัณฑ์,87.3,95.7,87.1,40.1,-0.26,9.52,13.14,-53.99,0.16,0.20,0.20,0.12
   (3)  ลูกถ้วยไฟฟ้า,,0.1,0.1,0.1,,,,-33.46,,0.00,0.00,0.00
   (4)  ของชำร่วยและเครื่องประดับ,0.4,0.1,0.1,0.3,-73.24,-76.63,-76.63,196.09,0.00,0.00,0.00,0.00
   (5)  ผลิตภัณฑ์เซรามิกอื่น ๆ,3.3,4.3,2.5,10.3,-20.37,32.05,-24.15,317.97,0.01,0.01,0.01,0.03
  3.20 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว และของใช้ในบ้านเรือน,73.8,65.6,61.7,66.7,-0.84,-11.14,-5.52,8.12,0.14,0.14,0.14,0.19
   3.20.1 ถ้วยชามทำด้วยเซรามิก,16.2,13.1,12.9,10.7,-18.35,-19.55,-9.42,-16.72,0.03,0.03,0.03,0.03
   3.20.2 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยพลาสติก,36.5,32.4,30.0,31.1,2.24,-11.24,-6.01,3.64,0.07,0.07,0.07,0.09
   3.20.3 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยเหล็ก เหล็กกล้า,2.5,5.8,5.8,10.2,110.87,129.89,195.91,77.54,0.00,0.01,0.01,0.03
   3.20.4 เครื่องแก้วใช้บนโต๊ะอาหาร ในครัว,13.6,11.9,10.8,10.7,0.09,-12.66,-13.72,-0.19,0.03,0.02,0.02,0.03
   3.20.5 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยโลหะมีค่า,2.5,1.7,1.6,2.6,12.20,-29.85,-29.50,59.50,0.00,0.00,0.00,0.01
   3.20.6 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยอลูมิเนียม,2.5,0.7,0.6,1.2,34.97,-72.18,-74.08,102.85,0.00,0.00,0.00,0.00
   3.20.7 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว หรือของใช้ตามบ้านเรือน ทำด้วยทองแดง,0.0,0.0,0.0,0.0,-88.43,-57.78,-57.78,705.26,0.00,0.00,0.00,0.00
  3.21 ยานพาหนะ อุปกรณ์และส่วนประกอบ,"29,792.7","26,452.0","24,658.8","15,707.7",-7.66,-11.21,-12.26,-36.30,55.76,55.22,55.58,45.30
   3.21.1 รถยนต์ อุปกรณ์และส่วนประกอบ,"28,972.0","26,094.1","24,334.0","15,457.3",-7.08,-9.93,-11.36,-36.48,54.22,54.47,54.85,44.58
    (1) รถยนต์นั่ง,"10,130.7","8,936.2","8,257.6","5,977.1",-21.69,-11.79,-12.37,-27.62,18.96,18.66,18.61,17.24
    (2) รถแวน(พันคัน),,,,,,,,,,,,
    (3) รถปิคอัพ รถบัสและรถบรรทุก(พันคัน),"18,134.7","16,496.4","15,457.8","8,862.8",2.79,-9.03,-11.20,-42.66,33.94,34.44,34.84,25.56
    (4) ส่วนประกอบและอุปกรณ์รถยนต์,706.6,661.5,618.6,617.4,17.75,-6.39,-0.51,-0.20,1.32,1.38,1.39,1.78
     (4.1) ชิ้นส่วนครบชุดรถยนต์นั่ง,0.4,0.2,,,-98.82,-49.91,,,0.00,0.00,,
     (4.2) ชิ้นส่วนครบชุดรถแวน,,,,,,,,,,,,
     (4.3) ชิ้นส่วนครบชุดรถปิกอัพ รถบัสและรถบรรทุก,0.3,0.8,0.8,0.1,-95.97,171.28,171.28,-85.85,0.00,0.00,0.00,0.00
     (4.4) ชุดสายไฟรถยนต์,73.5,68.8,68.6,15.6,142.81,-6.45,11.83,-77.32,0.14,0.14,0.15,0.04
     (4.5) ส่วนประกอบและอุปกรณ์อื่น ๆ,632.5,591.7,549.2,601.7,19.63,-6.44,-1.88,9.55,1.18,1.24,1.24,1.74
   3.21.2 รถจักรยานยนต์และส่วนประกอบ,156.6,163.9,140.1,143.3,-15.80,4.72,6.52,2.24,0.29,0.34,0.32,0.41
    (1) รถจักรยานยนต์(พันคัน),154.4,162.1,138.6,140.2,-16.16,5.02,7.00,1.13,0.29,0.34,0.31,0.40
    (2) ส่วนประกอบรถจักรยานยนต์,2.2,1.8,1.5,3.1,21.68,-16.64,-24.42,103.73,0.00,0.00,0.00,0.01
     (2.1) ชิ้นส่วนครบชุดสมบูรณ์,0.7,0.0,0.0,0.1,211.97,-99.75,-99.73,"6,152.94",0.00,0.00,0.00,0.00
     (2.2) ส่วนประกอบรถจักรยานยนต์อื่น ๆ,1.5,1.8,1.5,3.0,-5.35,22.27,10.14,96.99,0.00,0.00,0.00,0.01
   3.21.3 รถจักรยานและส่วนประกอบ,1.3,3.1,2.7,2.2,-52.53,145.21,118.35,-19.35,0.00,0.01,0.01,0.01
    (1) รถจักรยาน(พันคัน),0.0,0.9,0.5,0.6,-96.70,"3,462.08","2,573.23",13.28,0.00,0.00,0.00,0.00
    (2) ส่วนประกอบรถจักรยาน,1.2,2.3,2.1,1.6,-36.00,81.13,77.97,-27.41,0.00,0.00,0.00,0.00
   3.21.4 เครื่องยนต์สันดาปภายในแบบลูกสูบและส่วนประกอบ,641.7,147.3,139.3,80.2,-24.63,-77.05,-72.17,-42.39,1.20,0.31,0.31,0.23
   3.21.5 เครื่องอุปกรณ์ไฟฟ้าสำหรับจุดระเบิดเครื่องยนต์ และส่วนประกอบ,5.7,5.0,4.7,4.1,-4.46,-12.80,-11.63,-12.45,0.01,0.01,0.01,0.01
   3.21.6 ยานพาหนะอื่น ๆ และส่วนประกอบ,15.4,38.6,38.0,20.6,-62.03,151.30,159.71,-45.83,0.03,0.08,0.09,0.06
  3.22 ของเล่น,10.2,17.6,16.1,24.5,-35.01,72.83,67.60,52.02,0.02,0.04,0.04,0.07
   3.22.1 ของเล่นที่มีล้อ,0.1,,,0.0,"1,255.26",,,,0.00,,,0.00
   3.22.2 ตุ๊กตารูปคนและสัตว์,0.2,0.2,0.2,0.1,-54.49,-8.07,-8.07,-75.40,0.00,0.00,0.00,0.00
   3.22.3 ของเล่นอื่น ๆ,9.8,17.3,15.9,24.4,-34.96,76.66,71.45,53.81,0.02,0.04,0.04,0.07
  3.23 เครื่องกีฬาและเครื่องเล่มเกม,69.0,58.5,53.4,46.5,3.04,-15.22,-20.26,-12.97,0.13,0.12,0.12,0.13
   3.23.1 เครื่องกีฬาและเครื่องเล่นเกมสำหรับเล่นในห้อง (บิลเลียด วิดีโอเกม ไพ่ ฯลฯ),0.0,,,0.0,-88.46,,,,0.00,,,0.00
   3.23.2 เครื่องกีฬาสำหรับเล่นกลางแจ้ง (สกี แบดมินตัน กอล์ฟ  เทนนิส ฯลฯ),62.1,54.2,49.1,43.7,-2.20,-12.75,-18.28,-11.04,0.12,0.11,0.11,0.13
   3.23.3 อุปกรณ์สำหรับตกปลาและล่าสัตว์อื่น ๆ,6.9,4.3,4.3,2.8,104.05,-37.51,-37.51,-35.46,0.01,0.01,0.01,0.01
  3.24 ประทีปโคมไฟ,7.5,12.2,11.8,13.3,0.12,62.99,57.99,12.95,0.01,0.03,0.03,0.04
  3.25 ของใช้ในเทศกาลและงานรื่นเริง,2.1,2.6,2.6,3.8,-26.02,21.62,21.62,49.05,0.00,0.01,0.01,0.01
   3.25.1 ของใช้ในเทศกาลคริสต์มาส,1.4,1.1,1.1,1.4,29.08,-20.75,-20.75,25.51,0.00,0.00,0.00,0.00
   3.25.2 ของใช้ในเทศกาลอี่น ๆ,0.7,1.5,1.5,2.5,-58.32,98.54,98.54,66.12,0.00,0.00,0.00,0.01
  3.26 นาฬิกาและส่วนประกอบ,1.6,8.2,2.7,0.0,211.42,421.38,68.30,-98.50,0.00,0.02,0.01,0.00
   3.26.1 นาฬิกา,1.6,8.2,2.7,0.0,721.64,423.17,68.83,-98.71,0.00,0.02,0.01,0.00
   3.26.2 ส่วนประกอบนาฬิกา,0.0,0.0,0.0,0.0,-98.17,-65.52,-74.14,286.67,0.00,0.00,0.00,0.00
  3.27 เลนซ์,98.3,92.2,86.6,60.0,2.94,-6.22,-5.33,-30.73,0.18,0.19,0.20,0.17
   3.27.1 เลนซ์แว่นตา,85.8,76.0,70.9,53.0,0.30,-11.47,-10.52,-25.23,0.16,0.16,0.16,0.15
    (1) เลนซ์ที่ทำด้วยกระจก,,,,,,,,,,,,
    (2) เลนซ์ที่ทำด้วยวัสดุอื่นๆ(เมตริกตัน),85.8,76.0,70.9,53.0,0.30,-11.47,-10.52,-25.23,0.16,0.16,0.16,0.15
   3.27.2 เลนซ์สำหรับกล้องถ่ายรูปและเครื่องฉาย,12.5,16.2,15.6,6.9,25.84,29.58,28.32,-55.82,0.02,0.03,0.04,0.02
   3.27.3 เลนซ์อื่นๆ,0.0,0.0,0.0,0.0,-94.19,"2,611.11","2,611.11",5.74,0.00,0.00,0.00,0.00
  3.28 กล้องถ่ายรูปและอุปกรณ์,12.3,6.4,6.4,11.2,9.03,-48.36,-46.78,75.68,0.02,0.01,0.01,0.03
   3.28.1 กล้องถ่ายรูป(พันชิ้น),12.3,6.3,6.3,11.2,11.09,-49.25,-47.70,78.80,0.02,0.01,0.01,0.03
   3.28.2 เครื่องไฟแฟลชและหลอดไฟแฟลช(พันชิ้น),,0.0,0.0,,,,,,,0.00,0.00,
   3.28.3 ส่วนประกอบและอุปกรณ์กล้องถ่ายรูป,0.0,0.1,0.1,0.0,-97.41,"1,919.23","1,919.23",-98.57,0.00,0.00,0.00,0.00
  3.29 เครื่องสำอาง สบู่ และผลิตภัณฑ์รักษาผิว,837.8,744.1,658.5,800.5,-0.08,-11.19,-14.83,21.57,1.57,1.55,1.48,2.31
   3.29.1 เครื่องสำอาง เครื่องหอมและสบู่,776.5,730.4,646.3,783.7,3.89,-5.93,-9.38,21.27,1.45,1.52,1.46,2.26
    (1) สิ่งปรุงแต่งที่ใช้แต่งหน้า หรือบำรุงผิว,72.3,69.9,57.3,72.4,15.33,-3.30,-17.81,26.38,0.14,0.15,0.13,0.21
    (2) สิ่งปรุงแต่งสำหรับใช้กับผม,324.7,272.4,245.1,299.3,-9.40,-16.11,-17.86,22.14,0.61,0.57,0.55,0.86
    (3) สิ่งปรุงแต่งเพื่ออนามัยในช่องปากและฟัน,185.5,172.3,156.7,169.8,8.21,-7.09,-7.90,8.32,0.35,0.36,0.35,0.49
    (4) สิ่งปรุงแต่งที่ใช้โกนหนวด อาบน้ำและดับกลิ่นตัว,7.8,11.2,9.5,15.5,44.79,44.44,29.70,62.68,0.01,0.02,0.02,0.04
    (5) สบู่,182.2,197.9,174.3,226.6,21.82,8.56,6.53,30.06,0.34,0.41,0.39,0.65
    (6) หัวน้ำหอมและน้ำหอม,4.1,6.8,3.4,0.1,"2,032,200.00",67.66,-15.54,-96.83,0.01,0.01,0.01,0.00
   3.29.2 วัตถุดิบเพื่อใช้ทำเครื่องสำอาง,61.3,13.7,12.2,16.7,-32.64,-77.73,-79.69,37.63,0.11,0.03,0.03,0.05
    (1) เอสเซนเชียลออยล์,0.2,0.1,0.1,0.0,62.76,-52.58,-21.00,-92.25,0.00,0.00,0.00,0.00
    (2) ของผสมของสารที่มีกลิ่นหอม,0.3,1.6,1.4,4.0,669.73,422.24,568.63,193.66,0.00,0.00,0.00,0.01
    (3) สิ่งปรุงแต่งที่ใช้หล่อลื่น,1.2,0.7,0.6,0.8,-62.92,-41.08,-42.72,34.38,0.00,0.00,0.00,0.00
    (4) ไขเทียมและไขปรุงแต่ง,0.1,,,,,,,,0.00,,,
    (5) สารอินทรีย์ที่เป็นตัวลดแรงตึงผิว,59.6,11.3,10.1,11.9,-32.09,-81.10,-82.72,17.71,0.11,0.02,0.02,0.03
  3.30 หมวกและส่วนประกอบ,2.1,1.5,1.3,1.1,19.59,-30.49,-29.35,-9.35,0.00,0.00,0.00,0.00
