สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
เกาหลีใต้,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
   2.3.1 ผลไม้กระป๋อง,423.8,105.7,105.7,180.6,1.11,-75.07,-75.07,70.91,0.30,0.07,0.07,0.11
    (1) สับปะรดกระป๋อง,138.1,31.9,31.9,59.9,-14.96,-76.90,-76.90,87.84,0.10,0.02,0.02,0.04
    (2) เงาะและเงาะสอดไส้สับปะรด,10.5,11.3,11.3,14.5,22.86,7.50,7.50,28.62,0.01,0.01,0.01,0.01
    (3) ลิ้นจี่กระป๋อง,1.8,1.5,1.5,3.0,5.69,-17.70,-17.70,99.89,0.00,0.00,0.00,0.00
    (4) ลำไยกระป๋อง,2.0,3.1,3.1,3.6,13.22,55.46,55.46,17.32,0.00,0.00,0.00,0.00
    (5) มะม่วงกระป๋อง,44.3,44.6,44.6,85.4,77.46,0.58,0.58,91.60,0.03,0.03,0.03,0.05
    (6) ผลไม้รวมกระป๋อง,4.5,8.9,8.9,4.0,-33.37,97.48,97.48,-55.22,0.00,0.01,0.01,0.00
    (7) ผลไม้กระป๋องอื่น ๆ,222.6,4.4,4.4,10.2,4.50,-98.01,-98.01,129.61,0.16,0.00,0.00,0.01
   2.3.2 น้ำผลไม้,604.2,624.3,624.3,486.5,13.83,3.32,3.32,-22.08,0.42,0.40,0.40,0.31
    (1) น้ำสับปะรด,116.7,98.8,98.8,39.0,-1.08,-15.36,-15.36,-60.47,0.08,0.06,0.06,0.02
    (2) น้ำส้มชนิดออเร้นจ์,26.1,23.2,23.2,17.8,3.15,-11.10,-11.10,-23.29,0.02,0.01,0.01,0.01
    (3) น้ำผลไม้ผสม,75.9,51.6,51.6,62.8,-1.58,-32.01,-32.01,21.65,0.05,0.03,0.03,0.04
    (4) น้ำผลไม้อื่น ๆ,385.6,450.7,450.7,366.9,24.19,16.90,16.90,-18.61,0.27,0.29,0.29,0.23
   2.3.3 ผลไม้แปรรูป,234.8,587.3,587.3,744.7,13.15,150.12,150.12,26.79,0.16,0.37,0.37,0.47
    (1) สับปะรดแปรรูป,12.8,86.3,86.3,69.8,-37.91,572.66,572.66,-19.15,0.01,0.05,0.05,0.04
    (2) ส้มแปรรูป,0.5,2.5,2.5,1.9,0.57,446.78,446.78,-25.02,0.00,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,221.5,498.5,498.5,673.0,18.84,125.03,125.03,35.00,0.16,0.32,0.32,0.43
  2.4 ผักกระป๋อง และผักแปรรูป,862.4,830.9,830.9,930.5,32.12,-3.65,-3.65,11.98,0.60,0.53,0.53,0.59
   (1) ข้าวโพดฝักอ่อนกระป๋อง,,0.6,0.6,0.9,,,,51.30,,0.00,0.00,0.00
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,779.7,748.2,748.2,809.7,29.11,-4.04,-4.04,8.22,0.55,0.47,0.47,0.51
   (3) หน่อไม้กระป๋อง แปรรูป,21.8,25.2,25.2,43.4,47.89,15.61,15.61,72.50,0.02,0.02,0.02,0.03
   (4) มะเขือเทศแปรรูป,,0.5,0.5,0.1,,,,-81.43,,0.00,0.00,0.00
   (5) เห็ดแปรรูป,,1.9,1.9,,,,,,,0.00,0.00,
   (6) พืชผักดองด้วยน้ำส้ม,0.5,1.2,1.2,1.1,-51.52,112.64,112.64,-6.92,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,60.4,53.4,53.4,75.2,89.34,-11.48,-11.48,40.78,0.04,0.03,0.03,0.05
  2.5 ผลิตภัณฑ์ข้าว,130.1,177.9,177.9,207.2,6.45,36.69,36.69,16.46,0.09,0.11,0.11,0.13
   2.5.1 แป้งข้าวเจ้า,0.1,0.1,0.1,0.0,13.48,-41.57,-41.57,-97.28,0.00,0.00,0.00,0.00
   2.5.2 แป้งข้าวเหนียว,0.7,0.2,0.2,,50.88,-69.83,-69.83,,0.00,0.00,0.00,
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,100.3,151.3,151.3,192.3,54.62,50.86,50.86,27.08,0.07,0.10,0.10,0.12
   2.5.4 ขนมปังกรอบ,29.1,26.3,26.3,14.9,-48.89,-9.52,-9.52,-43.50,0.02,0.02,0.02,0.01
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,646.6,"1,025.8","1,025.8","1,197.6",19.41,58.65,58.65,16.75,0.45,0.65,0.65,0.76
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,570.6,630.8,630.8,629.0,15.42,10.56,10.56,-0.29,0.40,0.40,0.40,0.40
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,76.0,395.0,395.0,568.6,61.13,419.46,419.46,43.96,0.05,0.25,0.25,0.36
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,47.6,66.9,66.9,62.7,307.35,40.61,40.61,-6.29,0.03,0.04,0.04,0.04
    (2) แป้งสาลี,0.1,0.0,0.0,0.3,"44,700.00",-98.81,-98.81,"20,537.50",0.00,0.00,0.00,0.00
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,28.3,328.1,328.1,505.6,-20.22,"1,058.13","1,058.13",54.11,0.02,0.21,0.21,0.32
  2.7 อาหารสัตว์เลี้ยง,752.8,841.8,841.8,844.5,26.41,11.82,11.82,0.32,0.53,0.53,0.53,0.53
   2.7.1 อาหารสุนัขและแมว,546.1,626.4,626.4,673.9,23.75,14.70,14.70,7.57,0.38,0.40,0.40,0.43
   2.7.2 อาหารสัตว์อื่น ๆ,206.7,215.4,215.4,170.6,34.02,4.20,4.20,-20.78,0.14,0.14,0.14,0.11
  2.8 สิ่งปรุงรสอาหาร,425.1,482.7,482.7,609.4,0.68,13.55,13.55,26.23,0.30,0.31,0.31,0.39
   2.8.1 ซอส,159.4,163.4,163.4,190.6,-1.25,2.49,2.49,16.66,0.11,0.10,0.10,0.12
    (1) ซอสพริก,150.5,147.1,147.1,170.6,-1.48,-2.24,-2.24,15.96,0.11,0.09,0.09,0.11
    (2) ซอสถั่วเหลือง,8.9,16.2,16.2,20.0,2.81,81.70,81.70,23.35,0.01,0.01,0.01,0.01
    (3) ซอสมะเขือเทศ,,0.1,0.1,,,,,,,0.00,0.00,
   2.8.2 น้ำปลา,22.0,23.0,23.0,38.3,-22.76,4.56,4.56,66.29,0.02,0.01,0.01,0.02
   2.8.3 เครื่องแกงสำเร็จรูป,25.8,26.3,26.3,52.6,16.61,1.92,1.92,99.99,0.02,0.02,0.02,0.03
   2.8.4 ผงปรุงรส,10.9,46.6,46.6,90.5,-0.68,326.04,326.04,94.17,0.01,0.03,0.03,0.06
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),206.9,223.4,223.4,237.3,3.90,7.96,7.96,6.24,0.14,0.14,0.14,0.15
  2.9 นมและผลิตภัณฑ์นม,1.9,2.9,2.9,4.7,123.06,52.68,52.68,63.34,0.00,0.00,0.00,0.00
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,133.3,115.4,115.4,140.7,153.32,-13.44,-13.44,21.91,0.09,0.07,0.07,0.09
  2.11 เครื่องดื่ม,105.5,244.5,244.5,627.3,27.46,131.77,131.77,156.58,0.07,0.15,0.15,0.40
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,66.0,199.8,199.8,380.1,78.99,202.64,202.64,90.23,0.05,0.13,0.13,0.24
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),1.2,3.3,3.3,5.3,-70.61,179.93,179.93,61.98,0.00,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),58.8,187.9,187.9,362.9,93.45,219.40,219.40,93.19,0.04,0.12,0.12,0.23
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),6.0,8.7,8.7,11.9,139.95,43.88,43.88,36.68,0.00,0.01,0.01,0.01
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),39.5,44.7,44.7,247.2,-13.98,13.19,13.19,453.44,0.03,0.03,0.03,0.16
    (1) วิสกี้(พันลิตร),,,,72.5,,,,,,,,0.05
    (2) ไวน์(พันลิตร),2.4,4.9,4.9,28.7,-72.68,100.46,100.46,488.45,0.00,0.00,0.00,0.02
    (3) เบียร์(พันลิตร),22.7,25.3,25.3,26.9,27.85,11.46,11.46,6.58,0.02,0.02,0.02,0.02
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),14.4,14.5,14.5,119.0,-25.40,1.13,1.13,720.04,0.01,0.01,0.01,0.08
  2.12 ซุปและอาหารปรุงแต่ง,14.7,12.5,12.5,29.7,49.04,-14.93,-14.93,136.86,0.01,0.01,0.01,0.02
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,10.7,12.1,12.1,13.3,20.67,12.81,12.81,9.79,0.01,0.01,0.01,0.01
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,4.0,0.4,0.4,16.4,300.25,-88.99,-88.99,"3,611.56",0.00,0.00,0.00,0.01
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,817.0,635.8,635.8,645.7,-20.54,-22.18,-22.18,1.56,0.57,0.40,0.40,0.41
   (1) น้ำมันปาล์ม,1.4,0.0,0.0,4.4,,-99.43,-99.43,"54,916.25",0.00,0.00,0.00,0.00
   (2) น้ำมันถั่วเหลือง,47.9,28.5,28.5,32.1,-83.51,-40.53,-40.53,12.75,0.03,0.02,0.02,0.02
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,767.7,607.3,607.3,609.2,4.05,-20.89,-20.89,0.31,0.54,0.38,0.38,0.39
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,58.1,16.4,16.4,18.0,237.56,-71.82,-71.82,9.70,0.04,0.01,0.01,0.01
  2.15 โกโก้และของปรุงแต่ง,23.7,24.5,24.5,71.9,-11.09,3.49,3.49,193.61,0.02,0.02,0.02,0.05
  2.16 ไอศกรีม,6.1,8.0,8.0,27.1,40.57,32.18,32.18,238.75,0.00,0.01,0.01,0.02
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,872.7,226.8,226.8,315.5,5.69,-74.01,-74.01,39.10,0.61,0.14,0.14,0.20
 3. สินค้าอุตสาหกรรม,"111,524.2","122,019.1","122,019.1","116,669.5",9.56,9.41,9.41,-4.38,78.13,77.25,77.25,73.78
  3.1 สิ่งทอ,"5,380.0","6,052.8","6,052.8","5,325.2",5.13,12.51,12.51,-12.02,3.77,3.83,3.83,3.37
   3.1.1 เครื่องนุ่งห่ม,"1,173.0","1,204.4","1,204.4","1,073.0",-21.23,2.68,2.68,-10.91,0.82,0.76,0.76,0.68
    (1) เสื้อผ้าสำเร็จรูป,"1,016.3","1,022.9","1,022.9",921.4,-20.40,0.65,0.65,-9.92,0.71,0.65,0.65,0.58
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,220.7,297.8,297.8,316.4,-42.83,34.91,34.91,6.25,0.15,0.19,0.19,0.20
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,525.3,509.5,509.5,358.9,-9.49,-3.02,-3.02,-29.56,0.37,0.32,0.32,0.23
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),2.3,0.4,0.4,4.8,312.61,-83.49,-83.49,"1,179.41",0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,7.1,14.6,14.6,29.5,-22.70,104.34,104.34,102.22,0.00,0.01,0.01,0.02
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,258.7,194.5,194.5,207.9,-11.00,-24.80,-24.80,6.86,0.18,0.12,0.12,0.13
     (1.6) เสื้อผ้าเด็กอ่อน,2.2,6.2,6.2,4.0,-77.58,181.30,181.30,-35.56,0.00,0.00,0.00,0.00
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,113.4,90.8,90.8,75.3,-34.42,-19.93,-19.93,-17.03,0.08,0.06,0.06,0.05
    (3) ถุงเท้าและถุงน่อง,38.8,80.5,80.5,68.3,4.79,107.64,107.64,-15.18,0.03,0.05,0.05,0.04
    (4) ถุงมือผ้า,4.4,10.2,10.2,7.9,81.29,129.48,129.48,-22.46,0.00,0.01,0.01,0.00
   3.1.2 ผ้าผืนและด้าย,"3,078.0","3,061.7","3,061.7","2,623.1",10.68,-0.53,-0.53,-14.33,2.16,1.94,1.94,1.66
    (1) ผ้าผืน,375.3,305.2,305.2,307.0,11.53,-18.66,-18.66,0.59,0.26,0.19,0.19,0.19
     (1.1) ผ้าผืนทำจากฝ้าย,144.3,133.5,133.5,171.3,3.46,-7.50,-7.50,28.35,0.10,0.08,0.08,0.11
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,227.9,164.5,164.5,129.8,19.91,-27.83,-27.83,-21.09,0.16,0.10,0.10,0.08
     (1.3) ผ้าผืนทำจากไหม,0.2,0.3,0.3,0.3,-93.65,32.05,32.05,9.42,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,2.8,7.0,7.0,5.6,-20.05,146.21,146.21,-20.06,0.00,0.00,0.00,0.00
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,"2,702.8","2,756.5","2,756.5","2,316.1",10.56,1.99,1.99,-15.98,1.89,1.75,1.75,1.46
     (2.1) ด้ายฝ้าย,"1,033.2","1,083.4","1,083.4","1,208.5",-3.96,4.87,4.87,11.54,0.72,0.69,0.69,0.76
     (2.2) ด้ายเส้นใยประดิษฐ์,"1,669.6","1,673.1","1,673.1","1,107.6",21.97,0.21,0.21,-33.80,1.17,1.06,1.06,0.70
   3.1.3 เคหะสิ่งทอ,104.1,192.4,192.4,105.6,17.52,84.77,84.77,-45.12,0.07,0.12,0.12,0.07
   3.1.4 เส้นใยประดิษฐ์,649.8,494.0,494.0,504.5,45.11,-23.97,-23.97,2.13,0.46,0.31,0.31,0.32
   3.1.5 ผ้าปักและผ้าลูกไม้,21.2,16.7,16.7,10.8,34.25,-21.12,-21.12,-35.21,0.01,0.01,0.01,0.01
   3.1.6 ตาข่ายจับปลา,0.3,5.8,5.8,8.3,861.34,"1,590.94","1,590.94",43.47,0.00,0.00,0.00,0.01
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,1.0,1.3,1.3,7.0,-23.08,25.08,25.08,443.10,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,30.6,71.4,71.4,65.1,-44.58,132.88,132.88,-8.78,0.02,0.05,0.05,0.04
   3.1.9 สิ่งทออื่นๆ,321.9,"1,005.1","1,005.1",927.7,35.08,212.23,212.23,-7.70,0.23,0.64,0.64,0.59
  3.2 อัญมณีและเครื่องประดับ,"8,904.9","5,810.9","5,810.9","2,642.7",69.84,-34.74,-34.74,-54.52,6.24,3.68,3.68,1.67
   3.2.1 อัญมณี,31.1,31.6,31.6,37.9,-23.96,1.41,1.41,20.06,0.02,0.02,0.02,0.02
    (1) เพชร(พันกะรัต),0.3,0.1,0.1,0.6,"7,914.29",-49.52,-49.52,304.73,0.00,0.00,0.00,0.00
    (2) พลอย,30.8,31.4,31.4,37.3,-24.74,1.94,1.94,18.85,0.02,0.02,0.02,0.02
    (3) ไข่มุก(กิโลกรัม),0.0,0.0,0.0,,,-56.50,-56.50,,0.00,0.00,0.00,
   3.2.2 เครื่องประดับแท้,823.9,933.1,933.1,"1,182.5",36.04,13.25,13.25,26.73,0.58,0.59,0.59,0.75
    (1) เครื่องประดับแท้ทำด้วยเงิน,797.7,900.5,900.5,"1,149.6",39.59,12.89,12.89,27.67,0.56,0.57,0.57,0.73
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),17.2,26.7,26.7,13.2,-29.13,55.23,55.23,-50.47,0.01,0.02,0.02,0.01
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,9.1,5.9,5.9,19.7,-9.02,-35.09,-35.09,234.03,0.01,0.00,0.00,0.01
   3.2.3 เครื่องประดับอัญมณีเทียม,26.2,21.5,21.5,34.0,37.87,-17.85,-17.85,57.75,0.02,0.01,0.01,0.02
   3.2.4 อัญมณีสังเคราะห์,25.4,13.0,13.0,6.0,-38.30,-48.82,-48.82,-53.84,0.02,0.01,0.01,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,"7,981.0","4,765.0","4,765.0","1,278.7",101.36,-40.30,-40.30,-73.17,5.59,3.02,3.02,0.81
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,17.3,46.8,46.8,103.6,-96.99,170.87,170.87,121.60,0.01,0.03,0.03,0.07
  3.3 เครื่องใช้ไฟฟ้า,"18,698.4","20,480.2","20,480.2","18,003.1",10.95,9.53,9.53,-12.10,13.10,12.97,12.97,11.38
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,918.8,581.0,581.0,206.7,-26.74,-36.77,-36.77,-64.43,0.64,0.37,0.37,0.13
    (1) เครื่องวิดีโอ,2.3,1.3,1.3,0.3,67.21,-44.63,-44.63,-75.94,0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,0.0,43.8,43.8,34.4,-86.27,"290,235.76","290,235.76",-21.56,0.00,0.03,0.03,0.02
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),910.5,530.1,530.1,166.1,-27.22,-41.78,-41.78,-68.66,0.64,0.34,0.34,0.11
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),6.0,5.8,5.8,5.9,244.04,-3.56,-3.56,1.30,0.00,0.00,0.00,0.00
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,164.5,302.8,302.8,637.2,-23.95,84.02,84.02,110.46,0.12,0.19,0.19,0.40
    (1) เครื่องรับวิทยุ,40.4,25.2,25.2,16.1,-18.66,-37.76,-37.76,-35.98,0.03,0.02,0.02,0.01
    (2) เครื่องรับโทรทัศน์,45.4,184.6,184.6,514.1,-48.54,306.69,306.69,178.48,0.03,0.12,0.12,0.33
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,78.7,93.0,93.0,107.0,0.36,18.16,18.16,15.08,0.06,0.06,0.06,0.07
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),,,,,,,,,,,,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,82.6,224.0,224.0,89.0,471.57,170.99,170.99,-60.28,0.06,0.14,0.14,0.06
    (1) ลำโพงขยายเสียง,74.4,217.9,217.9,83.9,"1,607.45",192.89,192.89,-61.52,0.05,0.14,0.14,0.05
    (2) ส่วนประกอบของลำโพงขยายเสียง,8.2,6.1,6.1,5.1,-18.36,-26.64,-26.64,-15.61,0.01,0.00,0.00,0.00
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,141.4,87.6,87.6,54.2,-4.80,-37.99,-37.99,-38.11,0.10,0.06,0.06,0.03
    (1) เตาอบไมโครเวฟ(พันเครื่อง),3.8,1.5,1.5,0.6,-55.77,-60.73,-60.73,-60.69,0.00,0.00,0.00,0.00
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,137.5,86.1,86.1,53.7,-1.64,-37.36,-37.36,-37.72,0.10,0.05,0.05,0.03
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,92.0,39.9,39.9,5.6,-11.89,-56.64,-56.64,-86.06,0.06,0.03,0.03,0.00
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),17.0,25.8,25.8,22.2,10.92,51.81,51.81,-13.80,0.01,0.02,0.02,0.01
     (2.3) เครื่องทำน้ำร้อน,7.5,7.0,7.0,11.1,4.98,-5.65,-5.65,57.66,0.01,0.00,0.00,0.01
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,21.1,13.5,13.5,14.8,62.22,-36.23,-36.23,9.96,0.01,0.01,0.01,0.01
   3.3.6 พัดลม,230.6,212.6,212.6,205.0,315.16,-7.80,-7.80,-3.59,0.16,0.13,0.13,0.13
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"1,899.3","1,583.8","1,583.8","1,601.5",29.07,-16.61,-16.61,1.12,1.33,1.00,1.00,1.01
    (1) ตู้เย็นใช้ในบ้านเรือน,"1,743.4","1,266.4","1,266.4","1,228.8",33.29,-27.36,-27.36,-2.97,1.22,0.80,0.80,0.78
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,44.3,41.1,41.1,71.6,17.82,-7.30,-7.30,74.33,0.03,0.03,0.03,0.05
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,111.5,276.3,276.3,301.1,-11.44,147.74,147.74,8.97,0.08,0.17,0.17,0.19
     (3.1) อีแวโพเรเตอร์,4.0,,,,-3.13,,,,0.00,,,
     (3.2) คอนเดนเซอร์,107.6,,,,-11.72,,,,0.08,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,,276.3,276.3,301.1,,,,8.97,,0.17,0.17,0.19
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"3,186.2","4,616.4","4,616.4","4,367.7",38.07,44.89,44.89,-5.39,2.23,2.92,2.92,2.76
    (1) แบบติดหน้าต่างหรือฝาผนัง,"2,535.0","3,934.4","3,934.4","3,854.2",100.26,55.20,55.20,-2.04,1.78,2.49,2.49,2.44
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,,0.0,0.0,,,,,,,0.00,0.00,
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,285.3,227.6,227.6,20.3,"1,945.20",-20.21,-20.21,-91.08,0.20,0.14,0.14,0.01
    (4) แบบแยกหน่วยทำความเย็น,242.7,1.7,1.7,12.9,-74.09,-99.29,-99.29,650.02,0.17,0.00,0.00,0.01
    (5) ส่วนประกอบของเครื่องปรับอากาศ,123.4,452.7,452.7,480.3,34.87,267.01,267.01,6.09,0.09,0.29,0.29,0.30
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,"1,405.0","1,344.8","1,344.8","1,270.1",3.83,-4.29,-4.29,-5.56,0.98,0.85,0.85,0.80
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,23.4,22.3,22.3,28.9,-38.45,-4.58,-4.58,29.52,0.02,0.01,0.01,0.02
   3.3.11 หลอดไฟฟ้า,11.0,12.9,12.9,8.5,-54.46,17.70,17.70,-34.40,0.01,0.01,0.01,0.01
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,"1,798.5","1,551.4","1,551.4","1,341.1",-5.64,-13.74,-13.74,-13.55,1.26,0.98,0.98,0.85
   3.3.13 เครื่องพักกระแสไฟฟ้า,725.5,664.1,664.1,589.1,5.18,-8.47,-8.47,-11.30,0.51,0.42,0.42,0.37
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,"1,584.3","3,490.2","3,490.2","4,718.5",44.53,120.29,120.29,35.20,1.11,2.21,2.21,2.98
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,459.3,380.3,380.3,346.7,15.59,-17.20,-17.20,-8.84,0.32,0.24,0.24,0.22
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,118.9,162.4,162.4,69.9,109.32,36.56,36.56,-56.97,0.08,0.10,0.10,0.04
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,899.2,"1,550.2","1,550.2",871.9,188.98,72.41,72.41,-43.76,0.63,0.98,0.98,0.55
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,39.0,72.6,72.6,68.8,-25.83,86.37,86.37,-5.23,0.03,0.05,0.05,0.04
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,"5,010.9","3,620.9","3,620.9","1,528.2",-8.22,-27.74,-27.74,-57.79,3.51,2.29,2.29,0.97
  3.4 เครื่องอิเล็กทรอนิกส์,"27,094.1","26,419.6","26,419.6","20,516.7",12.88,-2.49,-2.49,-22.34,18.98,16.73,16.73,12.97
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"4,701.6","7,142.3","7,142.3","7,380.5",0.37,51.91,51.91,3.34,3.29,4.52,4.52,4.67
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"4,399.9","6,909.2","6,909.2","7,025.4",-2.88,57.03,57.03,1.68,3.08,4.37,4.37,4.44
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,"2,149.2","3,902.3","3,902.3","3,678.8",65.28,81.57,81.57,-5.73,1.51,2.47,2.47,2.33
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,,"3,006.9","3,006.9","3,346.5",,,,11.29,,1.90,1.90,2.12
    (2) ส่วนประกอบคอมพิวเตอร์,267.0,186.1,186.1,253.7,123.31,-30.30,-30.30,36.27,0.19,0.12,0.12,0.16
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),34.6,46.9,46.9,101.5,1.39,35.69,35.69,116.25,0.02,0.03,0.03,0.06
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),0.0,0.0,0.0,0.0,-99.62,830.77,830.77,-80.17,0.00,0.00,0.00,0.00
   3.4.3 แผงวงจรไฟฟ้า,"16,348.1","12,871.6","12,871.6","7,352.3",16.07,-21.27,-21.27,-42.88,11.45,8.15,8.15,4.65
   3.4.4 วงจรพิมพ์,"1,172.9","1,226.1","1,226.1","1,060.8",-49.27,4.54,4.54,-13.48,0.82,0.78,0.78,0.67
   3.4.5 ตลับลูกปืน,370.6,346.1,346.1,373.6,41.00,-6.61,-6.61,7.95,0.26,0.22,0.22,0.24
   3.4.6 มอเตอร์และเครื่องกำเนิดไฟฟ้า,329.5,632.7,632.7,360.1,21.22,92.05,92.05,-43.09,0.23,0.40,0.40,0.23
   3.4.7 เครื่องโทรสาร โทรศัพท์ อุปกรณ์และส่วนประกอบ,"1,725.8","1,048.6","1,048.6","1,358.8",176.41,-39.24,-39.24,29.58,1.21,0.66,0.66,0.86
    (1) เครื่องโทรสาร,,0.0,0.0,0.1,,,,"3,050.00",,0.00,0.00,0.00
    (2) เครื่องโทรศัพท์และอุปกรณ์,"1,725.8","1,048.6","1,048.6","1,358.7",176.41,-39.24,-39.24,29.57,1.21,0.66,0.66,0.86
     (2.1) เครื่องรับโทรศัพท์และอุปกรณ์,364.6,418.0,418.0,446.1,-24.84,14.63,14.63,6.73,0.26,0.26,0.26,0.28
     (2.2) เครื่องตอบรับโทรศัพท์,,,,,,,,,,,,
    (3) ส่วนประกอบเครื่องโทรสาร และโทรศัพท์ ,"1,361.1",630.7,630.7,912.6,877.61,-53.67,-53.67,44.71,0.95,0.40,0.40,0.58
