สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
มาเลเซีย,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
   3.4.4 วงจรพิมพ์,"2,512.3","1,765.2","1,611.8","3,007.5",7.31,-29.74,-31.61,86.59,0.67,0.55,0.54,1.23
   3.4.5 ตลับลูกปืน,214.8,213.2,196.7,135.0,8.72,-0.75,-0.93,-31.38,0.06,0.07,0.07,0.06
   3.4.6 มอเตอร์และเครื่องกำเนิดไฟฟ้า,"4,229.0","1,615.9","1,553.1",749.4,-22.33,-61.79,-60.58,-51.75,1.13,0.50,0.52,0.31
   3.4.7 เครื่องโทรสาร โทรศัพท์ อุปกรณ์และส่วนประกอบ,440.1,457.8,354.8,"1,410.6",55.07,4.01,-5.11,297.61,0.12,0.14,0.12,0.58
    (1) เครื่องโทรสาร,0.4,1.1,1.1,0.7,-61.24,170.09,216.54,-33.48,0.00,0.00,0.00,0.00
    (2) เครื่องโทรศัพท์และอุปกรณ์,439.7,456.7,353.7,"1,409.9",55.49,3.86,-5.31,298.61,0.12,0.14,0.12,0.58
     (2.1) เครื่องรับโทรศัพท์และอุปกรณ์,99.9,79.3,68.7,73.2,7.69,-20.60,-29.53,6.49,0.03,0.02,0.02,0.03
     (2.2) เครื่องตอบรับโทรศัพท์,0.0,,,,,,,,0.00,,,
    (3) ส่วนประกอบเครื่องโทรสาร และโทรศัพท์ ,339.8,377.4,285.0,"1,336.7",78.82,11.06,3.25,369.07,0.09,0.12,0.10,0.55
   3.4.8 เครื่องส่งวิทยุ โทรเลข โทรศัพท์ โทรทัศน์,378.7,283.5,263.9,288.2,53.52,-25.14,-25.09,9.20,0.10,0.09,0.09,0.12
   3.4.9 อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด,"2,229.8",345.5,306.4,504.3,22.33,-84.50,-85.75,64.57,0.60,0.11,0.10,0.21
    (1) อุปกรณ์กึ่งตัวนำ(พันชิ้น),"1,963.9",117.5,98.6,384.4,27.36,-94.02,-94.83,289.72,0.53,0.04,0.03,0.16
    (2) ทรานซิสเตอร์(พันชิ้น),19.4,29.4,26.8,32.3,220.96,51.64,68.35,20.52,0.01,0.01,0.01,0.01
    (3) ไดโอด,20.2,20.0,17.4,20.7,48.00,-0.85,-5.48,19.40,0.01,0.01,0.01,0.01
    (4) อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด อื่น ๆ,226.4,178.6,163.6,66.8,-13.33,-21.10,-22.13,-59.17,0.06,0.06,0.06,0.03
   3.4.10 หม้อแปลงไฟฟ้าและส่วนประกอบ,"1,874.8","2,025.3","1,878.7","2,215.1",10.64,8.03,12.05,17.91,0.50,0.63,0.63,0.91
  3.5 เฟอร์นิเจอร์และชิ้นส่วน,"1,755.8","1,554.8","1,443.0",970.0,-5.93,-11.45,-10.35,-32.78,0.47,0.48,0.49,0.40
   3.5.1 เฟอร์นิเจอร์ไม้(พันชิ้น),121.5,112.0,106.8,48.9,-25.97,-7.81,-5.43,-54.20,0.03,0.03,0.04,0.02
   3.5.2 เฟอร์นิเจอร์โลหะ,36.3,36.3,34.5,51.7,-38.95,0.02,2.66,50.00,0.01,0.01,0.01,0.02
   3.5.3 ที่นอนหมอนฟูก,67.1,42.6,37.6,35.0,-23.18,-36.60,-41.65,-6.84,0.02,0.01,0.01,0.01
   3.5.4 เฟอร์นิเจอร์อื่น ๆ,117.6,133.7,120.3,129.3,-31.53,13.74,16.34,7.49,0.03,0.04,0.04,0.05
   3.5.5 ชิ้นส่วนเฟอร์นิเจอร์,"1,413.3","1,230.2","1,143.9",705.0,2.14,-12.95,-11.69,-38.36,0.38,0.38,0.39,0.29
  3.6 ไม้และผลิตภัณฑ์ไม้,"2,536.5","2,252.6","2,059.4","3,081.4",-20.37,-11.19,-13.25,49.63,0.68,0.70,0.69,1.26
   3.6.1 ไม้แปรรูป(ลบ.เมตร),165.7,104.4,91.8,149.3,-5.11,-36.99,-41.39,62.59,0.04,0.03,0.03,0.06
   3.6.2 แผ่นไม้วีเนียร์,0.0,0.0,0.0,0.2,-64.97,627.27,627.27,509.25,0.00,0.00,0.00,0.00
   3.6.3 ไม้อัด,"1,866.1","1,693.7","1,561.4","1,956.1",-26.13,-9.24,-10.54,25.28,0.50,0.53,0.53,0.80
   3.6.4 ไฟเบอร์บอร์ด,340.3,351.8,311.6,918.8,5.79,3.37,-2.66,194.82,0.09,0.11,0.10,0.38
   3.6.5 เครื่องใช้ทำด้วยไม้,7.8,7.9,6.7,9.3,-29.31,0.98,-11.17,38.39,0.00,0.00,0.00,0.00
   3.6.6 อุปกรณ์ก่อสร้างทำด้วยไม้,123.4,64.2,58.2,38.5,0.72,-47.96,-48.96,-33.84,0.03,0.02,0.02,0.02
   3.6.7 กรอบรูปไม้,0.2,2.1,2.1,0.3,-73.09,999.22,"1,238.79",-85.57,0.00,0.00,0.00,0.00
   3.6.8 รูปแกะสลัก และเครื่องประดับทำด้วยไม้,13.2,4.3,4.3,3.0,0.79,-67.11,-66.83,-30.14,0.00,0.00,0.00,0.00
   3.6.9 ไม้และผลิตภัณฑ์ไม้อื่น ๆ,19.8,24.2,23.3,5.9,28.00,22.13,36.21,-74.47,0.01,0.01,0.01,0.00
  3.7 เหล็ก เหล็กกล้าและผลิตภัณฑ์,"11,846.6","8,526.0","7,962.6","5,572.4",7.63,-28.03,-27.96,-30.02,3.17,2.66,2.68,2.29
   3.7.1 เหล็กและเหล็กกล้า,"3,908.4","2,393.5","2,278.8","1,378.9",31.66,-38.76,-37.41,-39.49,1.05,0.75,0.77,0.57
    (1) ผลิตภัณฑ์แผ่นรีด,"1,278.1",260.7,239.2,429.3,247.35,-79.60,-80.74,79.50,0.34,0.08,0.08,0.18
    (2) มุม รูปทรงและหน้าตัด,"2,066.1","1,633.1","1,572.6",500.7,4.00,-20.96,-15.90,-68.16,0.55,0.51,0.53,0.21
    (3) เหล็กและเหล็กกล้าอื่น ๆ,564.3,499.7,467.0,448.8,-8.09,-11.43,-11.70,-3.88,0.15,0.16,0.16,0.18
   3.7.2 ผลิตภัณฑ์เหล็กและเหล็กกล้า,"7,938.2","6,132.5","5,683.8","4,193.6",-1.25,-22.75,-23.32,-26.22,2.12,1.91,1.92,1.72
    (1) ท่อเหล็ก,721.1,258.3,240.9,192.5,30.46,-64.18,-65.11,-20.13,0.19,0.08,0.08,0.08
    (2) ข้อต่อท่อเหล็ก,241.2,187.5,175.5,183.2,-3.94,-22.29,-23.71,4.42,0.06,0.06,0.06,0.08
    (3) โครงก่อสร้างทำด้วยเหล็ก,155.1,89.0,86.6,34.5,-62.60,-42.59,-39.87,-60.20,0.04,0.03,0.03,0.01
    (4) ตะปู ตะปูควงสลักเกลียว,749.6,684.8,641.6,462.1,-2.51,-8.65,-6.51,-27.97,0.20,0.21,0.22,0.19
    (5) ลวดเกลียว ลวดเคเบิ้ล ลวดสลิง,143.4,150.2,137.0,80.4,10.28,4.75,-1.86,-41.31,0.04,0.05,0.05,0.03
    (6) ผลิตภัณฑ์เหล็กและเหล็กกล้าอื่นๆ,"5,927.7","4,762.7","4,402.2","3,240.9",0.12,-19.65,-20.28,-26.38,1.59,1.48,1.48,1.33
  3.8 ผลิตภัณฑ์อลูมิเนียม,"1,305.9",790.6,714.7,"1,037.5",-51.80,-39.46,-40.26,45.15,0.35,0.25,0.24,0.43
   3.8.1 โครงก่อสร้างและส่วนประกอบ,36.0,52.2,49.9,15.9,-53.82,45.19,90.64,-68.20,0.01,0.02,0.02,0.01
   3.8.2 ผลิตภัณฑ์อลูมิเนียมที่ใช้ในอุตสาหกรรม,844.9,500.4,444.5,318.4,-62.51,-40.78,-42.27,-28.37,0.23,0.16,0.15,0.13
   3.8.3 ของอื่นๆที่ทำด้วยอลูมิเนียม,425.0,238.0,220.4,703.2,12.63,-44.00,-44.97,219.08,0.11,0.07,0.07,0.29
  3.9 ก๊อก วาวล์และส่วนประกอบ,805.8,687.9,644.1,587.0,2.30,-14.62,-14.38,-8.86,0.22,0.21,0.22,0.24
  3.10 เม็ดพลาสติก,"13,301.4","10,091.5","9,362.2","8,224.8",16.51,-24.13,-24.48,-12.15,3.56,3.14,3.15,3.38
   3.10.1 เอทิลีน,"4,707.8","2,982.7","2,782.0","2,446.2",39.53,-36.64,-37.22,-12.07,1.26,0.93,0.94,1.00
   3.10.2 โพรพิลีน,"1,285.4","1,006.7",932.1,841.5,-13.91,-21.68,-18.19,-9.72,0.34,0.31,0.31,0.35
   3.10.3 สไตรีน,499.7,359.2,332.2,262.6,-8.70,-28.11,-27.85,-20.96,0.13,0.11,0.11,0.11
   3.10.4 ไวนิลคลอไรด์,"1,659.8","1,222.8","1,149.9",863.0,34.82,-26.33,-25.01,-24.96,0.44,0.38,0.39,0.35
   3.10.5 อะคริลิกโพลิเมอร์,945.3,900.7,834.6,613.7,22.32,-4.72,-2.78,-26.46,0.25,0.28,0.28,0.25
   3.10.6 โพลิอะซิทัล,"2,875.8","2,264.2","2,079.2","2,129.8",5.02,-21.27,-23.89,2.43,0.77,0.71,0.70,0.87
   3.10.7 โพลิอะไมด์,323.1,301.1,278.3,263.9,-1.42,-6.80,-8.48,-5.19,0.09,0.09,0.09,0.11
   3.10.8 อะมิโนเรซิน,304.0,252.7,231.9,160.9,10.91,-16.88,-17.28,-30.60,0.08,0.08,0.08,0.07
   3.10.9 เม็ดพลาสติกอื่นๆ,700.6,801.5,741.9,643.4,6.41,14.39,12.80,-13.29,0.19,0.25,0.25,0.26
  3.11 ผลิตภัณฑ์พลาสติก,"6,409.3","5,773.6","5,378.6","4,165.6",1.44,-9.92,-9.15,-22.55,1.72,1.80,1.81,1.71
   3.11.1 ถุงและกระสอบพลาสติก,278.3,302.1,277.0,247.8,21.52,8.56,8.78,-10.56,0.07,0.09,0.09,0.10
   3.11.2 แผ่นฟิล์ม ฟอยล์และแถบ,"2,907.9","2,538.2","2,360.3","1,818.7",-0.85,-12.71,-11.82,-22.95,0.78,0.79,0.80,0.75
   3.11.3 เครื่องใช้สำนักงานทำด้วยพลาสติก,12.6,11.7,11.2,4.2,-17.10,-7.49,-2.22,-62.15,0.00,0.00,0.00,0.00
   3.11.4 เครื่องแต่งกายและของที่ใช้ประกอบกับเครื่องแต่งกาย,15.7,13.9,12.2,18.5,40.19,-11.57,-17.48,52.36,0.00,0.00,0.00,0.01
   3.11.5 กล่องหีบที่ทำด้วยพลาสติก,445.1,440.7,404.0,384.6,-15.10,-1.00,-2.36,-4.81,0.12,0.14,0.14,0.16
   3.11.6 หลอดและท่อพลาสติก,98.2,79.4,73.4,58.2,-5.79,-19.19,-19.65,-20.72,0.03,0.02,0.02,0.02
   3.11.7 พลาสติกปูพื้นและผนัง,79.7,71.4,67.5,69.0,6.14,-10.43,-12.44,2.31,0.02,0.02,0.02,0.03
   3.11.8 ผลิตภัณฑ์พลาสติกอื่นๆ,"2,571.6","2,316.2","2,173.0","1,564.6",5.99,-9.93,-8.72,-28.00,0.69,0.72,0.73,0.64
  3.12 เคมีภัณฑ์,"15,355.7","14,387.6","13,058.2","8,990.8",9.77,-6.30,-1.04,-31.15,4.11,4.48,4.40,3.69
   3.12.1 เคมีภัณฑ์อนินทรีย์,"2,001.1","1,720.2","1,611.7","1,330.0",6.64,-14.04,-13.67,-17.48,0.54,0.54,0.54,0.55
    (1) คาร์บอน,410.7,459.1,431.0,282.3,55.24,11.79,11.88,-34.51,0.11,0.14,0.15,0.12
    (2) กรดอนินทรีย์อื่นๆ,221.1,197.7,184.5,125.0,6.40,-10.60,-9.72,-32.26,0.06,0.06,0.06,0.05
    (3) เคมีภัณฑ์อนินทรีย์อื่นๆ,"1,369.4","1,063.4",996.2,922.8,-2.48,-22.34,-22.01,-7.37,0.37,0.33,0.34,0.38
   3.12.2 เคมีภัณฑ์อินทรีย์,"10,123.2","8,548.1","7,785.1","3,398.1",7.90,-15.56,-7.21,-56.35,2.71,2.66,2.62,1.39
    (1) อะไซคลิกไฮโดรคาร์บอน,"1,129.6",524.5,486.3,366.4,-10.30,-53.57,-41.09,-24.65,0.30,0.16,0.16,0.15
    (2) ไซคลิกไฮโดรคาร์บอน,683.9,"1,511.7","1,389.2",384.3,-39.73,121.04,130.88,-72.33,0.18,0.47,0.47,0.16
    (3) กรดเทเรฟทาลิก,895.9,540.1,529.0,200.5,63.93,-39.71,-36.70,-62.10,0.24,0.17,0.18,0.08
    (4) กรดกลูตามิกและโมโนโซเดียมกลูตาเมต,,0.0,0.0,,,,,,,0.00,0.00,
    (5) สารประกอบเฮดเทอโรไซคลิก,20.5,26.7,26.6,10.8,42.82,30.08,31.18,-59.48,0.01,0.01,0.01,0.00
    (6) ไลซีนและเอสเทอร์ของไลซีน,23.3,7.2,7.2,,22.22,-69.08,-64.99,,0.01,0.00,0.00,
    (7) ปฏิชีวนะ,15.3,10.5,10.2,6.1,-10.36,-31.64,-30.74,-40.11,0.00,0.00,0.00,0.00
    (8) เคมีภัณฑ์อินทรีย์อื่นๆ,"7,354.8","5,927.5","5,336.7","2,430.0",15.09,-19.41,-12.10,-54.47,1.97,1.85,1.80,1.00
   3.12.3 ปุ๋ย,58.2,151.4,129.4,57.0,114.41,160.18,129.06,-55.98,0.02,0.05,0.04,0.02
    (1) ปุ๋ยเคมีที่มีธาตุไนโตรเเจน ฟอสฟอรัสและโปรตัสเซียม สองหรือสามชนิดผสมกัน ,2.1,13.9,10.2,10.0,-22.12,551.98,558.16,-1.99,0.00,0.00,0.00,0.00
    (2) ปุ๋ยเคมีที่มีธาตุไนโตรเจน,47.5,130.2,112.2,40.2,727.55,174.18,140.05,-64.19,0.01,0.04,0.04,0.02
    (3) ปุ๋ยอื่นๆ,8.6,7.3,6.9,6.7,-54.05,-14.97,-15.25,-2.68,0.00,0.00,0.00,0.00
   3.12.4 สีทาและวาร์นิช และวัตถุแต่งสีอื่นๆ,746.0,731.3,678.7,648.9,39.57,-1.97,1.27,-4.39,0.20,0.23,0.23,0.27
    (1) สีทาและวาร์นิช,387.9,392.5,364.6,335.9,48.04,1.20,3.05,-7.88,0.10,0.12,0.12,0.14
    (2) หมึกพิมพ์ หมึกเขียนหรือหมึกวาดภาพ,62.6,118.2,112.7,119.2,-15.12,88.87,129.19,5.79,0.02,0.04,0.04,0.05
    (3) สีสำหรับงานวาด,0.8,1.3,1.2,1.6,4.88,55.17,133.23,34.56,0.00,0.00,0.00,0.00
    (4) สารสีและวัตถุแต่งสีอื่นๆ,294.7,219.3,200.2,192.1,48.89,-25.60,-24.94,-4.01,0.08,0.07,0.07,0.08
   3.12.5 สารสกัดใช้ในการฟอกหนังและย้อมสี,433.8,379.9,351.3,252.7,-9.10,-12.42,-14.24,-28.06,0.12,0.12,0.12,0.10
   3.12.6 สารแอลบูมินอยด์,70.8,70.0,66.0,59.0,40.95,-1.26,6.71,-10.54,0.02,0.02,0.02,0.02
    (1) กาวปรุงแต่งและสารยึดติดอื่นๆ,60.1,60.0,56.8,51.3,50.27,-0.17,10.35,-9.52,0.02,0.02,0.02,0.02
    (2) สารแอลบูมินอยด์อื่นๆ,10.7,9.9,9.2,7.7,4.56,-7.34,-11.34,-16.81,0.00,0.00,0.00,0.00
   3.12.7 เคมีภัณฑ์เบ็ดเตล็ด,"1,922.5","2,786.6","2,436.1","3,245.1",17.12,44.95,39.98,33.21,0.51,0.87,0.82,1.33
    (1) สารฆ่าแมลง,683.1,856.9,806.0,881.1,1.36,25.45,27.71,9.31,0.18,0.27,0.27,0.36
    (2) สารที่ใช้เป็นตัวเร่งสำหรับยางและพลาสติก,101.6,112.3,103.9,91.0,-5.64,10.49,7.00,-12.40,0.03,0.03,0.04,0.04
    (3) เคมีภัณฑ์เบ็ดเตล็ดอื่นๆ,"1,137.8","1,817.4","1,526.2","2,273.0",32.32,59.73,50.80,48.93,0.30,0.57,0.51,0.93
  3.13 ดอกไม้ ใบไม้ และต้นไม้ประดิษฐ์,0.4,0.9,0.6,0.2,-71.30,119.49,53.36,-64.86,0.00,0.00,0.00,0.00
  3.14 รองเท้าและชิ้นส่วน,178.5,227.7,204.9,228.3,8.91,27.57,21.97,11.43,0.05,0.07,0.07,0.09
   3.14.1 รองเท้ากีฬา(พันคู่),16.3,17.9,17.2,8.1,53.98,9.46,7.90,-52.73,0.00,0.01,0.01,0.00
   3.14.2 รองเท้าแตะ,51.9,43.0,42.1,26.7,-0.17,-17.21,-16.56,-36.47,0.01,0.01,0.01,0.01
   3.14.3 รองเท้าหนัง(พันคู่),38.5,29.1,25.9,11.2,43.75,-24.47,-26.96,-56.81,0.01,0.01,0.01,0.00
   3.14.4 รองเท้าอื่นๆ(พันคู่),70.6,136.0,118.0,180.6,-2.39,92.82,81.29,52.99,0.02,0.04,0.04,0.07
   3.14.5 ส่วนประกอบของรองเท้า,1.1,1.7,1.7,1.7,-47.47,46.88,58.48,-0.78,0.00,0.00,0.00,0.00
  3.15 เครื่องใช้สำหรับเดินทาง,99.9,113.6,105.3,46.3,-39.65,13.74,14.00,-56.05,0.03,0.04,0.04,0.02
   3.15.1 กระเป๋าเดินทาง(พันชิ้น),24.0,19.1,18.6,9.5,-72.17,-20.33,-20.81,-48.85,0.01,0.01,0.01,0.00
   3.15.2 กระเป๋าถือ(พันชิ้น),37.3,55.5,52.2,16.3,42.78,48.73,49.86,-68.84,0.01,0.02,0.02,0.01
   3.15.3 กระเป๋าใส่เศษสตางค์,5.4,9.8,7.0,6.1,-48.41,81.48,32.29,-12.06,0.00,0.00,0.00,0.00
   3.15.4 เครื่องเดินทางอื่น ๆ,33.2,29.3,27.5,14.4,-22.38,-11.93,-4.32,-47.82,0.01,0.01,0.01,0.01
  3.16 หนังและผลิตภัณฑ์หนังฟอกและหนังอัด,225.1,171.3,162.2,118.4,7.27,-23.89,-23.83,-26.97,0.06,0.05,0.05,0.05
   3.16.1 หนังโคกระบือฟอก,22.6,6.8,6.4,0.8,45.31,-70.08,-70.11,-86.82,0.01,0.00,0.00,0.00
   3.16.2 ของเล่นสำหรับสัตว์เลี้ยง,0.0,0.3,0.3,,-99.90,"58,240.00","58,240.00",,0.00,0.00,0.00,
   3.16.3 ถุงมือหนัง(พันคู่),0.1,0.3,0.3,0.4,-92.30,322.39,280.82,46.40,0.00,0.00,0.00,0.00
   3.16.4 เครื่องแต่งกายและเข็มขัด,4.7,4.4,4.3,1.3,420.83,-7.40,-1.23,-69.27,0.00,0.00,0.00,0.00
   3.16.5 หนังและผลิตภัณฑ์หนังอื่น ๆ,197.7,159.6,150.9,115.8,3.03,-19.29,-19.36,-23.24,0.05,0.05,0.05,0.05
  3.17 ผลิตภัณฑ์ยาง,"13,117.6","11,939.7","11,101.3","9,579.0",5.37,-8.98,-8.13,-13.71,3.51,3.72,3.74,3.93
   (1)  ยางยานพาหนะ,"7,495.6","6,282.3","5,817.1","5,014.6",3.51,-16.19,-16.11,-13.80,2.01,1.96,1.96,2.06
   (2)  ยางรัดของ,58.8,61.5,56.7,60.7,6.84,4.48,2.55,7.01,0.02,0.02,0.02,0.02
   (3)  ถุงมือยาง(พันคู่),636.7,603.3,570.6,969.9,-5.99,-5.25,-3.98,69.97,0.17,0.19,0.19,0.40
   (4)  หลอดและท่อ,454.5,354.3,330.8,208.6,3.02,-22.06,-20.78,-36.95,0.12,0.11,0.11,0.09
   (5)  สายพานลำเลียงและส่งกำลัง,237.2,185.9,172.2,139.4,-4.78,-21.63,-22.51,-19.05,0.06,0.06,0.06,0.06
   (6)  ผลิตภัณฑ์ยางที่ใช้ทางเภสัชกรรม,282.8,270.9,245.3,237.7,-34.19,-4.20,-10.36,-3.10,0.08,0.08,0.08,0.10
   (7)  ยางวัลแคไนซ์  ,151.6,94.9,86.1,89.1,-19.66,-37.37,-39.29,3.45,0.04,0.03,0.03,0.04
   (8) ยางผสม(คอมพาวนด์),49.0,160.5,145.1,145.7,6.24,227.89,226.63,0.45,0.01,0.05,0.05,0.06
   (9) ผลิตภัณฑ์ยางอื่น ๆ,"3,751.4","3,926.1","3,677.4","2,713.4",20.23,4.66,8.14,-26.21,1.00,1.22,1.24,1.11
  3.18 ผลิตภัณฑ์ปอ,,2.9,1.7,14.5,,,,748.43,,0.00,0.00,0.01
   (1)  กระสอบ,,2.9,1.7,14.5,,,,748.43,,0.00,0.00,0.01
   (2)  ด้ายและเชือก,,,,,,,,,,,,
   (3)  ผ้าผืนกระสอบ,,,,,,,,,,,,
  3.19 ผลิตภัณฑ์เซรามิก,525.2,656.8,603.1,444.2,15.18,25.07,27.80,-26.34,0.14,0.20,0.20,0.18
   (1)  กระเบื้องปูพื้น ปิดผนังและโมเสก(พันตรม.),150.5,124.6,117.5,88.8,3.92,-17.23,-18.60,-24.42,0.04,0.04,0.04,0.04
   (2)  เครื่องสุขภัณฑ์,92.0,78.2,70.8,50.0,-12.31,-14.99,-12.87,-29.43,0.02,0.02,0.02,0.02
   (3)  ลูกถ้วยไฟฟ้า,39.9,43.7,39.4,64.9,28.47,9.42,7.43,64.68,0.01,0.01,0.01,0.03
   (4)  ของชำร่วยและเครื่องประดับ,0.8,0.5,0.5,0.2,55.78,-36.20,-32.15,-62.45,0.00,0.00,0.00,0.00
   (5)  ผลิตภัณฑ์เซรามิกอื่น ๆ,242.1,409.9,374.8,240.3,38.54,69.35,79.48,-35.89,0.06,0.13,0.13,0.10
  3.20 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว และของใช้ในบ้านเรือน,357.4,306.1,283.7,207.1,-5.56,-14.35,-13.30,-27.00,0.10,0.10,0.10,0.08
   3.20.1 ถ้วยชามทำด้วยเซรามิก,51.0,15.4,13.6,12.1,15.60,-69.81,-71.97,-10.81,0.01,0.00,0.00,0.00
   3.20.2 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยพลาสติก,70.3,99.4,94.1,46.6,-7.31,41.49,43.75,-50.45,0.02,0.03,0.03,0.02
   3.20.3 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยเหล็ก เหล็กกล้า,131.9,104.1,97.4,54.8,-5.40,-21.11,-18.42,-43.71,0.04,0.03,0.03,0.02
   3.20.4 เครื่องแก้วใช้บนโต๊ะอาหาร ในครัว,41.6,33.4,29.7,19.7,4.66,-19.62,-24.04,-33.82,0.01,0.01,0.01,0.01
   3.20.5 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยโลหะมีค่า,14.5,11.2,10.1,11.5,152.38,-22.62,-26.61,13.40,0.00,0.00,0.00,0.00
   3.20.6 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยอลูมิเนียม,45.4,41.3,37.6,61.0,-35.67,-9.16,-2.09,62.49,0.01,0.01,0.01,0.03
   3.20.7 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว หรือของใช้ตามบ้านเรือน ทำด้วยทองแดง,2.7,1.4,1.2,1.3,-8.25,-50.67,-53.18,9.18,0.00,0.00,0.00,0.00
  3.21 ยานพาหนะ อุปกรณ์และส่วนประกอบ,"53,669.0","47,936.7","45,157.2","27,792.8",10.36,-10.68,-8.42,-38.45,14.37,14.93,15.21,11.41
   3.21.1 รถยนต์ อุปกรณ์และส่วนประกอบ,"43,242.1","39,408.7","37,198.8","22,056.0",10.57,-8.87,-6.44,-40.71,11.57,12.28,12.53,9.05
    (1) รถยนต์นั่ง,"4,516.6","4,484.6","4,473.2","1,747.6",74.32,-0.71,-0.22,-60.93,1.21,1.40,1.51,0.72
    (2) รถแวน(พันคัน),,,,,,,,,,,,
    (3) รถปิคอัพ รถบัสและรถบรรทุก(พันคัน),"10,932.0","10,368.2","9,935.3","4,031.8",6.75,-5.16,1.05,-59.42,2.93,3.23,3.35,1.65
    (4) ส่วนประกอบและอุปกรณ์รถยนต์,"27,793.6","24,555.8","22,790.3","16,276.6",5.77,-11.65,-10.43,-28.58,7.44,7.65,7.68,6.68
     (4.1) ชิ้นส่วนครบชุดรถยนต์นั่ง,17.1,0.0,0.0,3.3,-85.14,-99.91,-99.91,"20,318.13",0.00,0.00,0.00,0.00
     (4.2) ชิ้นส่วนครบชุดรถแวน,,,,,,,,,,,,
     (4.3) ชิ้นส่วนครบชุดรถปิกอัพ รถบัสและรถบรรทุก,,17.6,17.6,0.7,,,,-96.09,,0.01,0.01,0.00
     (4.4) ชุดสายไฟรถยนต์,451.7,452.6,416.6,311.3,28.45,0.21,2.68,-25.28,0.12,0.14,0.14,0.13
     (4.5) ส่วนประกอบและอุปกรณ์อื่น ๆ,"27,324.8","24,085.6","22,356.1","15,961.3",5.87,-11.85,-10.65,-28.60,7.31,7.50,7.53,6.55
   3.21.2 รถจักรยานยนต์และส่วนประกอบ,"1,422.7","1,563.1","1,459.5","1,211.9",-34.59,9.87,15.32,-16.97,0.38,0.49,0.49,0.50
    (1) รถจักรยานยนต์(พันคัน),741.9,750.8,718.1,496.3,-48.48,1.20,4.84,-30.88,0.20,0.23,0.24,0.20
    (2) ส่วนประกอบรถจักรยานยนต์,680.8,812.3,741.4,715.6,-7.40,19.31,27.68,-3.49,0.18,0.25,0.25,0.29
     (2.1) ชิ้นส่วนครบชุดสมบูรณ์,6.0,46.0,46.0,33.2,-39.31,660.44,"294,761.54",-27.74,0.00,0.01,0.02,0.01
     (2.2) ส่วนประกอบรถจักรยานยนต์อื่น ๆ,674.8,766.3,695.4,682.3,-6.96,13.56,19.76,-1.88,0.18,0.24,0.23,0.28
   3.21.3 รถจักรยานและส่วนประกอบ,59.0,67.5,61.0,49.1,-56.14,14.46,19.84,-19.56,0.02,0.02,0.02,0.02
    (1) รถจักรยาน(พันคัน),1.2,0.7,0.7,4.4,-89.65,-43.63,-42.60,549.61,0.00,0.00,0.00,0.00
    (2) ส่วนประกอบรถจักรยาน,57.8,66.8,60.4,44.7,-52.88,15.70,21.31,-25.90,0.02,0.02,0.02,0.02
   3.21.4 เครื่องยนต์สันดาปภายในแบบลูกสูบและส่วนประกอบ,"7,234.1","5,261.5","4,882.7","3,534.2",21.37,-27.27,-26.33,-27.62,1.94,1.64,1.65,1.45
   3.21.5 เครื่องอุปกรณ์ไฟฟ้าสำหรับจุดระเบิดเครื่องยนต์ และส่วนประกอบ,"1,073.2","1,066.9",995.3,787.6,31.03,-0.59,2.01,-20.87,0.29,0.33,0.34,0.32
   3.21.6 ยานพาหนะอื่น ๆ และส่วนประกอบ,637.9,569.0,559.8,154.0,47.26,-10.80,-11.10,-72.48,0.17,0.18,0.19,0.06
  3.22 ของเล่น,29.7,54.4,49.1,56.4,-82.26,82.86,77.68,14.67,0.01,0.02,0.02,0.02
   3.22.1 ของเล่นที่มีล้อ,0.1,0.0,0.0,0.0,552.87,-72.01,-71.43,13.92,0.00,0.00,0.00,0.00
   3.22.2 ตุ๊กตารูปคนและสัตว์,2.3,2.4,2.4,3.9,-32.11,3.21,16.94,62.66,0.00,0.00,0.00,0.00
   3.22.3 ของเล่นอื่น ๆ,27.3,51.9,46.8,52.5,-83.34,89.96,82.82,12.23,0.01,0.02,0.02,0.02
  3.23 เครื่องกีฬาและเครื่องเล่มเกม,84.8,69.9,65.8,48.9,-15.85,-17.59,-17.79,-25.75,0.02,0.02,0.02,0.02
   3.23.1 เครื่องกีฬาและเครื่องเล่นเกมสำหรับเล่นในห้อง (บิลเลียด วิดีโอเกม ไพ่ ฯลฯ),0.1,1.2,1.2,4.5,-98.95,"1,173.10","1,173.10",271.74,0.00,0.00,0.00,0.00
   3.23.2 เครื่องกีฬาสำหรับเล่นกลางแจ้ง (สกี แบดมินตัน กอล์ฟ  เทนนิส ฯลฯ),57.3,46.3,42.5,23.9,-15.28,-19.11,-20.02,-43.77,0.02,0.01,0.01,0.01
