สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
เมียนม่า,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
สินค้า,2559,2560,2560,2561,2559,2560,2560,2561,2559,2560,2560,2561
,,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.),,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.),,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.)
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,,"1,606.5","1,606.5","1,413.6",,,,-12.01,,1.10,1.10,0.95
    (2) ส่วนประกอบคอมพิวเตอร์,70.2,108.5,108.5,82.8,109.62,54.48,54.48,-23.65,0.05,0.07,0.07,0.06
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),20.0,23.3,23.3,33.1,17.14,16.74,16.74,41.88,0.01,0.02,0.02,0.02
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),4.9,3.4,3.4,1.3,"1,237.14",-30.58,-30.58,-62.09,0.00,0.00,0.00,0.00
   3.4.3 แผงวงจรไฟฟ้า,71.3,57.1,57.1,33.4,161.82,-19.84,-19.84,-41.45,0.05,0.04,0.04,0.02
   3.4.4 วงจรพิมพ์,0.6,0.1,0.1,0.1,555.03,-80.78,-80.78,15.90,0.00,0.00,0.00,0.00
   3.4.5 ตลับลูกปืน,60.4,59.7,59.7,110.4,45.52,-1.18,-1.18,85.10,0.04,0.04,0.04,0.07
   3.4.6 มอเตอร์และเครื่องกำเนิดไฟฟ้า,115.9,157.3,157.3,98.5,-40.07,35.78,35.78,-37.37,0.08,0.11,0.11,0.07
   3.4.7 เครื่องโทรสาร โทรศัพท์ อุปกรณ์และส่วนประกอบ,"4,857.0","2,095.5","2,095.5","2,452.7",-4.91,-56.86,-56.86,17.05,3.31,1.43,1.43,1.66
    (1) เครื่องโทรสาร,1.5,0.7,0.7,,-56.22,-52.65,-52.65,,0.00,0.00,0.00,
    (2) เครื่องโทรศัพท์และอุปกรณ์,"4,855.5","2,094.8","2,094.8","2,452.7",-4.87,-56.86,-56.86,17.09,3.31,1.43,1.43,1.66
     (2.1) เครื่องรับโทรศัพท์และอุปกรณ์,"4,737.3","1,992.3","1,992.3","2,357.3",-4.47,-57.94,-57.94,18.32,3.23,1.36,1.36,1.59
     (2.2) เครื่องตอบรับโทรศัพท์,0.1,0.2,0.2,0.3,-95.94,238.83,238.83,98.97,0.00,0.00,0.00,0.00
    (3) ส่วนประกอบเครื่องโทรสาร และโทรศัพท์ ,118.1,102.3,102.3,95.0,-18.02,-13.36,-13.36,-7.10,0.08,0.07,0.07,0.06
   3.4.8 เครื่องส่งวิทยุ โทรเลข โทรศัพท์ โทรทัศน์,24.3,4.2,4.2,15.3,-5.66,-82.69,-82.69,262.78,0.02,0.00,0.00,0.01
   3.4.9 อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด,7.2,1.6,1.6,2.5,-19.72,-78.34,-78.34,61.26,0.00,0.00,0.00,0.00
    (1) อุปกรณ์กึ่งตัวนำ(พันชิ้น),5.9,1.1,1.1,2.4,-12.28,-80.97,-80.97,115.00,0.00,0.00,0.00,0.00
    (2) ทรานซิสเตอร์(พันชิ้น),0.0,0.1,0.1,0.1,-99.63,"3,954.55","3,954.55",-41.82,0.00,0.00,0.00,0.00
    (3) ไดโอด,0.1,0.0,0.0,0.1,-71.28,-67.82,-67.82,52.69,0.00,0.00,0.00,0.00
    (4) อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด อื่น ๆ,1.2,0.3,0.3,0.0,-6.04,-73.85,-73.85,-98.11,0.00,0.00,0.00,0.00
   3.4.10 หม้อแปลงไฟฟ้าและส่วนประกอบ,224.9,253.5,253.5,211.7,-39.59,12.71,12.71,-16.51,0.15,0.17,0.17,0.14
  3.5 เฟอร์นิเจอร์และชิ้นส่วน,575.5,592.9,592.9,661.5,10.88,3.02,3.02,11.57,0.39,0.41,0.41,0.45
   3.5.1 เฟอร์นิเจอร์ไม้(พันชิ้น),96.0,115.2,115.2,125.2,-1.01,20.04,20.04,8.66,0.07,0.08,0.08,0.08
   3.5.2 เฟอร์นิเจอร์โลหะ,196.3,208.1,208.1,205.5,7.98,6.04,6.04,-1.26,0.13,0.14,0.14,0.14
   3.5.3 ที่นอนหมอนฟูก,163.8,137.1,137.1,133.3,31.26,-16.27,-16.27,-2.79,0.11,0.09,0.09,0.09
   3.5.4 เฟอร์นิเจอร์อื่น ๆ,80.4,121.9,121.9,184.8,8.50,51.56,51.56,51.56,0.05,0.08,0.08,0.12
   3.5.5 ชิ้นส่วนเฟอร์นิเจอร์,39.1,10.6,10.6,12.8,-5.65,-72.96,-72.96,20.76,0.03,0.01,0.01,0.01
  3.6 ไม้และผลิตภัณฑ์ไม้,319.5,261.4,261.4,266.1,-7.12,-18.16,-18.16,1.80,0.22,0.18,0.18,0.18
   3.6.1 ไม้แปรรูป(ลบ.เมตร),,0.0,0.0,,,,,,,0.00,0.00,
   3.6.2 แผ่นไม้วีเนียร์,25.9,20.1,20.1,5.6,55.52,-22.28,-22.28,-72.34,0.02,0.01,0.01,0.00
   3.6.3 ไม้อัด,31.5,123.1,123.1,118.2,-28.71,291.03,291.03,-3.94,0.02,0.08,0.08,0.08
   3.6.4 ไฟเบอร์บอร์ด,70.5,55.0,55.0,77.7,-18.80,-22.00,-22.00,41.19,0.05,0.04,0.04,0.05
   3.6.5 เครื่องใช้ทำด้วยไม้,3.2,6.2,6.2,3.2,-55.19,95.56,95.56,-49.12,0.00,0.00,0.00,0.00
   3.6.6 อุปกรณ์ก่อสร้างทำด้วยไม้,67.7,39.9,39.9,31.1,62.43,-41.10,-41.10,-21.96,0.05,0.03,0.03,0.02
   3.6.7 กรอบรูปไม้,3.1,1.8,1.8,1.5,544.84,-42.23,-42.23,-15.75,0.00,0.00,0.00,0.00
   3.6.8 รูปแกะสลัก และเครื่องประดับทำด้วยไม้,3.7,3.1,3.1,0.4,296.70,-16.76,-16.76,-88.24,0.00,0.00,0.00,0.00
   3.6.9 ไม้และผลิตภัณฑ์ไม้อื่น ๆ,113.8,12.2,12.2,28.5,-22.09,-89.29,-89.29,133.80,0.08,0.01,0.01,0.02
  3.7 เหล็ก เหล็กกล้าและผลิตภัณฑ์,"5,854.0","7,962.8","7,962.8","7,580.3",-2.87,36.02,36.02,-4.80,3.99,5.45,5.45,5.12
   3.7.1 เหล็กและเหล็กกล้า,"1,529.7","1,886.8","1,886.8","2,375.2",-6.48,23.35,23.35,25.89,1.04,1.29,1.29,1.60
    (1) ผลิตภัณฑ์แผ่นรีด,642.3,742.2,742.2,951.0,1.61,15.56,15.56,28.13,0.44,0.51,0.51,0.64
    (2) มุม รูปทรงและหน้าตัด,98.6,192.6,192.6,214.4,-13.80,95.33,95.33,11.30,0.07,0.13,0.13,0.14
    (3) เหล็กและเหล็กกล้าอื่น ๆ,788.7,951.9,951.9,"1,209.8",-11.29,20.69,20.69,27.09,0.54,0.65,0.65,0.82
   3.7.2 ผลิตภัณฑ์เหล็กและเหล็กกล้า,"4,324.4","6,076.0","6,076.0","5,205.0",-1.53,40.51,40.51,-14.33,2.95,4.16,4.16,3.51
    (1) ท่อเหล็ก,953.0,"1,287.0","1,287.0","1,313.0",23.28,35.05,35.05,2.01,0.65,0.88,0.88,0.89
    (2) ข้อต่อท่อเหล็ก,397.0,570.2,570.2,311.4,82.27,43.65,43.65,-45.40,0.27,0.39,0.39,0.21
    (3) โครงก่อสร้างทำด้วยเหล็ก,297.4,381.7,381.7,211.9,-66.85,28.37,28.37,-44.48,0.20,0.26,0.26,0.14
    (4) ตะปู ตะปูควงสลักเกลียว,212.5,261.3,261.3,241.0,25.73,22.94,22.94,-7.74,0.15,0.18,0.18,0.16
    (5) ลวดเกลียว ลวดเคเบิ้ล ลวดสลิง,81.4,123.3,123.3,105.1,-12.41,51.53,51.53,-14.75,0.06,0.08,0.08,0.07
    (6) ผลิตภัณฑ์เหล็กและเหล็กกล้าอื่นๆ,"2,383.2","3,452.4","3,452.4","3,022.6",6.31,44.87,44.87,-12.45,1.63,2.36,2.36,2.04
  3.8 ผลิตภัณฑ์อลูมิเนียม,632.1,756.0,756.0,462.3,2.87,19.60,19.60,-38.85,0.43,0.52,0.52,0.31
   3.8.1 โครงก่อสร้างและส่วนประกอบ,279.8,200.6,200.6,149.9,-9.96,-28.29,-28.29,-25.29,0.19,0.14,0.14,0.10
   3.8.2 ผลิตภัณฑ์อลูมิเนียมที่ใช้ในอุตสาหกรรม,311.1,489.7,489.7,277.1,29.12,57.41,57.41,-43.41,0.21,0.34,0.34,0.19
   3.8.3 ของอื่นๆที่ทำด้วยอลูมิเนียม,41.3,65.7,65.7,35.3,-34.34,59.20,59.20,-46.28,0.03,0.04,0.04,0.02
  3.9 ก๊อก วาวล์และส่วนประกอบ,569.4,934.2,934.2,662.6,52.65,64.06,64.06,-29.07,0.39,0.64,0.64,0.45
  3.10 เม็ดพลาสติก,"2,337.5","2,588.9","2,588.9","3,746.2",24.95,10.75,10.75,44.70,1.60,1.77,1.77,2.53
   3.10.1 เอทิลีน,"1,011.8","1,142.1","1,142.1","1,449.2",43.52,12.88,12.88,26.89,0.69,0.78,0.78,0.98
   3.10.2 โพรพิลีน,356.2,496.2,496.2,522.1,35.56,39.30,39.30,5.21,0.24,0.34,0.34,0.35
   3.10.3 สไตรีน,8.8,18.0,18.0,68.8,-4.93,104.82,104.82,282.67,0.01,0.01,0.01,0.05
   3.10.4 ไวนิลคลอไรด์,350.3,247.2,247.2,257.6,-15.55,-29.42,-29.42,4.19,0.24,0.17,0.17,0.17
   3.10.5 อะคริลิกโพลิเมอร์,33.2,58.2,58.2,82.3,41.50,75.37,75.37,41.47,0.02,0.04,0.04,0.06
   3.10.6 โพลิอะซิทัล,308.1,288.6,288.6,294.7,44.13,-6.33,-6.33,2.13,0.21,0.20,0.20,0.20
   3.10.7 โพลิอะไมด์,9.5,4.3,4.3,7.1,5.11,-54.50,-54.50,65.54,0.01,0.00,0.00,0.00
   3.10.8 อะมิโนเรซิน,14.6,11.3,11.3,8.9,21.34,-22.73,-22.73,-20.56,0.01,0.01,0.01,0.01
   3.10.9 เม็ดพลาสติกอื่นๆ,245.2,323.0,323.0,"1,055.5",11.07,31.75,31.75,226.74,0.17,0.22,0.22,0.71
  3.11 ผลิตภัณฑ์พลาสติก,"3,732.1","3,377.0","3,377.0","3,233.0",19.69,-9.52,-9.52,-4.26,2.55,2.31,2.31,2.18
   3.11.1 ถุงและกระสอบพลาสติก,"1,030.7",721.6,721.6,727.9,67.53,-29.99,-29.99,0.87,0.70,0.49,0.49,0.49
   3.11.2 แผ่นฟิล์ม ฟอยล์และแถบ,967.3,"1,034.8","1,034.8",957.8,28.27,6.98,6.98,-7.44,0.66,0.71,0.71,0.65
   3.11.3 เครื่องใช้สำนักงานทำด้วยพลาสติก,13.7,12.3,12.3,22.2,5.53,-10.44,-10.44,80.28,0.01,0.01,0.01,0.01
   3.11.4 เครื่องแต่งกายและของที่ใช้ประกอบกับเครื่องแต่งกาย,12.2,13.6,13.6,8.9,38.36,11.87,11.87,-34.94,0.01,0.01,0.01,0.01
   3.11.5 กล่องหีบที่ทำด้วยพลาสติก,221.7,150.1,150.1,183.3,102.44,-32.32,-32.32,22.16,0.15,0.10,0.10,0.12
   3.11.6 หลอดและท่อพลาสติก,406.5,319.1,319.1,277.9,3.13,-21.51,-21.51,-12.89,0.28,0.22,0.22,0.19
   3.11.7 พลาสติกปูพื้นและผนัง,122.4,89.6,89.6,137.1,11.45,-26.86,-26.86,53.13,0.08,0.06,0.06,0.09
   3.11.8 ผลิตภัณฑ์พลาสติกอื่นๆ,957.6,"1,035.9","1,035.9",917.9,-14.00,8.18,8.18,-11.39,0.65,0.71,0.71,0.62
  3.12 เคมีภัณฑ์,"6,467.8","7,452.6","7,452.6","7,985.2",23.28,15.23,15.23,7.15,4.41,5.10,5.10,5.39
   3.12.1 เคมีภัณฑ์อนินทรีย์,403.0,357.4,357.4,368.5,52.13,-11.31,-11.31,3.10,0.27,0.24,0.24,0.25
    (1) คาร์บอน,35.7,13.6,13.6,31.2,60.33,-61.96,-61.96,129.60,0.02,0.01,0.01,0.02
    (2) กรดอนินทรีย์อื่นๆ,7.2,5.8,5.8,12.1,14.22,-18.78,-18.78,107.20,0.00,0.00,0.00,0.01
    (3) เคมีภัณฑ์อนินทรีย์อื่นๆ,360.1,338.0,338.0,325.2,52.36,-6.14,-6.14,-3.77,0.25,0.23,0.23,0.22
   3.12.2 เคมีภัณฑ์อินทรีย์,"1,701.8","1,673.6","1,673.6","1,535.5",5.85,-1.66,-1.66,-8.25,1.16,1.15,1.15,1.04
    (1) อะไซคลิกไฮโดรคาร์บอน,2.7,0.7,0.7,3.0,72.80,-75.04,-75.04,345.71,0.00,0.00,0.00,0.00
    (2) ไซคลิกไฮโดรคาร์บอน,0.0,0.4,0.4,7.0,-99.84,"1,970.95","1,970.95","1,505.89",0.00,0.00,0.00,0.00
    (3) กรดเทเรฟทาลิก,,,,,,,,,,,,
    (4) กรดกลูตามิกและโมโนโซเดียมกลูตาเมต,"1,390.8","1,291.9","1,291.9","1,153.2",8.06,-7.11,-7.11,-10.74,0.95,0.88,0.88,0.78
    (5) สารประกอบเฮดเทอโรไซคลิก,4.9,5.6,5.6,10.6,-5.48,15.50,15.50,88.38,0.00,0.00,0.00,0.01
    (6) ไลซีนและเอสเทอร์ของไลซีน,21.2,23.0,23.0,22.4,-15.47,8.37,8.37,-2.70,0.01,0.02,0.02,0.02
    (7) ปฏิชีวนะ,0.1,0.2,0.2,0.1,-7.76,63.68,63.68,-32.80,0.00,0.00,0.00,0.00
    (8) เคมีภัณฑ์อินทรีย์อื่นๆ,282.1,351.8,351.8,339.2,2.30,24.68,24.68,-3.57,0.19,0.24,0.24,0.23
   3.12.3 ปุ๋ย,"1,804.0","2,681.5","2,681.5","3,255.5",54.03,48.64,48.64,21.40,1.23,1.83,1.83,2.20
    (1) ปุ๋ยเคมีที่มีธาตุไนโตรเเจน ฟอสฟอรัสและโปรตัสเซียม สองหรือสามชนิดผสมกัน ,"1,303.5","1,306.8","1,306.8",799.9,32.21,0.25,0.25,-38.78,0.89,0.89,0.89,0.54
    (2) ปุ๋ยเคมีที่มีธาตุไนโตรเจน,479.6,"1,334.6","1,334.6","2,427.2",188.95,178.26,178.26,81.87,0.33,0.91,0.91,1.64
    (3) ปุ๋ยอื่นๆ,20.9,40.2,40.2,28.3,8.34,91.96,91.96,-29.55,0.01,0.03,0.03,0.02
   3.12.4 สีทาและวาร์นิช และวัตถุแต่งสีอื่นๆ,"1,116.2","1,199.4","1,199.4","1,201.7",20.37,7.45,7.45,0.19,0.76,0.82,0.82,0.81
    (1) สีทาและวาร์นิช,781.9,837.3,837.3,852.3,19.95,7.08,7.08,1.80,0.53,0.57,0.57,0.58
    (2) หมึกพิมพ์ หมึกเขียนหรือหมึกวาดภาพ,90.9,93.8,93.8,108.3,11.65,3.26,3.26,15.42,0.06,0.06,0.06,0.07
    (3) สีสำหรับงานวาด,59.6,44.7,44.7,39.2,0.22,-25.01,-25.01,-12.28,0.04,0.03,0.03,0.03
    (4) สารสีและวัตถุแต่งสีอื่นๆ,183.9,223.6,223.6,201.9,36.62,21.61,21.61,-9.73,0.13,0.15,0.15,0.14
   3.12.5 สารสกัดใช้ในการฟอกหนังและย้อมสี,185.8,202.7,202.7,241.4,9.09,9.08,9.08,19.13,0.13,0.14,0.14,0.16
   3.12.6 สารแอลบูมินอยด์,140.0,158.4,158.4,168.5,-13.80,13.12,13.12,6.39,0.10,0.11,0.11,0.11
    (1) กาวปรุงแต่งและสารยึดติดอื่นๆ,50.1,72.6,72.6,83.0,-19.85,45.03,45.03,14.31,0.03,0.05,0.05,0.06
    (2) สารแอลบูมินอยด์อื่นๆ,90.0,85.8,85.8,85.5,-10.02,-4.64,-4.64,-0.31,0.06,0.06,0.06,0.06
   3.12.7 เคมีภัณฑ์เบ็ดเตล็ด,"1,116.9","1,179.6","1,179.6","1,214.1",18.49,5.61,5.61,2.93,0.76,0.81,0.81,0.82
    (1) สารฆ่าแมลง,407.0,341.5,341.5,295.3,35.79,-16.09,-16.09,-13.54,0.28,0.23,0.23,0.20
    (2) สารที่ใช้เป็นตัวเร่งสำหรับยางและพลาสติก,48.0,47.4,47.4,42.3,-3.61,-1.38,-1.38,-10.72,0.03,0.03,0.03,0.03
    (3) เคมีภัณฑ์เบ็ดเตล็ดอื่นๆ,661.9,790.8,790.8,876.6,11.60,19.47,19.47,10.86,0.45,0.54,0.54,0.59
  3.13 ดอกไม้ ใบไม้ และต้นไม้ประดิษฐ์,3.2,13.6,13.6,2.1,-33.42,330.54,330.54,-84.78,0.00,0.01,0.01,0.00
  3.14 รองเท้าและชิ้นส่วน,"1,596.4","1,389.9","1,389.9","1,340.4",5.91,-12.93,-12.93,-3.56,1.09,0.95,0.95,0.90
   3.14.1 รองเท้ากีฬา(พันคู่),68.2,92.2,92.2,108.1,103.98,35.18,35.18,17.22,0.05,0.06,0.06,0.07
   3.14.2 รองเท้าแตะ,721.9,"1,009.9","1,009.9","1,076.4",13.67,39.89,39.89,6.59,0.49,0.69,0.69,0.73
   3.14.3 รองเท้าหนัง(พันคู่),151.3,90.8,90.8,50.4,-18.27,-40.01,-40.01,-44.49,0.10,0.06,0.06,0.03
   3.14.4 รองเท้าอื่นๆ(พันคู่),612.3,164.2,164.2,90.9,-3.30,-73.18,-73.18,-44.66,0.42,0.11,0.11,0.06
   3.14.5 ส่วนประกอบของรองเท้า,42.6,32.8,32.8,14.6,109.14,-22.94,-22.94,-55.45,0.03,0.02,0.02,0.01
  3.15 เครื่องใช้สำหรับเดินทาง,106.0,80.7,80.7,139.0,16.52,-23.84,-23.84,72.17,0.07,0.06,0.06,0.09
   3.15.1 กระเป๋าเดินทาง(พันชิ้น),47.7,40.0,40.0,44.2,144.56,-16.13,-16.13,10.48,0.03,0.03,0.03,0.03
   3.15.2 กระเป๋าถือ(พันชิ้น),37.9,18.7,18.7,55.3,-26.81,-50.49,-50.49,194.80,0.03,0.01,0.01,0.04
   3.15.3 กระเป๋าใส่เศษสตางค์,12.8,7.1,7.1,11.5,1.61,-44.81,-44.81,63.05,0.01,0.00,0.00,0.01
   3.15.4 เครื่องเดินทางอื่น ๆ,7.7,14.9,14.9,28.0,7.20,94.78,94.78,87.69,0.01,0.01,0.01,0.02
  3.16 หนังและผลิตภัณฑ์หนังฟอกและหนังอัด,91.9,81.5,81.5,146.0,-10.04,-11.32,-11.32,79.19,0.06,0.06,0.06,0.10
   3.16.1 หนังโคกระบือฟอก,26.1,6.8,6.8,14.6,-42.83,-73.86,-73.86,114.19,0.02,0.00,0.00,0.01
   3.16.2 ของเล่นสำหรับสัตว์เลี้ยง,0.7,0.4,0.4,0.0,"2,088.66",-44.11,-44.11,-99.44,0.00,0.00,0.00,0.00
   3.16.3 ถุงมือหนัง(พันคู่),3.4,4.7,4.7,7.2,-43.79,39.75,39.75,52.69,0.00,0.00,0.00,0.00
   3.16.4 เครื่องแต่งกายและเข็มขัด,6.6,1.8,1.8,4.7,-10.94,-72.86,-72.86,161.97,0.00,0.00,0.00,0.00
   3.16.5 หนังและผลิตภัณฑ์หนังอื่น ๆ,55.0,67.8,67.8,119.5,28.05,23.11,23.11,76.38,0.04,0.05,0.05,0.08
  3.17 ผลิตภัณฑ์ยาง,"3,298.6","3,312.1","3,312.1","3,042.1",12.06,0.41,0.41,-8.15,2.25,2.27,2.27,2.05
   (1)  ยางยานพาหนะ,"2,749.8","2,533.0","2,533.0","2,239.9",12.17,-7.88,-7.88,-11.57,1.88,1.73,1.73,1.51
   (2)  ยางรัดของ,7.1,8.0,8.0,12.0,18.86,12.42,12.42,49.39,0.00,0.01,0.01,0.01
   (3)  ถุงมือยาง(พันคู่),15.9,44.0,44.0,44.0,35.97,177.37,177.37,-0.08,0.01,0.03,0.03,0.03
   (4)  หลอดและท่อ,65.4,90.2,90.2,78.4,-20.16,37.92,37.92,-13.16,0.04,0.06,0.06,0.05
   (5)  สายพานลำเลียงและส่งกำลัง,168.2,219.0,219.0,217.7,29.77,30.20,30.20,-0.59,0.11,0.15,0.15,0.15
   (6)  ผลิตภัณฑ์ยางที่ใช้ทางเภสัชกรรม,9.9,16.9,16.9,24.8,35.10,71.27,71.27,46.99,0.01,0.01,0.01,0.02
   (7)  ยางวัลแคไนซ์  ,8.3,16.9,16.9,20.2,74.32,102.22,102.22,20.01,0.01,0.01,0.01,0.01
   (8) ยางผสม(คอมพาวนด์),,0.1,0.1,2.5,,,,"4,873.20",,0.00,0.00,0.00
   (9) ผลิตภัณฑ์ยางอื่น ๆ,273.9,383.9,383.9,402.5,9.16,40.16,40.16,4.84,0.19,0.26,0.26,0.27
  3.18 ผลิตภัณฑ์ปอ,4.9,2.1,2.1,3.8,46.83,-57.11,-57.11,82.30,0.00,0.00,0.00,0.00
   (1)  กระสอบ,4.9,2.1,2.1,3.8,46.83,-57.11,-57.11,82.30,0.00,0.00,0.00,0.00
   (2)  ด้ายและเชือก,,,,,,,,,,,,
   (3)  ผ้าผืนกระสอบ,,,,,,,,,,,,
  3.19 ผลิตภัณฑ์เซรามิก,"1,133.1","1,129.1","1,129.1","1,110.9",9.62,-0.35,-0.35,-1.61,0.77,0.77,0.77,0.75
   (1)  กระเบื้องปูพื้น ปิดผนังและโมเสก(พันตรม.),794.6,744.6,744.6,693.6,24.33,-6.29,-6.29,-6.85,0.54,0.51,0.51,0.47
   (2)  เครื่องสุขภัณฑ์,206.6,296.7,296.7,297.7,-21.97,43.57,43.57,0.34,0.14,0.20,0.20,0.20
   (3)  ลูกถ้วยไฟฟ้า,0.3,1.5,1.5,1.8,-79.71,361.45,361.45,23.58,0.00,0.00,0.00,0.00
   (4)  ของชำร่วยและเครื่องประดับ,2.2,1.7,1.7,1.4,62.42,-21.70,-21.70,-20.57,0.00,0.00,0.00,0.00
   (5)  ผลิตภัณฑ์เซรามิกอื่น ๆ,129.3,84.6,84.6,116.4,2.02,-34.58,-34.58,37.57,0.09,0.06,0.06,0.08
  3.20 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว และของใช้ในบ้านเรือน,475.8,493.1,493.1,484.0,1.08,3.64,3.64,-1.86,0.32,0.34,0.34,0.33
   3.20.1 ถ้วยชามทำด้วยเซรามิก,23.8,44.8,44.8,21.6,-7.16,88.08,88.08,-51.76,0.02,0.03,0.03,0.01
   3.20.2 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยพลาสติก,179.5,173.7,173.7,204.4,1.30,-3.26,-3.26,17.71,0.12,0.12,0.12,0.14
   3.20.3 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยเหล็ก เหล็กกล้า,131.0,114.1,114.1,120.8,-0.32,-12.95,-12.95,5.89,0.09,0.08,0.08,0.08
   3.20.4 เครื่องแก้วใช้บนโต๊ะอาหาร ในครัว,68.9,64.7,64.7,64.2,-10.57,-6.09,-6.09,-0.90,0.05,0.04,0.04,0.04
   3.20.5 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยโลหะมีค่า,54.6,52.2,52.2,41.5,27.14,-4.45,-4.45,-20.42,0.04,0.04,0.04,0.03
   3.20.6 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว ทำด้วยอลูมิเนียม,16.9,18.4,18.4,18.4,6.59,8.65,8.65,0.12,0.01,0.01,0.01,0.01
   3.20.7 เครื่องใช้บนโต๊ะอาหาร เครื่องครัว หรือของใช้ตามบ้านเรือน ทำด้วยทองแดง,1.0,25.3,25.3,13.0,115.10,"2,511.13","2,511.13",-48.41,0.00,0.02,0.02,0.01
  3.21 ยานพาหนะ อุปกรณ์และส่วนประกอบ,"9,640.6","10,279.1","10,279.1","9,439.8",33.76,6.62,6.62,-8.17,6.58,7.03,7.03,6.37
   3.21.1 รถยนต์ อุปกรณ์และส่วนประกอบ,"2,736.7","4,262.1","4,262.1","4,409.9",-3.95,55.74,55.74,3.47,1.87,2.92,2.92,2.98
    (1) รถยนต์นั่ง,949.0,"1,014.0","1,014.0","1,285.6",17.07,6.84,6.84,26.79,0.65,0.69,0.69,0.87
    (2) รถแวน(พันคัน),64.3,1.9,1.9,1.0,362.66,-97.00,-97.00,-46.08,0.04,0.00,0.00,0.00
    (3) รถปิคอัพ รถบัสและรถบรรทุก(พันคัน),410.7,603.6,603.6,619.1,-38.70,46.97,46.97,2.56,0.28,0.41,0.41,0.42
    (4) ส่วนประกอบและอุปกรณ์รถยนต์,"1,312.7","2,642.6","2,642.6","2,504.2",-3.10,101.31,101.31,-5.23,0.90,1.81,1.81,1.69
     (4.1) ชิ้นส่วนครบชุดรถยนต์นั่ง,153.6,700.8,700.8,378.6,-41.31,356.10,356.10,-45.97,0.10,0.48,0.48,0.26
     (4.2) ชิ้นส่วนครบชุดรถแวน,105.2,,,,-54.39,,,,0.07,,,
     (4.3) ชิ้นส่วนครบชุดรถปิกอัพ รถบัสและรถบรรทุก,32.5,949.2,949.2,537.5,-51.61,"2,822.73","2,822.73",-43.37,0.02,0.65,0.65,0.36
     (4.4) ชุดสายไฟรถยนต์,42.3,55.3,55.3,142.8,52.48,30.57,30.57,158.25,0.03,0.04,0.04,0.10
     (4.5) ส่วนประกอบและอุปกรณ์อื่น ๆ,979.0,937.4,937.4,"1,445.4",27.58,-4.25,-4.25,54.20,0.67,0.64,0.64,0.98
   3.21.2 รถจักรยานยนต์และส่วนประกอบ,"3,492.5","4,026.3","4,026.3","3,454.6",51.73,15.28,15.28,-14.20,2.38,2.76,2.76,2.33
    (1) รถจักรยานยนต์(พันคัน),"2,042.9","2,421.0","2,421.0","2,295.9",43.20,18.51,18.51,-5.17,1.39,1.66,1.66,1.55
    (2) ส่วนประกอบรถจักรยานยนต์,"1,449.6","1,605.2","1,605.2","1,158.7",65.63,10.74,10.74,-27.82,0.99,1.10,1.10,0.78
     (2.1) ชิ้นส่วนครบชุดสมบูรณ์,"1,093.7","1,219.9","1,219.9",808.3,96.25,11.54,11.54,-33.74,0.75,0.83,0.83,0.55
     (2.2) ส่วนประกอบรถจักรยานยนต์อื่น ๆ,355.9,385.3,385.3,350.5,11.95,8.27,8.27,-9.05,0.24,0.26,0.26,0.24
   3.21.3 รถจักรยานและส่วนประกอบ,238.4,202.6,202.6,158.7,28.02,-15.02,-15.02,-21.64,0.16,0.14,0.14,0.11
    (1) รถจักรยาน(พันคัน),167.5,160.3,160.3,122.7,58.18,-4.30,-4.30,-23.45,0.11,0.11,0.11,0.08
    (2) ส่วนประกอบรถจักรยาน,70.9,42.3,42.3,36.1,-11.73,-40.33,-40.33,-14.77,0.05,0.03,0.03,0.02
   3.21.4 เครื่องยนต์สันดาปภายในแบบลูกสูบและส่วนประกอบ,457.3,437.2,437.2,697.6,19.70,-4.40,-4.40,59.56,0.31,0.30,0.30,0.47
   3.21.5 เครื่องอุปกรณ์ไฟฟ้าสำหรับจุดระเบิดเครื่องยนต์ และส่วนประกอบ,81.7,73.1,73.1,41.4,-6.84,-10.61,-10.61,-43.27,0.06,0.05,0.05,0.03
   3.21.6 ยานพาหนะอื่น ๆ และส่วนประกอบ,"2,634.0","1,278.0","1,278.0",677.5,88.05,-51.48,-51.48,-46.99,1.80,0.87,0.87,0.46
  3.22 ของเล่น,16.0,15.7,15.7,20.5,41.99,-1.91,-1.91,30.72,0.01,0.01,0.01,0.01
