สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
ฮ่องกง,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
    (3) ปูแปรรูป,4.6,5.5,5.5,4.2,-34.08,17.33,17.33,-23.08,0.00,0.00,0.00,0.00
    (4) ปลาแปรรูป,603.9,456.5,402.0,392.7,5.00,-24.41,-25.90,-2.32,0.15,0.13,0.12,0.12
     (4.1) ปลาทูน่า แปรรูป,1.6,0.0,0.0,0.0,-2.12,-99.99,-99.99,200.00,0.00,0.00,0.00,0.00
     (4.2) ปลาอื่น ๆ แปรรูป,602.3,456.5,402.0,392.7,5.02,-24.20,-25.68,-2.32,0.15,0.13,0.12,0.12
    (5) สัตว์น้ำประเภทครัสตาเซีย แปรรูป,0.0,,,,-70.31,,,,0.00,,,
    (6) หอยลาย แปรรูป,0.3,,,0.0,-67.93,,,,0.00,,,0.00
    (7)  อาหารทะเลแปรรูปอื่น ๆ,4.1,1.6,1.6,0.4,-63.67,-62.51,-54.27,-72.24,0.00,0.00,0.00,0.00
  2.2 น้ำตาลทรายและกากน้ำตาล,580.0,"1,090.2","1,007.7",634.9,-29.51,87.95,87.32,-37.00,0.14,0.30,0.30,0.20
   2.2.1 น้ำตาลทราย,576.2,"1,087.3","1,005.2",631.6,-29.59,88.69,88.03,-37.17,0.14,0.30,0.30,0.20
    (1) น้ำตาลทรายดิบ,2.4,1.4,1.4,1.1,-23.83,-43.15,-33.77,-17.34,0.00,0.00,0.00,0.00
    (2) น้ำตาลทรายขาว,573.8,"1,085.9","1,003.8",630.4,-29.62,89.24,88.50,-37.19,0.14,0.30,0.30,0.20
    (3) น้ำตาลอื่น ๆ(เมตริกตัน),,,,,,,,,,,,
   2.2.2 กากน้ำตาล,3.8,2.9,2.6,3.3,-13.58,-24.40,-24.19,28.67,0.00,0.00,0.00,0.00
  2.3 ผลไม้กระป๋องและแปรรูป,661.0,589.2,553.3,524.1,-9.34,-10.86,-9.66,-5.28,0.16,0.16,0.16,0.16
   2.3.1 ผลไม้กระป๋อง,109.0,79.7,74.0,52.0,-17.54,-26.92,-27.50,-29.71,0.03,0.02,0.02,0.02
    (1) สับปะรดกระป๋อง,55.2,40.7,37.3,26.3,-12.45,-26.28,-25.60,-29.62,0.01,0.01,0.01,0.01
    (2) เงาะและเงาะสอดไส้สับปะรด,2.8,2.2,1.6,1.1,-15.44,-20.73,-43.61,-32.68,0.00,0.00,0.00,0.00
    (3) ลิ้นจี่กระป๋อง,2.1,2.2,2.2,0.4,-30.68,2.36,2.38,-83.70,0.00,0.00,0.00,0.00
    (4) ลำไยกระป๋อง,3.8,2.7,2.7,2.5,-25.09,-27.23,-27.79,-6.98,0.00,0.00,0.00,0.00
    (5) มะม่วงกระป๋อง,6.3,5.7,5.2,4.9,73.12,-10.03,-10.44,-4.19,0.00,0.00,0.00,0.00
    (6) ผลไม้รวมกระป๋อง,7.1,5.0,4.7,8.2,-48.86,-28.77,-29.29,73.52,0.00,0.00,0.00,0.00
    (7) ผลไม้กระป๋องอื่น ๆ,31.8,21.2,20.4,8.7,-21.19,-33.42,-33.95,-57.15,0.01,0.01,0.01,0.00
   2.3.2 น้ำผลไม้,314.0,281.8,266.4,278.0,-16.66,-10.25,-9.68,4.37,0.08,0.08,0.08,0.09
    (1) น้ำสับปะรด,6.3,6.7,5.9,0.6,-31.99,6.45,-3.89,-90.37,0.00,0.00,0.00,0.00
    (2) น้ำส้มชนิดออเร้นจ์,46.1,42.6,39.8,30.1,-6.70,-7.63,-8.87,-24.40,0.01,0.01,0.01,0.01
    (3) น้ำผลไม้ผสม,29.7,34.4,32.1,35.2,-22.86,15.83,12.19,9.46,0.01,0.01,0.01,0.01
    (4) น้ำผลไม้อื่น ๆ,232.0,198.2,188.5,212.2,-17.07,-14.57,-12.90,12.54,0.06,0.05,0.06,0.07
   2.3.3 ผลไม้แปรรูป,238.0,227.8,212.9,194.0,8.11,-4.30,-1.18,-8.86,0.06,0.06,0.06,0.06
    (1) สับปะรดแปรรูป,27.2,21.2,18.8,35.2,-22.42,-22.11,-28.88,86.94,0.01,0.01,0.01,0.01
    (2) ส้มแปรรูป,9.3,9.3,8.3,4.8,-29.24,0.02,1.98,-42.21,0.00,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,201.5,197.3,185.8,154.1,17.20,-2.10,2.73,-17.08,0.05,0.05,0.06,0.05
  2.4 ผักกระป๋อง และผักแปรรูป,264.8,311.8,285.4,345.1,15.86,17.76,20.19,20.90,0.07,0.09,0.08,0.11
   (1) ข้าวโพดฝักอ่อนกระป๋อง,3.1,3.2,3.2,0.5,-36.10,5.72,13.94,-83.65,0.00,0.00,0.00,0.00
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,132.4,142.4,129.4,163.8,-9.64,7.57,7.06,26.58,0.03,0.04,0.04,0.05
   (3) หน่อไม้กระป๋อง แปรรูป,2.1,1.8,1.7,2.1,26.05,-17.11,-8.56,20.38,0.00,0.00,0.00,0.00
   (4) มะเขือเทศแปรรูป,0.6,0.5,0.5,0.0,-60.36,-18.97,-18.97,-96.52,0.00,0.00,0.00,0.00
   (5) เห็ดแปรรูป,0.8,1.3,1.3,0.4,185.12,56.88,70.51,-66.22,0.00,0.00,0.00,0.00
   (6) พืชผักดองด้วยน้ำส้ม,0.2,0.2,0.2,0.2,22.67,-14.24,-18.66,-12.55,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,125.5,162.4,149.1,178.1,70.91,29.39,35.21,19.44,0.03,0.04,0.04,0.06
  2.5 ผลิตภัณฑ์ข้าว,700.0,629.8,585.1,538.0,8.96,-10.02,-9.85,-8.06,0.17,0.17,0.17,0.17
   2.5.1 แป้งข้าวเจ้า,182.9,169.9,150.2,129.8,7.13,-7.11,-10.65,-13.56,0.05,0.05,0.04,0.04
   2.5.2 แป้งข้าวเหนียว,447.1,420.5,397.9,362.6,27.89,-5.95,-4.11,-8.87,0.11,0.12,0.12,0.11
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,23.2,7.3,7.0,17.4,-68.25,-68.48,-68.44,148.83,0.01,0.00,0.00,0.01
   2.5.4 ขนมปังกรอบ,46.8,32.1,30.0,28.1,-4.71,-31.35,-31.43,-6.41,0.01,0.01,0.01,0.01
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"1,264.8","1,147.2","1,062.0","1,158.7",-2.98,-9.30,-6.92,9.11,0.31,0.32,0.32,0.36
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,803.9,630.8,586.6,561.4,-4.34,-21.52,-19.54,-4.29,0.20,0.17,0.17,0.17
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,460.9,516.3,475.4,597.3,-0.51,12.03,15.41,25.65,0.11,0.14,0.14,0.19
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,96.9,141.9,133.6,120.2,-15.64,46.51,59.12,-10.07,0.02,0.04,0.04,0.04
    (2) แป้งสาลี,22.8,19.4,17.9,15.8,-62.62,-14.94,-12.59,-11.76,0.01,0.01,0.01,0.00
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,341.2,355.0,323.9,461.3,18.73,4.05,5.34,42.45,0.08,0.10,0.10,0.14
  2.7 อาหารสัตว์เลี้ยง,523.6,504.8,463.4,591.4,4.51,-3.60,-4.40,27.63,0.13,0.14,0.14,0.18
   2.7.1 อาหารสุนัขและแมว,485.9,479.4,439.8,516.2,4.99,-1.34,-2.16,17.36,0.12,0.13,0.13,0.16
   2.7.2 อาหารสัตว์อื่น ๆ,37.7,25.3,23.6,75.3,-1.24,-32.80,-33.03,219.42,0.01,0.01,0.01,0.02
  2.8 สิ่งปรุงรสอาหาร,334.7,316.1,288.9,325.6,3.23,-5.55,-4.98,12.71,0.08,0.09,0.09,0.10
   2.8.1 ซอส,65.4,55.4,52.0,39.6,8.01,-15.29,-12.26,-23.87,0.02,0.02,0.02,0.01
    (1) ซอสพริก,39.3,31.5,30.0,25.1,1.13,-19.94,-18.51,-16.41,0.01,0.01,0.01,0.01
    (2) ซอสถั่วเหลือง,25.4,23.2,21.3,13.9,20.89,-8.82,-2.38,-34.66,0.01,0.01,0.01,0.00
    (3) ซอสมะเขือเทศ,0.6,0.7,0.7,0.6,2.08,14.47,12.40,-15.68,0.00,0.00,0.00,0.00
   2.8.2 น้ำปลา,45.8,44.9,39.9,42.2,-4.57,-1.97,-6.54,5.94,0.01,0.01,0.01,0.01
   2.8.3 เครื่องแกงสำเร็จรูป,22.4,18.1,16.9,12.8,57.09,-19.27,-17.22,-23.91,0.01,0.00,0.01,0.00
   2.8.4 ผงปรุงรส,52.4,57.0,51.4,59.6,33.86,8.72,4.88,16.01,0.01,0.02,0.02,0.02
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),148.6,140.7,128.8,171.4,-8.38,-5.34,-2.98,33.03,0.04,0.04,0.04,0.05
  2.9 นมและผลิตภัณฑ์นม,456.1,520.5,473.2,588.3,-10.86,14.13,13.18,24.31,0.11,0.14,0.14,0.18
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,363.1,363.6,329.8,148.3,20.70,0.15,1.38,-55.02,0.09,0.10,0.10,0.05
  2.11 เครื่องดื่ม,263.7,232.2,213.8,391.6,23.59,-11.94,-12.22,83.11,0.07,0.06,0.06,0.12
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,201.9,161.1,150.5,191.9,26.63,-20.22,-18.81,27.52,0.05,0.04,0.04,0.06
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),8.9,23.3,22.1,27.6,-3.58,161.07,160.21,24.88,0.00,0.01,0.01,0.01
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),165.1,112.7,105.6,119.6,23.20,-31.75,-30.17,13.25,0.04,0.03,0.03,0.04
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),27.9,25.1,22.7,44.7,72.37,-10.07,-11.14,96.39,0.01,0.01,0.01,0.01
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),61.8,71.1,63.3,199.6,14.61,15.09,8.72,215.21,0.02,0.02,0.02,0.06
    (1) วิสกี้(พันลิตร),2.3,1.6,1.6,,"49,227.66",-30.53,-30.53,,0.00,0.00,0.00,
    (2) ไวน์(พันลิตร),9.4,21.5,21.0,67.7,-40.40,130.26,124.76,221.96,0.00,0.01,0.01,0.02
    (3) เบียร์(พันลิตร),47.6,41.0,38.8,51.8,30.20,-14.05,-12.36,33.62,0.01,0.01,0.01,0.02
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),2.5,7.0,1.9,80.1,53.50,184.99,-17.92,"4,113.35",0.00,0.00,0.00,0.02
  2.12 ซุปและอาหารปรุงแต่ง,150.6,151.7,141.0,292.2,-40.96,0.71,0.85,107.18,0.04,0.04,0.04,0.09
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,41.5,26.5,23.6,227.5,-74.13,-36.27,-40.90,863.69,0.01,0.01,0.01,0.07
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,109.1,125.2,117.4,64.8,15.35,14.79,17.55,-44.86,0.03,0.03,0.03,0.02
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,112.4,124.6,108.8,280.7,-0.27,10.83,9.05,157.87,0.03,0.03,0.03,0.09
   (1) น้ำมันปาล์ม,0.1,0.2,0.2,0.2,"5,437.04",37.12,37.86,-19.66,0.00,0.00,0.00,0.00
   (2) น้ำมันถั่วเหลือง,0.1,12.9,5.2,147.5,-90.89,"19,873.77","7,898.92","2,745.30",0.00,0.00,0.00,0.05
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,112.2,111.5,103.5,133.0,0.17,-0.68,3.88,28.59,0.03,0.03,0.03,0.04
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,366.2,343.2,311.5,387.4,5.85,-6.27,-8.24,24.36,0.09,0.09,0.09,0.12
  2.15 โกโก้และของปรุงแต่ง,14.8,10.5,9.0,8.8,15.63,-29.16,-37.04,-2.70,0.00,0.00,0.00,0.00
  2.16 ไอศกรีม,22.6,31.1,31.1,33.3,50.81,37.54,67.10,7.08,0.01,0.01,0.01,0.01
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,530.4,576.3,531.4,824.1,22.76,8.65,10.80,55.07,0.13,0.16,0.16,0.26
 3. สินค้าอุตสาหกรรม,"371,632.0","331,434.5","307,269.2","288,708.3",-4.18,-10.82,-10.84,-6.04,92.50,91.35,91.35,89.78
  3.1 สิ่งทอ,"4,698.6","3,970.2","3,699.3","3,695.3",-17.15,-15.50,-14.29,-0.11,1.17,1.09,1.10,1.15
   3.1.1 เครื่องนุ่งห่ม,"1,704.4","1,798.5","1,658.7","1,928.3",-29.93,5.52,8.19,16.25,0.42,0.50,0.49,0.60
    (1) เสื้อผ้าสำเร็จรูป,"1,514.0","1,629.0","1,504.8","1,802.6",-31.83,7.60,11.17,19.79,0.38,0.45,0.45,0.56
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,295.3,196.7,183.0,268.1,-52.52,-33.39,-32.44,46.46,0.07,0.05,0.05,0.08
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,289.9,224.9,201.5,210.3,-57.28,-22.42,-16.04,4.37,0.07,0.06,0.06,0.07
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),13.9,18.8,18.8,14.1,-25.34,35.23,35.54,-25.07,0.00,0.01,0.01,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,37.9,33.3,32.9,32.3,-35.66,-12.13,-10.27,-1.85,0.01,0.01,0.01,0.01
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,768.4,"1,149.0","1,062.3","1,270.1",1.09,49.53,54.85,19.56,0.19,0.32,0.32,0.39
     (1.6) เสื้อผ้าเด็กอ่อน,108.7,6.4,6.3,7.8,31.00,-94.16,-94.07,23.38,0.03,0.00,0.00,0.00
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,104.8,50.5,45.7,34.0,-9.19,-51.78,-54.28,-25.44,0.03,0.01,0.01,0.01
    (3) ถุงเท้าและถุงน่อง,43.9,64.3,57.4,32.2,-11.40,46.39,39.22,-43.90,0.01,0.02,0.02,0.01
    (4) ถุงมือผ้า,41.7,54.7,50.8,59.4,-10.52,31.19,32.30,16.95,0.01,0.02,0.02,0.02
   3.1.2 ผ้าผืนและด้าย,"2,008.4","1,411.4","1,326.0","1,040.8",-7.27,-29.72,-28.65,-21.51,0.50,0.39,0.39,0.32
    (1) ผ้าผืน,"1,245.0",836.2,794.7,735.3,-3.01,-32.83,-29.94,-7.47,0.31,0.23,0.24,0.23
     (1.1) ผ้าผืนทำจากฝ้าย,776.9,432.1,410.7,365.4,18.91,-44.38,-43.80,-11.03,0.19,0.12,0.12,0.11
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,255.8,241.2,227.0,250.3,-18.72,-5.72,11.96,10.28,0.06,0.07,0.07,0.08
     (1.3) ผ้าผืนทำจากไหม,8.3,7.1,6.9,3.8,49.15,-14.74,40.81,-44.26,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,204.0,155.9,150.1,115.7,-34.19,-23.58,-23.34,-22.89,0.05,0.04,0.04,0.04
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,763.4,575.2,531.3,305.5,-13.46,-24.65,-26.64,-42.50,0.19,0.16,0.16,0.10
     (2.1) ด้ายฝ้าย,91.7,19.3,18.3,8.6,-29.75,-78.97,-79.90,-53.16,0.02,0.01,0.01,0.00
     (2.2) ด้ายเส้นใยประดิษฐ์,671.6,555.9,513.0,297.0,-10.63,-17.23,-18.97,-42.12,0.17,0.15,0.15,0.09
   3.1.3 เคหะสิ่งทอ,194.6,103.0,93.9,142.2,62.76,-47.05,-49.02,51.41,0.05,0.03,0.03,0.04
   3.1.4 เส้นใยประดิษฐ์,16.3,10.4,10.1,9.4,-42.69,-35.97,-32.71,-7.33,0.00,0.00,0.00,0.00
   3.1.5 ผ้าปักและผ้าลูกไม้,485.0,379.4,360.3,200.3,-22.02,-21.77,-19.71,-44.41,0.12,0.10,0.11,0.06
   3.1.6 ตาข่ายจับปลา,1.5,8.1,8.1,8.5,910.32,420.62,519.59,5.06,0.00,0.00,0.00,0.00
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,8.7,7.3,7.3,6.8,90.64,-15.98,-4.91,-6.89,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,12.5,22.4,20.2,121.8,28.57,79.13,83.52,503.23,0.00,0.01,0.01,0.04
   3.1.9 สิ่งทออื่นๆ,267.2,229.7,214.7,237.3,-7.41,-14.04,-16.21,10.52,0.07,0.06,0.06,0.07
  3.2 อัญมณีและเครื่องประดับ,"70,151.4","72,773.8","70,339.2","53,155.1",-15.93,3.74,4.32,-24.43,17.46,20.06,20.91,16.53
   3.2.1 อัญมณี,"45,091.3","38,117.8","36,629.7","14,185.5",-3.45,-15.47,-14.94,-61.27,11.22,10.51,10.89,4.41
    (1) เพชร(พันกะรัต),"23,308.5","17,294.8","16,232.9","9,939.1",-1.45,-25.80,-25.47,-38.77,5.80,4.77,4.83,3.09
    (2) พลอย,"21,498.0","20,530.7","20,108.3","4,164.5",-5.62,-4.50,-4.23,-79.29,5.35,5.66,5.98,1.30
    (3) ไข่มุก(กิโลกรัม),284.8,292.2,288.6,81.9,5.03,2.62,1.56,-71.61,0.07,0.08,0.09,0.03
   3.2.2 เครื่องประดับแท้,"19,856.4","16,816.8","16,139.0","5,221.3",-12.66,-15.31,-16.90,-67.65,4.94,4.63,4.80,1.62
    (1) เครื่องประดับแท้ทำด้วยเงิน,"2,340.3","1,666.1","1,548.2",852.8,-40.39,-28.81,-27.99,-44.92,0.58,0.46,0.46,0.27
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),"17,088.2","12,910.6","12,388.9","4,129.3",-4.05,-24.45,-26.58,-66.67,4.25,3.56,3.68,1.28
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,427.8,"2,240.1","2,201.9",239.2,-57.15,423.57,452.61,-89.14,0.11,0.62,0.65,0.07
   3.2.3 เครื่องประดับอัญมณีเทียม,566.8,685.5,634.8,677.1,9.17,20.96,22.95,6.67,0.14,0.19,0.19,0.21
   3.2.4 อัญมณีสังเคราะห์,933.6,835.4,774.8,387.0,-2.95,-10.52,-9.78,-50.06,0.23,0.23,0.23,0.12
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,"3,143.9","11,052.1","10,924.5","30,642.8",-73.22,251.54,262.15,180.50,0.78,3.05,3.25,9.53
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,559.5,"5,266.1","5,236.4","2,041.4",-28.69,841.19,849.71,-61.02,0.14,1.45,1.56,0.63
  3.3 เครื่องใช้ไฟฟ้า,"32,789.9","26,581.3","24,494.6","24,070.1",-9.01,-18.93,-18.68,-1.73,8.16,7.33,7.28,7.49
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,756.3,578.2,515.0,391.4,15.69,-23.55,-26.34,-24.01,0.19,0.16,0.15,0.12
    (1) เครื่องวิดีโอ,1.5,1.8,1.8,0.5,-93.18,21.02,105.50,-72.19,0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,2.7,2.5,2.5,1.4,1.20,-6.48,-8.47,-44.31,0.00,0.00,0.00,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),621.5,503.8,445.9,247.6,10.35,-18.94,-21.74,-44.47,0.15,0.14,0.13,0.08
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),130.6,70.1,64.8,141.9,97.68,-46.34,-48.49,118.83,0.03,0.02,0.02,0.04
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,"3,927.1","2,713.2","2,613.9","2,019.4",25.04,-30.91,-24.58,-22.74,0.98,0.75,0.78,0.63
    (1) เครื่องรับวิทยุ,15.5,8.5,8.2,10.6,-35.86,-45.23,-46.41,28.32,0.00,0.00,0.00,0.00
    (2) เครื่องรับโทรทัศน์,65.8,56.9,54.2,39.4,-84.08,-13.55,-11.50,-27.26,0.02,0.02,0.02,0.01
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,"3,845.8","2,647.9","2,551.5","1,969.4",42.25,-31.15,-24.72,-22.81,0.96,0.73,0.76,0.61
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),,,,0.0,,,,,,,,0.00
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,248.2,244.6,219.5,331.7,-27.11,-1.45,-2.96,51.11,0.06,0.07,0.07,0.10
    (1) ลำโพงขยายเสียง,214.7,212.5,195.9,236.1,-28.54,-1.01,1.34,20.50,0.05,0.06,0.06,0.07
    (2) ส่วนประกอบของลำโพงขยายเสียง,33.5,32.0,23.6,95.6,-16.34,-4.25,-28.20,304.91,0.01,0.01,0.01,0.03
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,568.7,405.4,378.9,396.9,2.35,-28.72,-26.45,4.77,0.14,0.11,0.11,0.12
    (1) เตาอบไมโครเวฟ(พันเครื่อง),60.3,34.2,32.4,53.3,42.81,-43.21,-35.09,64.52,0.02,0.01,0.01,0.02
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,508.4,371.1,346.5,343.6,-0.98,-27.00,-25.52,-0.82,0.13,0.10,0.10,0.11
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,96.9,67.3,63.0,66.4,-2.37,-30.55,-26.22,5.33,0.02,0.02,0.02,0.02
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),126.0,77.8,72.6,51.6,3.28,-38.29,-36.94,-28.91,0.03,0.02,0.02,0.02
     (2.3) เครื่องทำน้ำร้อน,31.3,19.5,19.5,23.2,38.37,-37.81,-37.75,18.93,0.01,0.01,0.01,0.01
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,254.2,206.6,191.4,202.5,-5.70,-18.71,-18.01,5.80,0.06,0.06,0.06,0.06
   3.3.6 พัดลม,187.7,191.4,180.2,262.8,-3.50,1.95,9.93,45.82,0.05,0.05,0.05,0.08
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"1,032.9",969.1,863.5,902.7,-11.61,-6.17,-9.81,4.54,0.26,0.27,0.26,0.28
    (1) ตู้เย็นใช้ในบ้านเรือน,955.1,896.7,799.4,816.7,-9.94,-6.12,-9.41,2.16,0.24,0.25,0.24,0.25
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,42.4,55.4,48.0,71.6,-8.11,30.73,18.96,49.10,0.01,0.02,0.01,0.02
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,35.4,17.0,16.1,14.4,-42.79,-51.81,-53.67,-10.43,0.01,0.00,0.00,0.00
     (3.1) อีแวโพเรเตอร์,0.1,0.0,0.0,0.0,29.34,-62.62,-62.62,-92.88,0.00,0.00,0.00,0.00
     (3.2) คอนเดนเซอร์,,,,,,,,,,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,35.3,17.0,16.0,14.4,-42.88,-51.78,-53.65,-10.25,0.01,0.00,0.00,0.00
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"2,771.3","2,745.5","2,573.8","2,030.7",4.18,-0.93,1.22,-21.10,0.69,0.76,0.77,0.63
    (1) แบบติดหน้าต่างหรือฝาผนัง,"2,518.6","2,573.1","2,425.0","1,919.5",1.26,2.16,5.22,-20.85,0.63,0.71,0.72,0.60
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,175.8,63.2,60.5,36.5,76.81,-64.06,-63.96,-39.63,0.04,0.02,0.02,0.01
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,4.9,24.4,9.6,9.2,-64.59,393.86,116.40,-4.12,0.00,0.01,0.00,0.00
    (4) แบบแยกหน่วยทำความเย็น,14.3,15.4,14.8,10.1,-30.98,7.35,4.89,-31.69,0.00,0.00,0.00,0.00
    (5) ส่วนประกอบของเครื่องปรับอากาศ,57.6,69.5,63.9,55.4,48.61,20.51,23.46,-13.26,0.01,0.02,0.02,0.02
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,34.9,36.6,36.3,14.5,-3.00,4.88,6.23,-60.13,0.01,0.01,0.01,0.00
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,"1,293.3",808.3,741.0,987.9,-37.66,-37.50,-38.14,33.32,0.32,0.22,0.22,0.31
   3.3.11 หลอดไฟฟ้า,48.6,34.8,33.1,27.1,-22.88,-28.27,-27.01,-18.11,0.01,0.01,0.01,0.01
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,"6,763.2","4,669.7","4,305.8","4,157.0",-16.63,-30.96,-32.02,-3.46,1.68,1.29,1.28,1.29
   3.3.13 เครื่องพักกระแสไฟฟ้า,"1,402.0","1,324.5","1,216.6","1,311.2",-0.33,-5.53,-7.94,7.78,0.35,0.37,0.36,0.41
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,227.2,205.3,190.6,205.1,-14.38,-9.64,-8.31,7.59,0.06,0.06,0.06,0.06
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,365.8,210.7,188.1,186.9,40.02,-42.41,-46.46,-0.62,0.09,0.06,0.06,0.06
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,192.1,199.0,184.7,241.5,-23.13,3.56,3.06,30.77,0.05,0.05,0.05,0.08
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,"5,260.4","3,572.8","3,236.4","4,578.2",13.91,-32.08,-32.67,41.46,1.31,0.98,0.96,1.42
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,47.9,63.0,59.0,33.4,20.07,31.59,44.81,-43.42,0.01,0.02,0.02,0.01
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,"7,662.4","7,609.3","6,958.2","5,991.6",-24.86,-0.69,-1.04,-13.89,1.91,2.10,2.07,1.86
  3.4 เครื่องอิเล็กทรอนิกส์,"204,569.4","183,226.6","167,005.6","155,728.2",2.06,-10.43,-11.23,-6.75,50.92,50.50,49.65,48.43
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"116,887.0","99,799.7","90,882.0","77,055.9",12.61,-14.62,-15.80,-15.21,29.09,27.51,27.02,23.96
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"110,225.0","93,578.7","85,126.1","72,205.8",16.15,-15.10,-16.34,-15.18,27.43,25.79,25.31,22.45
